Model,MSE_Train,NMSE_Train
Model_1,2.300747994676341,12.829362405838085
Model_2,0.2542304693458391,1.4176323671219406
Model_3,0.15565903735523512,0.8679812854754348
Model_4,0.082387838096593,0.4594086076443138
Model_5,0.0438440990737681,0.2444821587050735
Model_6,0.005329829949491799,0.02972003893591968
Model_7,0.001610942581253821,0.008982890015648554
Model_8,1.0084738370132715,5.623421757526912
Model_9,0.0006760345105332483,0.0037696834918699985
Model_10,0.0003119526091857333,0.0017395008431827634
Model_11,0.0003060370201536771,0.0017065145119062142
Model_12,0.0002055193635734262,0.0011460109507002308
Model_13,9.068499030615057e-05,0.000505674940540885
Model_14,2.9818848781747186e-05,0.00016627497597785997
Model_15,2.5620417383694242e-05,0.00014286380792890207
Model_16,2.5620419211809037e-05,0.00014286381812278132
Model_17,1.54647786570278e-05,8.62342378983536e-05
Model_18,9.891663352176995e-06,5.5157598413762e-05
