Model,MSE_Train,NMSE_Train
Model_1,2491.475342489218,355.3715890577932
Model_2,58.17674693786796,8.298040383119991
Model_3,14.65137316523498,2.0897986324866857
Model_4,0.03143550089005268,0.004483802714645585
Model_5,0.014479602892167421,0.0020652981793407507
Model_6,0.012267141554233254,0.0017497237532237886
Model_7,0.012267141554233257,0.001749723753223789
Model_8,0.011956224639832553,0.0017053761186912582
Model_9,0.011384995277723575,0.0016238988178056222
Model_10,0.011231379189041229,0.0016019877867755712
Model_11,0.011201706914026773,0.0015977554817862263
Model_12,0.011120223209925447,0.0015861330535345893
Model_13,0.011075532659612366,0.001579758616826434
Model_14,0.010949452667974886,0.0015617751970379646
