Complexity,Loss,Equation
1,0.72795874,"x0"
2,0.5243641,"log(x0)"
3,0.3304832,"x0 / x0"
4,0.009642053,"log(x0 + x0)"
5,0.005288956,"1.58764"
6,0.003806489,"x0 / log(x0 + x0)"
7,0.0014770726,"log(x0) + cos(cos(sin(x0)))"
10,0.0010802123,"cos(sin(x0) ^ x0) + cos(sin(log(x0)))"
13,0.0009418983,"1.5902146 + (cos(x0 + x0) / exp(x0))"
14,0.00076451525,"cos(sin(log(x0))) + cos(sin(x0 - -0.19813447))"
15,0.0005689999,"(((x0 / x0) - sin(x0)) * sin(x0)) - -1.4063035"
16,0.00045414528,"(((x0 / x0) - sin(x0)) * sin(sin(x0))) - -1.4162831"
17,1.0656105e-5,"(sin(-28.822811 / x0) / exp(x0)) + 1.5840626"
20,1.3683435e-6,"(cos(128.3485 / x0) / (exp(x0) - cos(x0))) + 1.5902146"
23,1.1171101e-6,"(cos(128.33853 / x0) / exp(x0 - -0.04767903)) + 1.589749"
