complexity,loss,score,equation,sympy_format,lambda_format
1,3281.9233,0.0,x1,x1,PySRFunction(X=>x1)
2,1.3080642,7.827636567081247,cos(x1),cos(x1),PySRFunction(X=>cos(x1))
3,0.9337095,0.3371382513690476,x1 - x1,-x1 + x1,PySRFunction(X=>-x1 + x1)
4,0.44786248,0.7346791410063032,sin(x0 + x1),sin(x0 + x1),PySRFunction(X=>sin(x0 + x1))
5,0.23279989,0.6543069776575108,sin(x0) * cos(x1),sin(x0)*cos(x1),PySRFunction(X=>sin(x0)*cos(x1))
7,0.22113176,0.025710260195938167,sin(sin(x0) / sin(cos(x1))),sin(sin(x0)/sin(cos(x1))),PySRFunction(X=>sin(sin(x0)/sin(cos(x1))))
8,0.00012346446,7.490560660564837,sin(x0) * (cos(x1) + cos(x1)),(cos(x1) + cos(x1))*sin(x0),PySRFunction(X=>(cos(x1) + cos(x1))*sin(x0))
9,0.00012346395,4.130751904897854e-06,sin(x0 + x1) - sin(x1 - x0),-sin(-x0 + x1) + sin(x0 + x1),PySRFunction(X=>-sin(-x0 + x1) + sin(x0 + x1))
10,0.00012341958,0.0003594407490666862,(cos(x1) + cos(x1)) * sin(exp(log(x0))),2*sin(x0)*cos(x1),PySRFunction(X=>2*sin(x0)*cos(x1))
11,0.00012124951,0.01773928130071907,(cos(x1) * sin(x0)) / 0.5007771,sin(x0)*cos(x1)/0.5007771,PySRFunction(X=>sin(x0)*cos(x1)/0.5007771)
13,0.00012124937,5.773222540147703e-07,(cos(x1) * sin(x0)) / sin(sin(0.55211776)),sin(x0)*cos(x1)/sin(sin(0.55211776)),PySRFunction(X=>sin(x0)*cos(x1)/sin(sin(0.55211776)))
14,0.00010722437,0.12292577903757544,cos(sin(x0) / x1) * ((cos(x1) + cos(x1)) * sin(x0)),(cos(x1) + cos(x1))*sin(x0)*cos(sin(x0)/x1),PySRFunction(X=>(cos(x1) + cos(x1))*sin(x0)*cos(sin(x0)/x1))
17,0.00010459499,0.008275967052005092,((cos(x1) + cos(x1)) * sin(x0)) + (cos(x1 * x1) / (x1 * x1)),(cos(x1) + cos(x1))*sin(x0) + cos(x1*x1)/((x1*x1)),PySRFunction(X=>(cos(x1) + cos(x1))*sin(x0) + cos(x1*x1)/((x1*x1)))
20,0.000104026054,0.0018180889122584448,(sin(x1 + x0) - sin(x1 - x0)) + (cos(x1 * x1) / ((x1 * x1) + x1)),-sin(-x0 + x1) + sin(x0 + x1) + cos(x1*x1)/(x1*x1 + x1),PySRFunction(X=>-sin(-x0 + x1) + sin(x0 + x1) + cos(x1*x1)/(x1*x1 + x1))
24,0.000103612256,0.000996440752696399,(sin(x1 + x0) - sin(x1 - x0)) + (cos(x1 * x1) / ((x1 * x1) / 0.80365)),-sin(-x0 + x1) + sin(x0 + x1) + cos(x1*x1)/((x1*x1/0.80365)),PySRFunction(X=>-sin(-x0 + x1) + sin(x0 + x1) + cos(x1*x1)/((x1*x1/0.80365)))
