Model,MSE_Train,NMSE_Train
Model_1,3281.9236410090016,3524.4223877277323
Model_2,1.3080645637976982,1.4047164216851056
Model_3,0.9337094987769413,1.0027005564674762
Model_4,0.447862821048248,0.48095505130279625
Model_5,0.2327999524143159,0.2500013571000433
Model_6,0.22126099760342574,0.23760979802831034
Model_7,0.00012345858979707618,0.00013258084752524455
Model_8,0.00012345858979707398,0.0001325808475252422
Model_9,0.00012345858979707618,0.00013258084752524455
Model_10,0.00012124439312414937,0.0001302030456082882
Model_11,0.00012124423875409407,0.0001302028798319514
Model_12,0.00010721633614897584,0.000115138466578527
Model_13,0.00010458678130141586,0.00011231461599934379
Model_14,0.00010401763565750657,0.00011170341663315289
Model_15,0.00010360400351893851,0.00011125922154243323
