complexity,loss,score,equation,sympy_format,lambda_format
1,3085.8315,0.0,x0,x0,PySRFunction(X=>x0)
2,0.55626106,8.621093992559887,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
4,0.5562609,1.438173858669791e-07,sin(exp(log(x0))),sin(x0),PySRFunction(X=>sin(x0))
6,0.43990007,0.11734492065617139,sin((x0 * x0) + x0),sin(x0*x0 + x0),PySRFunction(X=>sin(x0*x0 + x0))
7,0.31623602,0.3300587539506959,sin(sin(x0 * x0) + x0),sin(x0 + sin(x0*x0)),PySRFunction(X=>sin(x0 + sin(x0*x0)))
9,0.010537235,1.700786829399621,sin(x0) + sin((x0 * x0) + x0),sin(x0) + sin(x0*x0 + x0),PySRFunction(X=>sin(x0) + sin(x0*x0 + x0))
11,0.01053715,4.03333240807709e-06,sin(exp(log(x0))) + sin((x0 * x0) + x0),sin(x0) + sin(x0**2 + x0),PySRFunction(X=>sin(x0) + sin(x0**2 + x0))
15,0.010404906,0.003157420595101098,sin((x0 * x0) + x0) + (sin(x0) - 0.011504062),sin(x0) + sin(x0*x0 + x0) - 1*0.011504062,PySRFunction(X=>sin(x0) + sin(x0*x0 + x0) - 1*0.011504062)
17,0.010355796,0.0023655313583426244,sin((x0 * x0) + x0) + (sin(x0) + (-0.00024272034 * x0)),-0.00024272034*x0 + sin(x0) + sin(x0*x0 + x0),PySRFunction(X=>-0.00024272034*x0 + sin(x0) + sin(x0*x0 + x0))
18,0.010306866,0.004736087872941659,sin(x0 + (x0 * x0)) + (sin(x0) * cos(x0 * 0.0033655493)),sin(x0)*cos(x0*0.0033655493) + sin(x0 + x0*x0),PySRFunction(X=>sin(x0)*cos(x0*0.0033655493) + sin(x0 + x0*x0))
20,0.0100376755,0.013232355771773235,(((x0 * 4.8972666e-5) / sin(x0)) + sin(x0)) + sin(x0 + (x0 * x0)),x0*4.8972666e-5/sin(x0) + sin(x0) + sin(x0 + x0*x0),PySRFunction(X=>x0*4.8972666e-5/sin(x0) + sin(x0) + sin(x0 + x0*x0))
24,0.009957296,0.00201000368991313,sin((x0 * x0) + x0) + (sin(x0) - (log(0.8711696) / (70.69195 - x0))),sin(x0) + sin(x0**2 + x0) + 0.137918602370741/(70.69195 - x0),PySRFunction(X=>sin(x0) + sin(x0**2 + x0) + 0.137918602370741/(70.69195 - x0))
30,0.0099534895,6.372593129442458e-05,sin((x0 * x0) + (x0 - -0.0006174301)) + (sin(x0) - (log(0.8711696) / (70.69195 - x0))),sin(x0) + sin(x0**2 + x0 + 0.0006174301) + 0.137918602370741/(70.69195 - x0),PySRFunction(X=>sin(x0) + sin(x0**2 + x0 + 0.0006174301) + 0.137918602370741/(70.69195 - x0))
