Model,MSE_Train,NMSE_Train
Model_1,697266404280631.2,1.436581579343641
Model_2,697081393028054.6,1.4362003997029882
Model_3,681505007101652.2,1.4041082912101042
Model_4,555084806846312.7,1.14364409871667
Model_5,94814662131.82822,0.00019534713881819979
Model_6,14749435.643926343,3.038833854850574e-08
Model_7,613972.0765886495,1.264969845160684e-09
Model_8,2769.5229842790077,5.706062529842971e-12
Model_9,1395.0602532154267,2.8742498556364593e-12
Model_10,882.5177111297414,1.8182558050555948e-12
Model_11,562.6563537926274,1.1592437960539213e-12
