complexity,loss,score,equation,sympy_format,lambda_format
1,0.38720953,0.0,x0,x0,PySRFunction(X=>x0)
5,0.25289655,0.10649636396890187,(x0 * x0) * x0,x0*x0*x0,PySRFunction(X=>x0*x0*x0)
6,0.119317606,0.7511916160762335,sin(x0) * (x0 * x0),x0*x0*sin(x0),PySRFunction(X=>x0*x0*sin(x0))
7,0.09824986,0.19427506993903312,x0 - (sin(exp(x0)) / x0),x0 - sin(exp(x0))/x0,PySRFunction(X=>x0 - sin(exp(x0))/x0)
8,0.01405704,1.9443904879090148,log(x0 * (x0 + x0)) * x0,x0*log(2*x0**2),PySRFunction(X=>x0*log(2*x0**2))
9,0.0026374524,1.67330988665699,sin(x0) - sin(x0 + (x0 + x0)),sin(x0) - sin(x0 + x0 + x0),PySRFunction(X=>sin(x0) - sin(x0 + x0 + x0))
11,0.002553766,0.016122159409881383,sin(x0) - sin(2.9881434 * x0),sin(x0) - sin(2.9881434*x0),PySRFunction(X=>sin(x0) - sin(2.9881434*x0))
12,0.0015925597,0.47222653643862605,x0 + sin(x0 + (-1.2248576 / x0)),x0 + sin(x0 - 1.2248576/x0),PySRFunction(X=>x0 + sin(x0 - 1.2248576/x0))
14,0.00019546806,1.0488504424253384,(x0 / cos(sin(x0))) - (0.6577484 / sin(x0)),x0/cos(sin(x0)) - 0.6577484/sin(x0),PySRFunction(X=>x0/cos(sin(x0)) - 0.6577484/sin(x0))
15,0.00018708469,0.04383558808659569,(x0 / cos(sin(x0))) - (cos(0.8564162) / sin(x0)),x0/cos(sin(x0)) - cos(0.8564162)/sin(x0),PySRFunction(X=>x0/cos(sin(x0)) - cos(0.8564162)/sin(x0))
16,3.696973e-05,1.6214619323293937,(x0 + x0) - ((x0 / sin(x0)) / (x0 + 0.040889777)),x0 + x0 - x0/((x0 + 0.040889777)*sin(x0)),PySRFunction(X=>x0 + x0 - x0/((x0 + 0.040889777)*sin(x0)))
20,7.835054e-06,0.3878729254420516,((sin(-0.6047195) / x0) + x0) / cos(sin(x0 / 0.8351121)),(x0 + sin(-0.6047195)/x0)/cos(sin(x0/0.8351121)),PySRFunction(X=>(x0 + sin(-0.6047195)/x0)/cos(sin(x0/0.8351121)))
25,3.7415844e-06,0.14781972197066237,cos(x0 / -0.4805518) * ((-0.43187279 / sin(x0)) - (x0 - -0.018129185)),(-(x0 - 1*(-0.018129185)) - 0.43187279/sin(x0))*cos(x0/(-0.4805518)),PySRFunction(X=>(-(x0 - 1*(-0.018129185)) - 0.43187279/sin(x0))*cos(x0/(-0.4805518)))
