Complexity,Loss,Equation
1,56963.316257629675,"x0"
3,5.832731768349433e-5,"-0.0011226650196383826 + 240.7033227867818"
5,6.084260583060172e-7,"240.67337122935118 + (x0 * 0.014181203484724193)"
6,6.084260583041959e-7,"(x0 * sin(0.014181677706533138)) + 240.67337122938622"
7,5.402804352231356e-7,"240.68971821822976 + (x0 - (x0 ^ 0.9917211375854647))"
8,4.728216291901422e-8,"240.70386094497914 + (0.01180033241994378 * sin(x0 * -1.4689749673169255))"
11,4.455745830357547e-8,"240.69440613324778 + ((sin(-483.8122975930531) * x0) * cos(1.040710940550098 * x0))"
12,4.329756202187902e-9,"((sin(x0) / (87.31828209847417 + x0)) * (-3.4552478403776457 + x0)) + 240.71604667388428"
15,2.838758563728821e-9,"(240.70456582686353 - (cos(x0) * 0.010878108330425757)) + (sin(122.5317689647092) * (sin(x0) * sin(x0)))"
16,2.8387476616517943e-9,"((1.150282513742656 * sin(x0)) * (-0.008393680203926904 * sin(x0))) + (240.7045657522379 - (0.010878110503813841 * cos(x0)))"
18,2.83874766086445e-9,"((0.6040856971298031 * sin(x0)) * (sin(x0) * -0.015983008619928754)) + ((327.245263670959 * 0.7355478977916997) - (0.01087810792428367 * cos(x0)))"
