Model,MSE_Train,NMSE_Train
Model_1,11184.894326957685,3.1075310859108423
Model_2,9260.743876787285,2.5729388793968755
Model_3,3405.6634030087134,0.94620517491086
Model_4,1011.6327291838213,0.2810648059398016
Model_5,534.4128095194853,0.1484774348102818
Model_6,71.97369862788157,0.019996657931318756
Model_7,0.18334008263404777,5.093789797419885e-05
Model_8,0.05731832217133468,1.592491289885291e-05
Model_9,0.024812607461579456,6.893757487142434e-06
Model_10,0.01696227657181333,4.7126776698894905e-06
Model_11,0.013846724565677385,3.847074971658833e-06
Model_12,0.013760991425630545,3.823255488881407e-06
