Complexity,Loss,Equation
1,0.6424378636669087,"0.8783020603245366"
2,0.30407744704353473,"sin(x0)"
3,0.097278048797503,"-31.25893306699114 + x0"
4,0.05304194042826161,"1.7556312023139597 * sin(x0)"
6,0.01012188506600069,"sin(x0) / cos(cos(x1))"
7,7.016238170086322e-7,"cos(x1) * (sin(x0) / 0.5000036933504314)"
8,7.01623817008601e-7,"cos(x1) * (sin(x0) / cos(1.0471932865202866))"
9,7.007517297201236e-7,"(sin(x0) / 0.5000665887823942) * (cos(x1) + 0.0001147451953256168)"
10,7.007517297171642e-7,"(sin(x0) / cos(1.0471206585440846)) * (cos(x1) + 0.0001147451953256168)"
11,7.006889621028085e-7,"(sin(x0) / 0.5000729131275068) * (cos(x1) + (0.0040005547252194296 / x1))"
12,5.836455922179166e-7,"((sin(x0) * cos(x1)) / 0.49992607704698205) + (2.6037892194024333e-5 / cos(x0))"
14,2.762336450165092e-7,"(-5.41628721181593e-5 / sin(x0 - 0.1949764040465446)) + ((sin(x0) * cos(x1)) / 0.5000036933504615)"
15,2.689928071228212e-7,"(-5.418140970972667e-5 / (sin(x0) - 0.19506236681164135)) + ((sin(x0) * cos(x1)) / sin(0.5235594186783709))"
16,2.6899107061306936e-7,"(-5.41628721181593e-5 / (sin(x0) - 0.1949764040465446)) + ((sin(x0) * cos(x1)) / sin(sin(0.5510234874764608)))"
17,2.686990320345806e-7,"((cos(x1) * sin(x0)) / sin(0.5235587199112728)) + ((-0.0017445971752570676 / x1) / (sin(x0) - 0.1949629494196723))"
20,2.686936499004367e-7,"((cos(x1) * sin(x0)) / sin(sin(0.5510227116169711))) + ((-0.0017136950667490283 / (x1 - 0.5510228686672786)) / (sin(x0) - 0.19484743820159764))"
22,2.6866866127078224e-7,"(((-5.41628721181593e-5 * x0) / (x1 - 0.07025847249350242)) / (sin(x0) - 0.1949764040465446)) + ((sin(x0) * cos(x1)) / sin(sin(0.5510234874764608)))"
