gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-3.92852663602677e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.85039320305564e-06,0,5.27026647196958e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,9.85039320305564e-06,-4.06791048235209e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.78466408083784e-06,1.58469237041725e-07,3.80737795870454e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,5.95840650879197e-08,2.37311119918774e-07,-7.02936171069125e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.78466408083784e-06,1.5073201700499e-07,3.80973336401174e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,7.72286285495414e-08,0,2.07723743569205e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,7.72286285495414e-08,-3.05296835678038e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.72736696428716e-07,2.01211536013059e-07,-1.12602622315418e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.78466408083784e-06,8.32592429113847e-09,3.86589314623308e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.63066184979517e-07,8.32592429113847e-09,6.11683093745454e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,5.95840650879197e-08,8.63249785392867e-09,2.01408239352132e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.38436072743061e-08,1.60365476005851e-07,-4.79424988244435e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.53521168805437e-08,6.09852411042254e-08,-6.17980316682634e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,5.95840650879197e-08,-2.35537122740443e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,1.11442785440346e-07,-4.40524971139114e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.07358088088582e-08,4.11579169662617e-08,-1.59944772448911e-15
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.11579169662617e-08,5.95840650879197e-08,-7.28388792329932e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,7.72286285495414e-08,-2.92641012311732e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,5.95840650879197e-08,4.53521168805437e-08,5.62587220720517e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.01211536013059e-07,2.17510702322739e-07,-6.44518258963786e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,0,3.38436072743061e-08,-8.70464409302341e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.37311119918774e-07,1.11442785440346e-07,4.97559366372651e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.78466408083784e-06,9.62565201461178e-09,3.8695549128789e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.5073201700499e-07,2.17510702322739e-07,-2.64064183990957e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.11442785440346e-07,7.96802387884908e-08,2.66261497618061e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.27847682192738e-08,5.95840650879197e-08,-1.45468354693568e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.11579169662617e-08,7.72286285495414e-08,-1.42593012335703e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.27847682192738e-08,0,9.56504655023457e-15
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.78466408083784e-06,2.17510702322739e-07,3.78448261325397e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.78466408083784e-06,4.53521168805437e-08,3.85128604591354e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,5.95840650879197e-08,3.38436072743061e-08,6.62074701485625e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,7.96802387884908e-08,1.58469237041725e-07,-3.11518969414509e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.58470313192973e-09,4.0008313116046e-08,-1.40029208576383e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,7.71586602644398e-08,5.70986752021803e-08,7.92974036402419e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.73542466878133e-06,2.46166650019591e-07,3.7529230723525e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.0008313116046e-08,1.21811024430109e-07,-3.23393131722517e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.26773428388561e-07,2.81773936255842e-07,-2.17571957632363e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.47122951734187e-07,2.42794078519006e-08,8.80906625324993e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.6562076565348e-08,5.70986752021803e-08,1.55999568135204e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.96358161306011e-07,2.81773936255842e-07,-3.37889446652222e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.45206324464575e-07,5.29064568484914e-09,3.686211973642e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.85409303024426e-08,2.46166650019591e-07,-8.99927074678275e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,7.27677654093699e-08,5.29064568484914e-09,1.77766877307537e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.58470313192973e-09,7.27677654093699e-08,-2.695235622213e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.94832446326993e-07,3.33349988645778e-07,-1.52419636399152e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.45206324464575e-07,6.44889824621583e-08,3.19080129906212e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.21811024430109e-07,2.20894165244223e-09,3.19556864284508e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.47122951734187e-07,7.71586602644398e-08,6.71892163404043e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.33349988645778e-07,1.96358161306011e-07,5.4154733874353e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.21811024430109e-07,9.73542466878133e-06,-3.97162424340667e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.96358161306011e-07,2.47122951734187e-07,-2.00778213160126e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.58470313192973e-09,1.96358161306011e-07,-7.58078098417625e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,7.71586602644398e-08,6.44889824621583e-08,5.0083727657063e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.6562076565348e-08,6.44889824621583e-08,1.26786274707667e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.58470313192973e-09,5.29064568484914e-09,-1.85970920468749e-15
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.6562076565348e-08,5.29064568484914e-09,2.40455999886804e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.21811024430109e-07,6.44889824621583e-08,2.2659681355616e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.20894165244223e-09,1.96358161306011e-07,-7.67469489959122e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.94832446326993e-07,2.26773428388561e-07,2.69163410946358e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,7.27677654093699e-08,9.73542466878133e-06,-3.99186239241284e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.14786183416218e-07,2.20894165244223e-09,3.00786341130757e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.73542466878133e-06,2.81773936255842e-07,3.74099021616433e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.02893347766846e-07,4.21044082148235e-08,1.03091899481945e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.62551379100564e-07,4.21044082148235e-08,4.76131056349791e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.65847269343495e-07,2.27928305778476e-07,5.45514876611009e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.09313602655519e-08,4.13881502865894e-08,-8.08654528572432e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.62551379100564e-07,1.30640084179408e-07,1.26157217992486e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,7.90763420407253e-08,1.04799972443388e-08,1.90501357282056e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.02893347766846e-07,1.03889877133913e-07,7.08742086491722e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.27359146973337e-07,9.68671752164157e-06,-3.86698560629253e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.04799972443388e-08,8.28343257789957e-09,6.27797696052263e-15
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.0547674706203e-07,7.90763420407253e-08,4.99672919875237e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.0266785853374e-07,2.7184400662016e-07,-6.68763614657564e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.21044082148235e-08,4.13881502865894e-08,9.01465149129163e-16
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.30640084179408e-07,9.68671752164157e-06,-3.94817004581219e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.48349160903452e-07,8.28343257789957e-09,4.00354700433823e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.30640084179408e-07,4.22160056476714e-07,-1.15428035208199e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.21044082148235e-08,1.07610166416272e-07,-2.48222117539573e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.65847269343495e-07,4.13881502865894e-08,1.28261725935461e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.84417775720205e-07,9.68671752164157e-06,-3.884707106695e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.62551379100564e-07,3.72900499145699e-09,5.82266413743454e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.35883685161015e-07,3.27359146973337e-07,-7.57588493329284e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.27359146973337e-07,4.21044082148235e-08,1.12763633687949e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.04799972443388e-08,3.65847269343495e-07,-1.40583889109489e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.0547674706203e-07,3.05153188685202e-07,-3.77684783333912e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.84018259997892e-08,3.32933795097534e-07,-1.204172376706e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.02893347766846e-07,1.62551379100564e-07,5.54871320628181e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.35883685161015e-07,2.84417775720205e-07,-5.87534571481156e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.84417775720205e-07,4.13881502865894e-08,9.60712811844254e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.30640084179408e-07,8.28343257789957e-09,3.4973238145758e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.0266785853374e-07,5.79946377939731e-08,1.76596020484266e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.0547674706203e-07,1.62551379100564e-07,1.697133312664e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.08963487307169e-07,1.62483714617648e-07,-2.1158786024827e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.48552043408686e-08,1.36899371935322e-07,-4.03403774123612e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,5.0490767789994e-07,3.65528719024794e-07,5.5132080738423e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.36899371935322e-07,4.31678816554346e-07,-1.16642859250965e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.63849720575977e-06,6.01947971600422e-08,3.78765831622217e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.48552043408686e-08,1.70742695624149e-07,-5.37229225953841e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.37265305260347e-07,6.01947971600422e-08,1.09529234590082e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.99102891460606e-07,6.12120957899909e-08,5.45093251805743e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.00543324264188e-07,1.62483714617648e-07,-2.44876366384645e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.99102891460606e-07,4.00964063302714e-07,-7.99018458412724e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.12884534915132e-07,3.89182545262944e-08,1.48672953908864e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.40141709614641e-07,4.31678816554346e-07,-3.6220778130389e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.80158436855199e-08,2.76608765760913e-07,-1.09433195712659e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.31205050717837e-07,3.65528719024794e-07,-9.26820568387141e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,3.65528719024794e-07,1.62483714617648e-07,8.0275362601093e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,6.01947971600422e-08,3.48552043408686e-08,1.10457739582145e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,6.12120957899909e-08,6.01947971600422e-08,1.28047960478196e-15
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.99102891460606e-07,3.37265305260347e-07,-5.46630328159811e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.31678816554346e-07,1.36899371935322e-07,1.16537701111555e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.31205050717837e-07,3.40141709614641e-07,-8.25960976233358e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,6.94617336112263e-09,1.99102891460606e-07,-7.5975268098944e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.6033827427705e-08,3.40141709614641e-07,-1.28125452229284e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.62483714617648e-07,6.94617336112263e-09,3.65390978304433e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.62483714617648e-07,5.0490767789994e-07,-1.35673420847887e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.00964063302714e-07,3.65528719024794e-07,1.40164865212335e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,6.94617336112263e-09,1.6033827427705e-08,-2.69283308046738e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.62483714617648e-07,3.37265305260347e-07,-6.9151204856219e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.31678816554346e-07,1.00543324264188e-07,1.30904595594847e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.00964063302714e-07,9.63849720575977e-06,-3.81695321467952e-11
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.80158436855199e-08,6.94617336112263e-09,2.60026809661384e-14
1.95969498195676,0.05,1.13620938048944,1.93257625039277,8.10400045691292e-08,4.69161779314553e-07,-1.47110605181585e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.58548822469899e-07,3.213932772799e-07,-6.4444177169537e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.02742714719042e-07,2.32377973731698e-07,6.7365877206522e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.93147699766768e-07,2.32377973731698e-07,1.03114623922862e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.93147699766768e-07,4.20446542683869e-07,2.87439051589991e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.04182884604652e-07,1.30060467923642e-07,2.93021358674781e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.32377973731698e-07,1.65168526540919e-07,2.657074236359e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.30060467923642e-07,1.92507273969003e-07,-2.46886343270136e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.92507273969003e-07,2.50563467413112e-08,5.07783321852693e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.58548822469899e-07,2.50563467413112e-08,4.04798141639381e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.02742714719042e-07,9.4266191000282e-08,1.21948175342161e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.98850335246413e-08,2.32377973731698e-07,-7.21582848110602e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,5.82470764885368e-07,4.02742714719042e-07,7.10568634030372e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.92507273969003e-07,7.97011638515139e-08,4.45934685978098e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.65168526540919e-07,4.85116622329095e-07,-1.26720709269736e-12
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.50563467413112e-08,2.07580430104589e-07,-6.91682644462772e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,1.58548822469899e-07,3.36016523314783e-08,3.29491574023989e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,5.82470764885368e-07,4.85116622329095e-07,3.85613764807038e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,2.04182884604652e-07,5.00614777106066e-08,4.36350516477698e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,4.87281722568336e-07,5.82470764885368e-07,-3.77424065114387e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,5.00614777106066e-08,7.97011638515139e-08,-1.17166802351825e-13
1.95969498195676,0.05,1.13620938048944,1.93257625039277,9.59072803103464e-06,1.65168526540919e-07,3.72753073615058e-11
