gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.52637613935893e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.52637613935893e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.52637613935893e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.27629063946529e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.52637613935893e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.52637613935893e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.52637613935893e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.52637613935893e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.52637613935893e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.52637613935893e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.52637613935893e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.33684579660621e-05,0,7.05778589614058e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.33684579660621e-05,-5.52637613935893e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,4.68439844939035e-08,8.35519297344371e-08,-1.4321685745712e-13
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.1194336549148e-08,1.16082356021407e-08,-1.53489900984535e-15
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.2438710434986e-07,2.52118639476922e-07,-4.73654136873164e-13
1.04430777761713,0.05,1.13620938048944,1.93257625039277,3.25042556151734e-07,0,7.93638632082341e-13
1.04430777761713,0.05,1.13620938048944,1.93257625039277,2.416185970108e-07,8.35519297344371e-08,6.16708955435039e-13
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.09809671677899e-07,1.32484223656907e-05,-5.43371180925134e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.32484223656907e-05,6.2336798286791e-08,5.14833806935459e-11
1.04430777761713,0.05,1.13620938048944,1.93257625039277,3.25042556151734e-07,6.2336798286791e-08,1.02495389106072e-12
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,1.2438710434986e-07,-6.10603793885043e-14
1.04430777761713,0.05,1.13620938048944,1.93257625039277,2.416185970108e-07,4.81893546498641e-08,4.77363163882484e-13
1.04430777761713,0.05,1.13620938048944,1.93257625039277,4.68439844939035e-08,4.81893546498641e-08,-3.31982416452383e-15
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.09809671677899e-07,3.7500396605648e-07,-1.03570421818063e-12
1.04430777761713,0.05,1.13620938048944,1.93257625039277,3.08483054022465e-08,0,1.1089068367276e-14
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.09809671677899e-07,6.2336798286791e-08,1.85213180280736e-13
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.1194336549148e-08,1.09809671677899e-07,-3.65699843778682e-13
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,5.74540976301087e-08,-2.24150426943672e-13
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.09809671677899e-07,2.44552988724312e-07,-4.99657465017818e-13
1.04430777761713,0.05,1.13620938048944,1.93257625039277,5.74540976301087e-08,0,1.44105941653907e-13
1.04430777761713,0.05,1.13620938048944,1.93257625039277,4.81893546498641e-08,6.2336798286791e-08,-5.5195573203658e-14
1.04430777761713,0.05,1.13620938048944,1.93257625039277,0,5.56343364541591e-08,-2.17054086493622e-13
1.04430777761713,0.05,1.13620938048944,1.93257625039277,1.09809671677899e-07,1.16082356021407e-08,3.83121440683869e-13
