0,1,2,3
43.21325953256102,21.444828875979955,145.41979498317232,160.80582365867804
38.76941484382916,18.892355685184903,131.5698398925193,148.70772387783163
18.807840816285253,8.687494887955348,31.487069084182423,11.025022490275717
16.970240816285255,7.321894887955347,28.673869084182428,8.330922490275725
13.612973350409309,8.680034616812101,0.04474567175989819,5.005037615978864
2.9706603069808963,2.3283501541149256,5.1909168538362,1.195757130825342
0.6108897203295882,2.082766072420519,0.7927162526291625,2.1355859928507357
0.9359543882419672,2.259980004904012,0.25690681321120223,0.9868379555003344
0.5872285670838124,1.0655249650127274,0.05837129854975842,0.0522430963757472
0.6321860014896785,0.7219083064731535,0.36798604204395247,0.14903745608799568
0.046093909162166824,0.25309403573064415,0.08682948861527962,0.6256402887966033
0.5205320201724248,0.42546542314141433,0.08158185568240128,0.040859588340850905
0.1785512099963853,0.16274755990227163,0.15052107480406107,0.06368819055029462
0.10660459831388636,0.07647924225399905,0.10074454815048739,0.08571720754409284
0.03467222334813869,0.08434374987473348,0.1174172693648643,0.09052945047659477
0.062069318340107316,0.08444215899160668,0.03395699114904005,0.09381876642180487
