Complexity,Loss,Equation
1,225932.05,"x0"
2,217057.84,"exp(x0)"
3,217009.69,"x0 ^ x0"
4,91795.76,"exp(x0 + x0)"
5,66175.15,"exp(exp(x0) / x0)"
6,652.84314,"exp(x0 + x0) * x0"
7,652.8419,"exp(x0) * (exp(x0) * x0)"
8,249.41025,"exp((x0 / x0) + (x0 + x0))"
10,236.3656,"exp((x0 / x0) + (x0 + x0)) - x0"
11,234.84456,"exp((x0 / x0) + (x0 + x0)) - sin(x0)"
12,71.59899,"(x0 * exp(x0)) * (exp(x0) - sin(x0 ^ x0))"
14,56.870354,"exp(x0 + (x0 * 0.7455435)) * (x0 + x0)"
15,13.674619,"(exp(x0) - sin(x0 ^ x0)) * ((exp(x0) * x0) + sin(x0))"
18,12.914938,"(exp(x0) - sin(x0 ^ x0)) * (exp(x0) * (1.4484948 ^ x0))"
19,7.973616,"exp(x0 - (-1.0281478 - x0)) - exp(6.437474 / x0)"
21,1.0418627,"((-73.88244 / x0) / sin(x0)) + exp(x0 - (-1.1181375 - x0))"
24,0.89714134,"(-47.096344 * x0) + exp((0.7297248 * x0) + (x0 - -1.935365))"
