Model,MSE_Train,NMSE_Train
Model_1,4.5417688575,16.192080026815088
Model_2,0.5138626771403215,1.8319967070339906
Model_3,0.3406775875,1.2145661598416777
Model_4,0.10370650368803948,0.3697290768650547
Model_5,0.09829929989824508,0.3504515928642854
Model_6,0.11820151567973435,0.4214059458390429
Model_7,0.00555159790337698,0.019792270445409585
Model_8,0.0015441995703381014,0.005505300644923454
Model_9,0.00019711078523163326,0.0007027292028189629
Model_10,0.00014241294755381662,0.0005077232937202637
Model_11,0.00012214602451881263,0.0004354687052600479
Model_12,0.00010377289198395258,0.0003699657609927583
Model_13,6.6865598187595855e-06,2.3838578114923674e-05
Model_14,1.637882238398462e-06,5.839293260125342e-06
Model_15,3.8496811833815423e-07,1.3724684754950267e-06
