Model,MSE_Train,NMSE_Train
Model_1,13.45225972622455,47.53219556703253
Model_2,0.4066705778899533,1.4369292470573232
Model_3,0.19060151983185505,0.6734711416818607
Model_4,0.016212420329716107,0.0572849431552922
Model_5,0.010187864615277948,0.035997786480424274
Model_6,0.010187864615277953,0.035997786480424294
Model_7,0.009006767750756973,0.0318245004830853
Model_8,0.0073782636717024735,0.026070346464156527
Model_9,0.006636949083282306,0.023450986541690113
Model_10,0.003907345092848567,0.01380620764696517
Model_11,0.003346646540112067,0.011825036170557524
Model_12,0.00048015057253099287,0.0016965633566139212
Model_13,7.73310714600049e-05,0.0002732414989638867
Model_14,7.298387374230282e-06,2.578811166718653e-05
Model_15,2.576870165462211e-07,9.105109412719997e-07
Model_16,4.3579343997098297e-08,1.5398319269103327e-07
