complexity,loss,score,equation,sympy_format,lambda_format
1,10.027675,0.0,x0,x0,PySRFunction(X=>x0)
2,0.09570219,4.651862867289291,cos(x1),cos(x1),PySRFunction(X=>cos(x1))
3,0.09057759,0.05503435075035911,sin(cos(x1)),sin(cos(x1)),PySRFunction(X=>sin(cos(x1)))
4,0.0002972709,5.719318266156344,sin(x0 + x1),sin(x0 + x1),PySRFunction(X=>sin(x0 + x1))
8,6.723995e-05,0.3715940698374762,sin(x0 + x1) + (x0 - x1),x0 - x1 + sin(x0 + x1),PySRFunction(X=>x0 - x1 + sin(x0 + x1))
9,2.6066897e-05,0.9476013697738901,sin(x0 + x1) * exp(x1 - x0),exp(-x0 + x1)*sin(x0 + x1),PySRFunction(X=>exp(-x0 + x1)*sin(x0 + x1))
10,1.5659173e-06,2.8121944086933794,sin(x0 + x1) + -0.017196141,sin(x0 + x1) - 0.017196141,PySRFunction(X=>sin(x0 + x1) - 0.017196141)
14,1.1717759e-06,0.07248783130010396,sin(x0 + x1) + (sin(log(x1)) * -0.022776032),sin(x0 + x1) - 0.022776032*sin(log(x1)),PySRFunction(X=>sin(x0 + x1) - 0.022776032*sin(log(x1)))
15,3.742575e-07,1.1413316770704944,sin(x1 + x0) + (log(x1 + x1) * -0.011108983),-0.011108983*log(2*x1) + sin(x0 + x1),PySRFunction(X=>-0.011108983*log(2*x1) + sin(x0 + x1))
16,1.5841348e-07,0.8597354864095574,((x0 - x1) + sin(x1 + x0)) + (0.018664673 / x0),x0 - x1 + sin(x0 + x1) + 0.018664673/x0,PySRFunction(X=>x0 - x1 + sin(x0 + x1) + 0.018664673/x0)
17,1.5840165e-07,7.468077680190092e-05,sin(x1 + x0) + ((x0 + -0.7293282) * log(x0 / x1)),(x0 - 0.7293282)*log(x0/x1) + sin(x0 + x1),PySRFunction(X=>(x0 - 0.7293282)*log(x0/x1) + sin(x0 + x1))
19,1.5828354e-07,0.00037295714863157204,(sin(0.018506031) / x0) + (sin(x0 + x1) + -0.0252291),sin(x0 + x1) - 0.0252291 + sin(0.018506031)/x0,PySRFunction(X=>sin(x0 + x1) - 0.0252291 + sin(0.018506031)/x0)
20,1.249912e-07,0.23614464687137107,((x0 * 1.0034615) - x1) + sin((x1 + -0.029202256) + x1),x0*1.0034615 - x1 + sin(x1 + x1 - 0.029202256),PySRFunction(X=>x0*1.0034615 - x1 + sin(x1 + x1 - 0.029202256))
21,9.962705e-08,0.22680962076106614,sin((x0 - 0.015254633) + x1) + (sin(x0) * (-0.056755148 / x1)),sin(x0 + x1 - 1*0.015254633) + sin(x0)*(-0.056755148)/x1,PySRFunction(X=>sin(x0 + x1 - 1*0.015254633) + sin(x0)*(-0.056755148)/x1)
23,9.962296e-08,2.0526975133260553e-05,sin((x0 - 0.015256482) + x1) + (sin(x0) * (-0.11351641 / (x1 + x1))),sin(x0 + x1 - 1*0.015256482) + sin(x0)*(-0.11351641)/(x1 + x1),PySRFunction(X=>sin(x0 + x1 - 1*0.015256482) + sin(x0)*(-0.11351641)/(x1 + x1))
24,4.405445e-10,5.421136477254608,sin(x1 + (x0 - 0.014131133)) + (sin(sin(x0)) * (-0.12671621 / (x1 + x1))),sin(x0 + x1 - 1*0.014131133) + sin(sin(x0))*(-0.12671621)/(x1 + x1),PySRFunction(X=>sin(x0 + x1 - 1*0.014131133) + sin(sin(x0))*(-0.12671621)/(x1 + x1))
