Model,MSE_Train,NMSE_Train
Model_1,2018.0621277687915,354.87871157799543
Model_2,55.476147698658494,9.75554892374754
Model_3,11.974427409769813,2.1057178134360215
Model_4,0.013296498875079452,0.0023382057095058246
Model_5,0.008784151778688108,0.0015447039130420375
Model_6,0.008782364594380067,0.0015443896344795181
Model_7,0.008744198150210308,0.0015376780182482317
Model_8,0.008690717340508757,0.0015282733519696875
Model_9,0.008634556145736752,0.0015183973366740607
Model_10,0.0086345295244079,0.0015183926552805823
Model_11,0.008128998912284597,0.0014294944742855784
Model_12,0.008105513032333431,0.001425364453359731
Model_13,0.008075448589108738,0.001420077583976931
Model_14,0.007963396333134667,0.0014003730567067765
Model_15,0.007926627009547025,0.0013939071258512168
Model_16,0.007900608409099364,0.0013893317229055516
Model_17,0.007886870065646461,0.0013869158182826485
Model_18,0.00782011461036967,0.0013751767892243002
