Complexity,Loss,Equation
1,0.20753742155804702,"x0"
3,0.00714671772058665,"x0 / 0.7221657010137745"
4,0.007146717720586649,"x0 / cos(0.7638682109996642)"
5,0.0024616953497354297,"(x0 / 0.6674942531041868) + -0.1486619041145476"
7,0.0007714363083409782,"x0 * (sin(sin(x0)) - -0.6012299887161495)"
8,0.0005454326161236815,"((sin(x0) * 0.5912920385892626) - -0.8476459024281087) * x0"
9,0.00013321270127712547,"(x0 + 0.062398607097340526) * (sin(sin(x0)) - -0.5400805233211037)"
10,0.00013321270127712135,"(sin(sin(x0)) - sin(-0.5705327897480211)) * (x0 - -0.06239860138176599)"
11,1.1874978129818008e-5,"(log(x0 + 0.7488537143029692) * sin(x0)) + (x0 * 0.90349904191259)"
13,6.233034365011466e-7,"(x0 + -0.06098195441230684) + (sin(x0 * 0.5779039698108769) * (sin(x0) + -0.047743071788607254))"
14,5.974655961850761e-7,"(sin(-0.06098195441230684) + x0) + ((sin(x0) + -0.047743071788607254) * sin(x0 * 0.5779039698108769))"
15,5.950794661405449e-7,"(x0 + sin(-0.06098195441230684)) + (sin(0.5779039698108769 * x0) * (sin(x0) + sin(-0.047743071788607254)))"
16,1.4368830463336865e-7,"(x0 + (cos(-0.5758550182135441) * -0.07139317209799186)) + (sin(0.5744443191019113 * x0) * (sin(x0) + -0.04550910842571867))"
