Complexity,Loss,Equation
1,3126.0625,"x0"
2,0.46724486,"sin(x0)"
4,0.4544065,"sin(x1 * x1)"
6,0.4242583,"sin(x0) / cos(cos(x0))"
7,8.8214336e-5,"sin(x1 * x1) + sin(x0)"
9,8.8214125e-5,"log(exp(sin(x0))) + sin(x1 * x1)"
11,8.810083e-5,"sin((x0 * x1) / (x0 / x1)) + sin(x0)"
13,8.365419e-5,"(sin(x0) + sin(x1 * x1)) / cos(cos(x1) / x0)"
15,8.322434e-5,"(sin(x0) + sin(x1 * x1)) / cos(cos(x1) / (x0 + x0))"
17,8.0975675e-5,"(sin(x1 * x1) + sin(x0)) - ((sin(x1) - cos(x0)) / (x0 * x1))"
19,7.7246994e-5,"(sin(x0) + sin(x1 * x1)) - ((log(x0) + sin(x1)) / (x0 * (x0 + x1)))"
22,7.6895274e-5,"(sin(x1 * x1) + sin(x0)) - ((sin(x1) - -0.86761826) / (x1 + (x0 * x0)))"
23,7.6892335e-5,"((sin(-1.0222507) - sin(x1)) / (x1 + (x0 * x0))) + (sin(x1 * x1) + sin(x0))"
24,7.6869896e-5,"((-0.8677902 - sin(x1)) / ((x0 * x0) + (x0 + x1))) + (sin(x1 * x1) + sin(x0))"
27,7.550957e-5,"(sin(x0) + sin(x1 * x1)) - (((0.101260506 / x0) * cos(x1)) * cos(x1 * -0.9877793))"
30,7.4833355e-5,"((sin(x0) + 0.0022382739) + sin(x1 * x1)) - ((sin(x1) + cos(-0.48198587)) / ((x1 * x0) / log(x1)))"
