Complexity,Loss,Equation
1,2985.5273,"x0"
2,12.9298725,"log(x0)"
4,0.7994162,"log(x0 * x0)"
6,0.53298485,"x0 / log(x0 * x0)"
7,0.0071301623,"x0 ^ (x0 / (x0 + x0))"
26,0.0070059607,"(x0 * -0.15853444) + (((0.19964494 * x0) + (x0 + -1.1548178)) / log(x0))"
28,0.007005942,"(x0 * -0.1585334) + (((1.399283 * x0) + (x0 + -2.3096406)) / log(x0 * x0))"
32,0.006970664,"(((x0 * 2.3125453) + -2.252146) / log(x0 * x0)) - ((x0 - 0.77952033) * 0.15028009)"
33,0.0068480484,"((x0 - 0.87431747) * sin(-0.15113504)) + (((-1.1685714 + x0) + (x0 * 0.15765822)) / log(x0))"
35,0.006847029,"(((x0 + -2.339981) + (1.3096774 * x0)) / log(x0 * x0)) + (-0.15001434 * (x0 - exp(-0.073222145)))"
46,0.0068317554,"(((-1.6372247 + x0) + (-0.040163673 * x0)) / log(x0 * 0.58641005)) + (((x0 + -0.7533667) - -0.9951129) * sin(sin(-0.1325651)))"
