Model,MSE_Train,NMSE_Train
Model_1,4.521445681962025,6.913294673896366
Model_2,0.4856431054946281,0.7425487622298725
Model_3,0.4353486191396015,0.6656484455829901
Model_4,0.428423410167335,0.6550597945914307
Model_5,0.2544202074674689,0.38900873502326727
Model_6,0.13081854326297518,0.20002167492463607
Model_7,0.06973474778718308,0.10662449454738097
Model_8,9.345753171290775e-05,0.00014289665334340124
Model_9,5.912081389077039e-05,9.03957796989662e-05
Model_10,5.32990031204518e-05,8.149422558952683e-05
Model_11,3.2184293275011497e-05,4.9209814500017334e-05
Model_12,3.218364373801259e-05,4.920882135733889e-05
Model_13,7.625984516054173e-06,1.1660137453022766e-05
Model_14,7.61774428822012e-06,1.1647538136962392e-05
Model_15,7.543142122825494e-06,1.1533471356343676e-05
