Model,MSE_Train,NMSE_Train
Model_1,8.329608919197273,821.4915706889288
Model_2,0.21906777275633887,21.605135424085812
Model_3,0.006933672604411058,0.6838200513007225
Model_4,0.00515840331046718,0.5087375504504515
Model_5,0.001962435281734679,0.19354138442828034
Model_6,0.00010699789565267296,0.010552460531195643
Model_7,4.705995477891528e-05,0.004641197028924461
Model_8,4.705995478205963e-05,0.004641197029234567
Model_9,4.705995666131401e-05,0.004641197214572395
Model_10,2.3972185353911497e-05,0.0023642104197526604
Model_11,2.2644132866788e-05,0.0022332338115844154
Model_12,5.369624244500023e-06,0.0005295688065807507
