complexity,loss,score,equation,sympy_format,lambda_format
1,0.04030379,0.0,x0,x0,PySRFunction(X=>x0)
5,0.02644818,0.10531454058314899,x0 / cos(cos(x0)),x0/cos(cos(x0)),PySRFunction(X=>x0/cos(cos(x0)))
6,0.025281679,0.04510736365068842,sin(x0) / cos(cos(x0)),sin(x0)/cos(cos(x0)),PySRFunction(X=>sin(x0)/cos(cos(x0)))
7,0.010740887,0.856022309087587,sin(x0) / cos(cos(sin(x0))),sin(x0)/cos(cos(sin(x0))),PySRFunction(X=>sin(x0)/cos(cos(sin(x0))))
11,0.004463982,0.21950412032801012,(-0.8047398 + x0) + cos(cos(x0)),x0 + cos(cos(x0)) - 0.8047398,PySRFunction(X=>x0 + cos(cos(x0)) - 0.8047398)
12,0.0040663998,0.09328315484581416,sin(x0) / cos(cos(x0 / 0.028934045)),sin(x0)/cos(cos(x0/0.028934045)),PySRFunction(X=>sin(x0)/cos(cos(x0/0.028934045)))
15,0.0023203434,0.18701428200029158,sin(sin(x0 + -0.1350776)) / cos(sin(x0 / x0)),sin(sin(x0 - 0.1350776))/cos(sin(x0/x0)),PySRFunction(X=>sin(sin(x0 - 0.1350776))/cos(sin(x0/x0)))
16,0.0022960308,0.010533298964635998,sin(sin(-0.13640015 + x0)) / cos(-0.84600836),sin(sin(x0 - 0.13640015))/cos(-0.84600836),PySRFunction(X=>sin(sin(x0 - 0.13640015))/cos(-0.84600836))
17,0.0018573087,0.21205338858227504,x0 - ((x0 * -0.12756644) / (x0 - -0.5032188)),x0 - (-0.12756644)*x0/(x0 - 1*(-0.5032188)),PySRFunction(X=>x0 - (-0.12756644)*x0/(x0 - 1*(-0.5032188)))
18,0.00035066195,1.6670611294326094,sin(x0 + -0.35916182) / cos(cos(x0 + -0.88780224)),sin(x0 - 0.35916182)/cos(cos(x0 - 0.88780224)),PySRFunction(X=>sin(x0 - 0.35916182)/cos(cos(x0 - 0.88780224)))
24,0.00010860672,0.1953482283217104,((-4.9367614 + x0) + cos(cos(x0))) + ((x0 - (-3.9791126 / x0)) * sin(x0)),x0 + (x0 - (-1)*3.9791126/x0)*sin(x0) + cos(cos(x0)) - 4.9367614,PySRFunction(X=>x0 + (x0 - (-1)*3.9791126/x0)*sin(x0) + cos(cos(x0)) - 4.9367614)
25,8.794086e-05,0.2110687409385932,cos(cos(x0) / -0.812366) + (sin(-0.79856974) + (x0 / sin(1.2753505))),x0/sin(1.2753505) + cos(cos(x0)/(-0.812366)) + sin(-0.79856974),PySRFunction(X=>x0/sin(1.2753505) + cos(cos(x0)/(-0.812366)) + sin(-0.79856974))
