Complexity,Loss,Equation
1,0.5864,"x4"
3,0.2426,"x4 - x5"
7,0.2423,"x2 - (x5 + (x2 - x4))"
8,0.2273,"x4 - (x5 / exp(x4 / x4))"
9,0.06036,"(x4 - x5) * 0.6943"
15,0.0586,"(x5 * -0.6646) + (x4 * 0.723)"
17,0.0445,"((x4 + (x0 * -0.1819)) - x5) * 0.6904"
23,0.0435,"((x4 - (x5 * 0.9175)) * 0.0897) * (x1 + 8.06)"
