complexity,loss,score,equation,sympy_format,lambda_format
1,79.53263,0.0,x0,x0,PySRFunction(X=>x0)
2,12.064077,1.8859351838330731,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
4,9.963075,0.09567321749189237,exp(x4) - x2,-x2 + exp(x4),PySRFunction(X=>-x2 + exp(x4))
5,4.9880767,0.6918353542833038,x4 + (x0 * x0),x0*x0 + x4,PySRFunction(X=>x0*x0 + x4)
6,2.871381,0.5522573058958369,exp(exp(sin(x1 / x1))),exp(exp(sin(x1/x1))),PySRFunction(X=>exp(exp(sin(x1/x1))))
7,0.41003403,1.9463082214363936,x0 + ((x0 * x4) + x3),x0*x4 + x0 + x3,PySRFunction(X=>x0*x4 + x0 + x3)
9,0.02989536,1.309268435923083,x1 + (x3 + (x2 + (x0 + x4))),x0 + x1 + x2 + x3 + x4,PySRFunction(X=>x0 + x1 + x2 + x3 + x4)
10,0.004747346,1.8401175593550305,(x3 + (x1 + (x0 * x4))) + log(x3),x0*x4 + x1 + x3 + log(x3),PySRFunction(X=>x0*x4 + x1 + x3 + log(x3))
13,0.0020158612,0.28551307547342997,((x1 + (x4 * x0)) + x3) + cos(log(x1) ^ x1),x0*x4 + x1 + x3 + cos(log(x1)**x1),PySRFunction(X=>x0*x4 + x1 + x3 + cos(log(x1)**x1))
15,0.0010452676,0.328386784721382,((x3 + (x4 * x0)) + x1) + cos((x4 + x1) / exp(x3)),x0*x4 + x1 + x3 + cos((x1 + x4)/exp(x3)),PySRFunction(X=>x0*x4 + x1 + x3 + cos((x1 + x4)/exp(x3)))
16,0.00041368383,0.9269262217628702,sin(x3 - 1.126003) + (x3 + ((x0 * x4) + x1)),x0*x4 + x1 + x3 + sin(x3 - 1*1.126003),PySRFunction(X=>x0*x4 + x1 + x3 + sin(x3 - 1*1.126003))
17,0.00021248379,0.6662362833071768,(((x3 + x1) + (x0 * x4)) + sin(x1)) + ((x1 / x3) / exp(x4)),x0*x4 + x1 + x1/(x3*exp(x4)) + x3 + sin(x1),PySRFunction(X=>x0*x4 + x1 + x1/(x3*exp(x4)) + x3 + sin(x1))
18,2.1450423e-05,2.2931213376425794,(((x4 * x0) + (x3 + x1)) + sin(x1)) + (sin(x0) / (exp(x3) - x0)),x0*x4 + x1 + x3 + sin(x1) + sin(x0)/(-x0 + exp(x3)),PySRFunction(X=>x0*x4 + x1 + x3 + sin(x1) + sin(x0)/(-x0 + exp(x3)))
19,1.3539986e-05,0.4600971319491218,(sin(x1) + ((x1 + x3) + (x0 * x4))) + (log(x1) / ((x4 + x4) + x4)),x0*x4 + x1 + x3 + sin(x1) + log(x1)/(3*x4),PySRFunction(X=>x0*x4 + x1 + x3 + sin(x1) + log(x1)/(3*x4))
20,1.3393048e-05,0.010911467149848515,(((x3 + x1) + (x0 * x4)) + sin(x1)) + ((log(x1) / x0) / (log(x1) + x3)),x0*x4 + x1 + x3 + sin(x1) + log(x1)/(x0*(x3 + log(x1))),PySRFunction(X=>x0*x4 + x1 + x3 + sin(x1) + log(x1)/(x0*(x3 + log(x1))))
21,3.865286e-06,1.2427000896459441,(log(x1) / (5.0092154 + x2)) + (((x3 + x1) + (x0 * x4)) + sin(x1)),x0*x4 + x1 + x3 + sin(x1) + log(x1)/(x2 + 5.0092154),PySRFunction(X=>x0*x4 + x1 + x3 + sin(x1) + log(x1)/(x2 + 5.0092154))
22,9.76383e-07,1.3759360282264663,(log(x1 ^ x2) / ((x0 + x0) + exp(x2))) + (sin(x1) + ((x1 + x3) + (x4 * x0))),x0*x4 + x1 + x3 + sin(x1) + log(x1**x2)/(2*x0 + exp(x2)),PySRFunction(X=>x0*x4 + x1 + x3 + sin(x1) + log(x1**x2)/(2*x0 + exp(x2)))
