Model,MSE_Train,NMSE_Train
Model_1,0.07935209168015775,0.4810108175574853
Model_2,0.05755218559676854,0.34886571053103127
Model_3,0.05583322820333432,0.3384458579013742
Model_4,0.034430909389100026,0.20871081686483123
Model_5,0.022463249943036667,0.13616611725434888
Model_6,0.020044939715895202,0.1215069777807033
Model_7,0.005289147289410656,0.0320613736574955
Model_8,0.004674102435555416,0.028333138878507184
Model_9,0.001101985791757617,0.006679938428927503
Model_10,0.00107319939153356,0.006505443092848379
Model_11,0.0005838780386027279,0.00353931001383278
Model_12,0.000467885699918172,0.002836195975126043
Model_13,0.0004300623685896659,0.0026069212182815212
Model_14,6.155759338449812e-05,0.00037314540415766677
Model_15,1.6726216764934763e-05,0.0001013897810428706
Model_16,2.6476475935596406e-06,1.6049320271423746e-05
