Model,MSE_Train,NMSE_Train
Model_1,2618.726007870584,10495.946841576386
Model_2,1.7607976468315356,7.057339501868927
Model_3,0.6306264088108616,2.527573042723655
Model_4,0.24949952052083973,1.0000029390302474
Model_5,0.24892704221413942,0.9977084256458676
Model_6,0.24866080556698494,0.9966413397088837
Model_7,0.23755073553027586,0.9521117844361994
Model_8,0.0005996872861418117,0.002403567940287063
Model_9,0.0005950425637961878,0.002384951728172077
Model_10,0.0005896981331994303,0.0023635310605369486
Model_11,0.000584934173834505,0.002344436942213992
Model_12,0.0005643476608108161,0.002261925466900941
Model_13,0.000553260699479833,0.0022174885321414937
Model_14,0.0005520279750816689,0.0022125477289743974
Model_15,0.0005500810228720596,0.00220474427537378
Model_16,0.0005404638342102184,0.0021661982416700948
Model_17,0.0005380033705513305,0.002156336615943806
Model_18,0.0005363681299957087,0.0021497825137225686
