complexity,loss,score,equation,sympy_format,lambda_format
1,2618.726,0.0,x0,x0,PySRFunction(X=>x0)
2,1.7607981,7.30467604677609,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
3,0.6306264,1.0268088400314639,cos(log(x0)),cos(log(x0)),PySRFunction(X=>cos(log(x0)))
5,0.24949951,0.4636283299317209,-1.002136,-1.00213600000000,PySRFunction(X=>-1.00213600000000)
6,0.24892704,0.0022971097816919745,x0 / (cos(x0) - x0),x0/(-x0 + cos(x0)),PySRFunction(X=>x0/(-x0 + cos(x0)))
7,0.24866083,0.0010700020697801506,x0 / (sin(cos(x0)) - x0),x0/(-x0 + sin(cos(x0))),PySRFunction(X=>x0/(-x0 + sin(cos(x0))))
8,0.23755082,0.045708259878482385,x0 / (sin(x0 * x0) - x0),x0/(-x0 + sin(x0*x0)),PySRFunction(X=>x0/(-x0 + sin(x0*x0)))
11,0.00060035626,1.9935378709469458,(sin(x0 * x0) * cos(x0)) - (x0 / x0),sin(x0*x0)*cos(x0) - x0/x0,PySRFunction(X=>sin(x0*x0)*cos(x0) - x0/x0)
13,0.00059580867,0.003801826818394043,-1.002136 + (sin(x0 * x0) * cos(x0)),sin(x0*x0)*cos(x0) - 1.002136,PySRFunction(X=>sin(x0*x0)*cos(x0) - 1.002136)
15,0.00059036707,0.00458754802543263,(sin(x0 * x0) * cos(x0)) - cos(sin(x0) / (x0 * x0)),sin(x0*x0)*cos(x0) - cos(sin(x0)/((x0*x0))),PySRFunction(X=>sin(x0*x0)*cos(x0) - cos(sin(x0)/((x0*x0))))
18,0.00058560306,0.002700769314065078,(cos(x0) * sin(x0 * x0)) - cos((0.87680274 / x0) ^ x0),sin(x0*x0)*cos(x0) - cos((0.87680274/x0)**x0),PySRFunction(X=>sin(x0*x0)*cos(x0) - cos((0.87680274/x0)**x0))
20,0.0005649375,0.017963541242327845,(cos(x0) * sin(x0 * x0)) - ((x0 / x0) - (0.0054273903 * cos(x0))),-(-0.0054273903*cos(x0) + x0/x0) + sin(x0*x0)*cos(x0),PySRFunction(X=>-(-0.0054273903*cos(x0) + x0/x0) + sin(x0*x0)*cos(x0))
22,0.00055387017,0.009892398228072901,(sin(x0 * x0) * cos(x0)) + (-1.0017157 - (cos(x0) * -0.009401478)),sin(x0*x0)*cos(x0) - (-0.009401478)*cos(x0) - 1.0017157,PySRFunction(X=>sin(x0*x0)*cos(x0) - (-0.009401478)*cos(x0) - 1.0017157)
27,0.0005527782,0.00039469460544126235,(-1.0017153 + (-0.009079876 / (x0 - 2.2726219))) + (cos(x0) * sin(x0 * x0)),sin(x0*x0)*cos(x0) - 1.0017153 - 0.009079876/(x0 - 1*2.2726219),PySRFunction(X=>sin(x0*x0)*cos(x0) - 1.0017153 - 0.009079876/(x0 - 1*2.2726219))
28,0.0005507012,0.0037644607643639817,(-1.001925 + (0.009995912 * cos(x0))) + (cos(x0 - 0.0038029503) * sin(x0 * x0)),sin(x0*x0)*cos(x0 - 1*0.0038029503) + 0.009995912*cos(x0) - 1.001925,PySRFunction(X=>sin(x0*x0)*cos(x0 - 1*0.0038029503) + 0.009995912*cos(x0) - 1.001925)
30,0.00054107356,0.00881856764121691,((-1.0017153 + (0.14612068 ^ x0)) + (0.009399213 * cos(x0))) + (cos(x0) * sin(x0 * x0)),0.14612068**x0 + sin(x0*x0)*cos(x0) + 0.009399213*cos(x0) - 1.0017153,PySRFunction(X=>0.14612068**x0 + sin(x0*x0)*cos(x0) + 0.009399213*cos(x0) - 1.0017153)
36,0.0005386238,0.0007563119983438005,(cos(0.0038029503 - x0) * sin(x0 * x0)) + ((cos(x0) * 0.009995912) + (-1.001925 + (0.1129577 ^ x0))),0.1129577**x0 + sin(x0*x0)*cos(0.0038029503 - x0) + cos(x0)*0.009995912 - 1.001925,PySRFunction(X=>0.1129577**x0 + sin(x0*x0)*cos(0.0038029503 - x0) + cos(x0)*0.009995912 - 1.001925)
42,0.00053698756,0.0005070732555750067,(cos(0.0038029503 - x0) * sin(x0 * x0)) + ((cos(x0) * (0.033807363 * 0.29906234)) + (-1.001925 + (0.1348401 ^ x0))),0.1348401**x0 + sin(x0*x0)*cos(0.0038029503 - x0) + cos(x0)*0.033807363*0.29906234 - 1.001925,PySRFunction(X=>0.1348401**x0 + sin(x0*x0)*cos(0.0038029503 - x0) + cos(x0)*0.033807363*0.29906234 - 1.001925)
