complexity,loss,score,equation,sympy_format,lambda_format
1,0.0111037195,0.0,x0,x0,PySRFunction(X=>x0)
7,0.010403028,0.010863870776967982,cos(x0 - sin(x0)) * x0,x0*cos(x0 - sin(x0)),PySRFunction(X=>x0*cos(x0 - sin(x0)))
8,0.0073506343,0.347310308795524,x0 - (sin(cos(x0)) - cos(x0)),x0 - (sin(cos(x0)) - cos(x0)),PySRFunction(X=>x0 - (sin(cos(x0)) - cos(x0)))
11,0.0036467211,0.23365272457757433,x0 - (sin(x0 / x0) - (sin(x0) / x0)),x0 - (sin(x0/x0) - sin(x0)/x0),PySRFunction(X=>x0 - (sin(x0/x0) - sin(x0)/x0))
12,0.0036411476,0.0015295284028869192,x0 + ((sin(x0) / x0) - 0.8467125),x0 - 1*0.8467125 + sin(x0)/x0,PySRFunction(X=>x0 - 1*0.8467125 + sin(x0)/x0)
13,0.003609526,0.008722444900414171,((cos(x0) - 0.68050927) * cos(x0)) + x0,x0 + (cos(x0) - 1*0.68050927)*cos(x0),PySRFunction(X=>x0 + (cos(x0) - 1*0.68050927)*cos(x0))
14,0.0032191528,0.11445824243697035,x0 + ((cos(x0) + -0.6446603) * sin(cos(x0))),x0 + (cos(x0) - 0.6446603)*sin(cos(x0)),PySRFunction(X=>x0 + (cos(x0) - 0.6446603)*sin(cos(x0)))
15,0.0023155648,0.3294645874844726,(sin(x0 / 0.0060192267) * (sin(x0) - x0)) + x0,x0 + (-x0 + sin(x0))*sin(x0/0.0060192267),PySRFunction(X=>x0 + (-x0 + sin(x0))*sin(x0/0.0060192267))
16,0.00019441039,2.477437573745388,x0 - (0.16027546 * cos(x0 / -0.19497693)),x0 - 0.16027546*cos(x0/(-0.19497693)),PySRFunction(X=>x0 - 0.16027546*cos(x0/(-0.19497693)))
20,5.243641e-06,0.903238808183406,x0 - ((x0 + -1.2360009) * ((x0 - -0.13637803) - sin(x0))),x0 - (x0 - 1.2360009)*(x0 - sin(x0) - 1*(-0.13637803)),PySRFunction(X=>x0 - (x0 - 1.2360009)*(x0 - sin(x0) - 1*(-0.13637803)))
