Model,MSE_Train,NMSE_Train
Model_1,0.000684614780501442,0.011103715523721493
Model_2,0.0006414131229957739,0.010403031096860547
Model_3,0.00045321316821057405,0.007350630215329031
Model_4,0.00022484380252608128,0.0036467246860969
Model_5,0.00022449987978785367,0.003641146629127955
Model_6,0.0002225502100602867,0.0036095250827683236
Model_7,0.0001984812327348556,0.003219152153669801
Model_8,0.0001427693410228913,0.002315565181146461
Model_9,1.1986622137175151e-05,0.00019441012097934848
Model_10,3.233155150231645e-07,5.243829969013005e-06
