complexity,loss,score,equation,sympy_format,lambda_format
1,66.35207,0.0,x3,x3,PySRFunction(X=>x3)
2,7.6183157,2.164419649962046,exp(x3),exp(x3),PySRFunction(X=>exp(x3))
4,5.1213455,0.19856905551239187,exp(x4) + x2,x2 + exp(x4),PySRFunction(X=>x2 + exp(x4))
5,1.5708123,1.1818243234001933,exp(exp(cos(log(x4)))),exp(exp(cos(log(x4)))),PySRFunction(X=>exp(exp(cos(log(x4)))))
7,1.005711,0.22294906001605147,x0 + ((x4 + x1) * x0),x0*(x1 + x4) + x0,PySRFunction(X=>x0*(x1 + x4) + x0)
8,0.17021397,1.776393740369088,exp(2.1212142) + x2,x2 + exp(2.1212142),PySRFunction(X=>x2 + exp(2.1212142))
9,8.550183e-05,7.596273792436598,x0 + (x3 + ((x4 + x1) + x2)),x0 + x1 + x2 + x3 + x4,PySRFunction(X=>x0 + x1 + x2 + x3 + x4)
13,8.549746e-05,1.2777830834706228e-05,(x2 - x1) + (((x3 + x1) + (x4 + x0)) + x1),x0 - x1 + x1 + x1 + x2 + x3 + x4,PySRFunction(X=>x0 - x1 + x1 + x1 + x2 + x3 + x4)
15,2.8057597e-05,0.5571136174053313,((x4 + (x2 + x3)) + (x0 + x1)) + exp(x1 / cos(x4)),x0 + x1 + x2 + x3 + x4 + exp(x1/cos(x4)),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 + exp(x1/cos(x4)))
17,2.3524648e-05,0.08810535526722997,((x3 + (x0 + x4)) + (x2 + x1)) + (sin(exp(x3)) / exp(exp(x0))),x0 + x1 + x2 + x3 + x4 + sin(exp(x3))/exp(exp(x0)),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 + sin(exp(x3))/exp(exp(x0)))
18,9.83206e-06,0.8724002477864842,((x1 + x3) + (x2 + (x0 + x4))) + (sin(exp(x3)) / exp(x4 + x1)),x0 + x1 + x2 + x3 + x4 + sin(exp(x3))/exp(x1 + x4),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 + sin(exp(x3))/exp(x1 + x4))
19,5.4774728e-06,0.5850046480613894,(sin(x2 ^ x0) / exp(x3 + x3)) + ((x2 + x1) + ((x4 + x0) + x3)),x0 + x1 + x2 + x3 + x4 + sin(x2**x0)/exp(x3 + x3),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 + sin(x2**x0)/exp(x3 + x3))
21,5.02102e-06,0.04350536319559979,(((x0 + x4) + x3) + (x2 + x1)) + (((x4 / x2) - sin(x0)) / exp(x0 + x4)),x0 + x1 + x2 + x3 + x4 + (-sin(x0) + x4/x2)/exp(x0 + x4),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 + (-sin(x0) + x4/x2)/exp(x0 + x4))
22,4.4203557e-06,0.12741293235011947,((x3 + (x0 + x4)) + (x2 + x1)) + (sin(x2 ^ x0) / exp(exp(1.5019608))),x0 + x1 + x2 + x3 + x4 + sin(x2**x0)/exp(exp(1.5019608)),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 + sin(x2**x0)/exp(exp(1.5019608)))
23,9.214807e-07,1.5679936141692303,(sin(x2 ^ x0) / exp(x3 + 2.1212142)) + ((x2 + x1) + ((x4 + x0) + x3)),x0 + x1 + x2 + x3 + x4 + sin(x2**x0)/exp(x3 + 2.1212142),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 + sin(x2**x0)/exp(x3 + 2.1212142))
