Model,MSE_Train,NMSE_Train
Model_1,11161.961472932293,3.155879380748749
Model_2,9237.5884446183,2.6117913926606007
Model_3,9230.837215998876,2.6098825827039964
Model_4,3038.9822323633807,0.8592272414516667
Model_5,943.4096433060254,0.26673511175691883
Model_6,525.1851805730537,0.14848833571631181
Model_7,380.4770435593814,0.10757425202811206
Model_8,18.704750349476935,0.0052884912829268
Model_9,0.04831282907957236,1.3659737268185232e-05
Model_10,0.04831282907957262,1.3659737268185307e-05
Model_11,0.022032073406377948,6.229242624331067e-06
Model_12,0.011749847751967074,3.322095523917677e-06
Model_13,0.00662178234009521,1.8722109372612629e-06
Model_14,0.005128524948829048,1.4500145139287296e-06
Model_15,0.004798590285290533,1.3567303716943684e-06
Model_16,0.003969969155983935,1.122450013105704e-06
