complexity,loss,score,equation,sympy_format,lambda_format
1,11161.961,0.0,x4,x4,PySRFunction(X=>x4)
2,9237.589,0.18923073749333158,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
3,9230.838,0.0007310855765565103,x4 ^ x4,x4**x4,PySRFunction(X=>x4**x4)
4,3038.982,1.1110272443766303,exp(x0 + x0),exp(x0 + x0),PySRFunction(X=>exp(x0 + x0))
5,943.40967,1.1697772489416367,(x4 + x4) ^ x4,(x4 + x4)**x4,PySRFunction(X=>(x4 + x4)**x4)
6,525.1853,0.5857494682570912,x4 * (exp(x4) * x4),x4*x4*exp(x4),PySRFunction(X=>x4*x4*exp(x4))
7,380.47726,0.3223247406528234,exp((cos(x3) + x3) * x0),exp(x0*(x3 + cos(x3))),PySRFunction(X=>exp(x0*(x3 + cos(x3))))
8,18.704725,3.0126502463060287,exp(x0 * 1.8471717),exp(x0*1.8471717),PySRFunction(X=>exp(x0*1.8471717))
9,0.048311964,5.958852212873983,((x4 * (x4 * x2)) * x0) * x0,x0*x0*x2*x4*x4,PySRFunction(X=>x0*x0*x2*x4*x4)
11,0.04830859,3.492010614397593e-05,exp(log(x4)) * ((x0 * (x4 * x0)) * x2),x0**2*x2*x4**2,PySRFunction(X=>x0**2*x2*x4**2)
12,0.022033012,0.7850675175170589,(((x0 * x0) * (x4 * x0)) * x4) + log(x0),x0**3*x4**2 + log(x0),PySRFunction(X=>x0**3*x4**2 + log(x0))
13,0.011751395,0.628569917172135,cos(sin(x0)) + (((x3 * x1) * (x1 * x2)) * x1),x1*x1*x1*x2*x3 + cos(sin(x0)),PySRFunction(X=>x1*x1*x1*x2*x3 + cos(sin(x0)))
15,0.0066222157,0.28677097255604345,cos(x4 - log(x4)) + (((x0 * x3) * (x4 * x0)) * x3),x0**2*x3**2*x4 + cos(x4 - log(x4)),PySRFunction(X=>x0**2*x3**2*x4 + cos(x4 - log(x4)))
17,0.0051282225,0.12783545196130905,(((x3 * x3) * (x1 * x2)) * x1) + ((sin(x0) + cos(x0)) / x0),x1*x1*x2*x3*x3 + (sin(x0) + cos(x0))/x0,PySRFunction(X=>x1*x1*x2*x3*x3 + (sin(x0) + cos(x0))/x0)
19,0.0047985977,0.033217689257524004,(((x4 * x0) * (x0 * x4)) * x2) - (sin(exp(x4)) / (x0 - (x3 * x4))),x0*x0*x2*x4*x4 - sin(exp(x4))/(x0 - x3*x4),PySRFunction(X=>x0*x0*x2*x4*x4 - sin(exp(x4))/(x0 - x3*x4))
21,0.003969932,0.09478738165433774,(x3 * ((x1 * x1) * (x1 * x3))) + (((x0 - x4) * (x1 * x1)) / sin(cos(x0))),x1*x1*x1*x3*x3 + x1*x1*(x0 - x4)/sin(cos(x0)),PySRFunction(X=>x1*x1*x1*x3*x3 + x1*x1*(x0 - x4)/sin(cos(x0)))
