Complexity,Loss,Equation
2,0.5498698932854192,"sin(0.40094346709755335)"
3,0.5435619206269747,"0.47343488947339435 * 0.6885931687987392"
4,0.5229962298566732,"sin(x0) * 0.5738716924129317"
5,0.5131952437473132,"cos(x0) * sin(x0)"
6,0.4022707031585845,"sin(x1 * x1) * 1.082729130171079"
7,0.34691557442283905,"cos(0.42249731476159835) * sin(x1 * x1)"
9,0.0025583744497414546,"(sin(x0) + sin(x1 * x1)) * 1.0632726544637863"
10,3.606180388218969e-11,"(sin(x1 * x1) + sin(x0)) * cos(0.0046945127623687745)"
12,3.566683297153265e-11,"(sin(x1 * x1) + sin(x0)) * cos(-0.2936515246503935 / x1)"
14,3.565997399131278e-11,"(sin(x0) + sin(x1 * x1)) * cos((-0.4473102976543469 * 0.656827714725059) / x1)"
