Complexity,Loss,Equation
1,0.04077916446782484,"1.4358630852053893"
3,2.858996686852499e-7,"x0 ^ 0.4999958616872541"
5,2.856878229595491e-7,"(x0 - -7.006690081895005e-5) ^ 0.4999786347719021"
7,2.0983864383915732e-7,"(x0 ^ 0.49998172807606045) + (0.0018597517993054163 ^ x0)"
8,1.4669684457200394e-7,"(x0 ^ 0.4999930736251401) / cos(x0 ^ -29.099603508593983)"
9,7.303616282064764e-8,"(0.00012154108062723031 / (1.1866348797086184 - x0)) + (x0 ^ 0.5000932267020375)"
10,4.66825822027095e-8,"(x0 ^ 0.4999476815905836) + (3.1759322487106875e-5 / (0.9140944199902531 - sin(x0)))"
11,4.668258220194284e-8,"(sin(3.1759322487106875e-5) / (0.9140944199902531 - sin(x0))) + (x0 ^ 0.4999476815905836)"
12,4.667903570688129e-8,"(3.1759322487106875e-5 / ((0.9140944199902531 + 3.1759322487106875e-5) - sin(x0))) + (x0 ^ 0.4999476815905836)"
13,4.656822176329186e-8,"(x0 ^ 0.49997232390409746) + ((3.3680647784905926e-5 * sin(x0)) / (0.9132357915641042 - sin(x0)))"
14,1.3287557639851293e-8,"((0.009575335305173287 ^ x0) + (x0 ^ 0.4979123389083653)) - ((0.009971622862313078 * cos(x0)) / x0)"
16,8.49678777068619e-9,"((0.009404038746724018 ^ x0) + (x0 ^ 0.4979123389083653)) - ((0.8314531367033772 / x0) * (cos(x0) * 0.012223647838277707))"
17,8.496385016319823e-9,"((0.009404038746724018 ^ x0) + (x0 ^ 0.4979123389083653)) - ((0.8314531367033772 / x0) * (cos(x0) * sin(0.012223647838277707)))"
18,8.260708926628668e-9,"((0.009575335305173287 ^ x0) + (x0 ^ 0.4978373200648098)) - (((1.0298222498431475 / x0) + 0.00964908636095957) * (cos(x0) * 0.009971622862313078))"
19,8.2527202510402e-9,"((x0 ^ 0.4978444738306152) + sin(0.009565651975637624 ^ x0)) - (((1.0298219031238973 / x0) + 0.009580352908969128) * (cos(x0) * 0.00994061715375343))"
20,8.148795334386952e-9,"(((0.009628098959053808 ^ x0) / x0) + (x0 ^ 0.49815517317325886)) - ((cos(x0) * 0.008964489756413733) / (x0 - (x0 * 0.009961789195791883)))"
21,3.612691185201767e-9,"((x0 ^ 0.49912575309169244) + ((0.01368243215394291 ^ x0) * cos(x0))) - ((0.020281118000901575 * cos(x0)) * (x0 * (0.26568589621448335 ^ x0)))"
22,3.557185923365139e-9,"(((0.013518236403127064 ^ x0) * cos(x0)) + (x0 ^ 0.4991404730460189)) - (((0.2656781976224676 ^ x0) * cos(x0)) * (x0 * sin(0.019934949015582976)))"
24,3.5465369824666855e-9,"(((0.013514671993555747 ^ x0) * cos(x0)) + (x0 ^ 0.499139638220795)) - (((0.2657194116641765 ^ x0) * (-0.0038223559435414255 + x0)) * (cos(x0) * sin(0.01993929081452702)))"
