Model,MSE_Train,NMSE_Train
Model_1,0.36646603942248124,2.384291420358422
Model_2,0.2818648916020793,1.8338617237389412
Model_3,0.15370018794405246,1.0
Model_4,0.09963573145810542,0.6482472974878422
Model_5,0.09073968706552393,0.5903680944004673
Model_6,0.03518652137762729,0.2289295923986465
Model_7,0.021633028550543172,0.14074822444861088
Model_8,0.0056262834100611545,0.036605572740803324
Model_9,0.0013948835109314278,0.009075353319926788
Model_10,0.0005004109681318172,0.003255760287775113
Model_11,0.00015329124401255122,0.000997339340068666
Model_12,0.00015329125689690973,0.0009973394238965304
Model_13,6.0942240603876544e-05,0.0003965007552629655
Model_14,4.862742177559481e-05,0.0003163784145358066
Model_15,1.3547907168481762e-05,8.814502668931842e-05
Model_16,4.2315635728870636e-06,2.7531284310643595e-05
Model_17,3.912115442274178e-06,2.5452899535153497e-05
Model_18,5.091282192983322e-07,3.312476231217473e-06
