Model,MSE_Train,NMSE_Train
Model_1,2281.034474626188,348.62482183246544
Model_2,57.985135149269524,8.862232305216835
Model_3,14.464547074745173,2.2107075552405817
Model_4,6.542949129846707,1.0000000000111813
Model_5,0.027219285970606317,0.004160094390272048
Model_6,0.005284214586102276,0.0008076196958427465
Model_7,0.00209289497465473,0.0003198702806859764
Model_8,0.0009408470666592107,0.0001437955649659427
Model_9,0.0005759659128638055,8.802848706906265e-05
Model_10,0.00010500605249472165,1.6048734356942175e-05
Model_11,0.00010500605249472176,1.6048734356942192e-05
Model_12,0.00010347281699436867,1.5814400347928408e-05
Model_13,0.000103472807057727,1.5814398829249067e-05
Model_14,0.00010347258679389314,1.5814365164944257e-05
Model_15,0.00010346541326640963,1.5813268789694928e-05
Model_16,0.0001034623745066428,1.5812804356958776e-05
Model_17,0.0001034632731876493,1.581294170802e-05
Model_18,0.00010316924122979882,1.5768002957615766e-05
Model_19,0.00010316751726613173,1.576773947342341e-05
