Model,MSE_Train,NMSE_Train
Model_1,4.184416424894344,7.621515344264324
Model_2,0.41813152628155087,0.7615866873374028
Model_3,0.4126474324749064,0.7515979336254006
Model_4,0.3618447813462792,0.6590657509290009
Model_5,0.36026898066143076,0.6561955803055363
Model_6,0.1510477597204985,0.2751190850837935
Model_7,0.14784696359212574,0.2692891402768851
Model_8,0.045984559504171595,0.0837564884257735
Model_9,0.01773207531267775,0.03229728362531138
Model_10,0.008616061380666607,0.01569333387308169
Model_11,0.006376065846492002,0.011613395692639628
Model_12,0.004630242461529933,0.008433544940285347
Model_13,0.0004351808340952052,0.0007926403750960567
Model_14,0.0004069089811424733,0.0007411458919446884
Model_15,8.08484339858544e-05,0.0001472577099442222
