Model,MSE_Train,NMSE_Train
Model_1,719.9735497910217,3.4544877692231557
Model_2,479.10772116021985,2.2987952312536426
Model_3,212.9913776002403,1.0219488050409435
Model_4,40.51783600405835,0.19440765421456965
Model_5,1.7274144354208119,0.008288265647082153
Model_6,0.2898157651952528,0.001390558051036246
Model_7,0.10483830497882943,0.0005030221490783572
Model_8,0.05560199559988817,0.0002667825974995403
Model_9,0.04331100820384609,0.00020780950655248064
Model_10,0.018009007742564996,8.640858681627042e-05
Model_11,0.004952717699322569,2.376351564816641e-05
Model_12,0.0022382408147654707,1.0739249409131292e-05
Model_13,0.0006666715718617227,3.1987408311785405e-06
Model_14,0.0005197151310677722,2.493632667859734e-06
Model_15,0.0004307657719681724,2.0668468877724028e-06
