complexity,loss,score,equation,sympy_format,lambda_format
1,75770.914,0.0,x0,x0,PySRFunction(X=>x0)
2,68504.5,0.10081506215110649,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
3,66530.44,0.029239849251397422,x0 ^ x0,x0**x0,PySRFunction(X=>x0**x0)
4,509.66348,4.871664201483035,exp(x0 + x0),exp(x0 + x0),PySRFunction(X=>exp(x0 + x0))
6,417.72598,0.09946249873515585,exp(x0 + x0) - x0,-x0 + exp(x0 + x0),PySRFunction(X=>-x0 + exp(x0 + x0))
7,125.06836,1.2059651995005793,exp(x0 + x0) - exp(x0),-exp(x0) + exp(x0 + x0),PySRFunction(X=>-exp(x0) + exp(x0 + x0))
8,23.54767,1.6698335906791086,((x0 + x0) * x0) * exp(x0),x0*(x0 + x0)*exp(x0),PySRFunction(X=>x0*(x0 + x0)*exp(x0))
10,8.794997,0.4924219200261294,((x0 + x0) * (x0 * exp(x0))) + x0,x0*(x0 + x0)*exp(x0) + x0,PySRFunction(X=>x0*(x0 + x0)*exp(x0) + x0)
11,5.838545,0.4097014151235261,((exp(x0) * x0) - cos(x0)) * (x0 + x0),(x0 + x0)*(x0*exp(x0) - cos(x0)),PySRFunction(X=>(x0 + x0)*(x0*exp(x0) - cos(x0)))
12,5.3091207,0.09505539364160046,((exp(x0) * x0) - sin(cos(x0))) * (x0 + x0),(x0 + x0)*(x0*exp(x0) - sin(cos(x0))),PySRFunction(X=>(x0 + x0)*(x0*exp(x0) - sin(cos(x0))))
13,2.5627384,0.7283498540379771,((x0 * exp(x0)) + sin(x0 * x0)) * (x0 + x0),(x0 + x0)*(x0*exp(x0) + sin(x0*x0)),PySRFunction(X=>(x0 + x0)*(x0*exp(x0) + sin(x0*x0)))
16,0.65909505,0.45265463182545435,(exp(x0 + x0) - exp(x0)) - (sin(exp(x0)) * (exp(x0) + x0)),-(x0 + exp(x0))*sin(exp(x0)) - exp(x0) + exp(x0 + x0),PySRFunction(X=>-(x0 + exp(x0))*sin(exp(x0)) - exp(x0) + exp(x0 + x0))
17,0.27964705,0.8573394854776885,((exp(x0) * x0) + cos(x0)) * ((x0 + x0) - (sin(x0) * cos(x0))),(x0*exp(x0) + cos(x0))*(x0 + x0 - sin(x0)*cos(x0)),PySRFunction(X=>(x0*exp(x0) + cos(x0))*(x0 + x0 - sin(x0)*cos(x0)))
18,0.22928008,0.19858395931339173,(exp(x0 + x0) + (exp(x0) * cos(x0))) - ((x0 ^ x0) * sin(exp(x0))),-x0**x0*sin(exp(x0)) + exp(x0)*cos(x0) + exp(x0 + x0),PySRFunction(X=>-x0**x0*sin(exp(x0)) + exp(x0)*cos(x0) + exp(x0 + x0))
19,0.047171205,1.5811606701304581,(exp(x0 + x0) - (exp(x0) - cos(x0))) - (sin(exp(x0)) * (exp(x0) + x0)),-(x0 + exp(x0))*sin(exp(x0)) - (exp(x0) - cos(x0)) + exp(x0 + x0),PySRFunction(X=>-(x0 + exp(x0))*sin(exp(x0)) - (exp(x0) - cos(x0)) + exp(x0 + x0))
23,0.01862355,0.23233918349542934,(exp(x0 + x0) - (exp(x0) + log(x0))) - ((2.7314212 + exp(x0)) * sin(exp(x0))),-(exp(x0) + 2.7314212)*sin(exp(x0)) + exp(2*x0) - exp(x0) - log(x0),PySRFunction(X=>-(exp(x0) + 2.7314212)*sin(exp(x0)) + exp(2*x0) - exp(x0) - log(x0))
24,0.0048321513,1.349135136657585,(exp(x0 + x0) - ((x0 + -1.9311075) + exp(x0))) - (sin(exp(x0)) * (x0 + exp(x0))),-(x0 + exp(x0))*sin(exp(x0)) - (x0 + exp(x0) - 1.9311075) + exp(x0 + x0),PySRFunction(X=>-(x0 + exp(x0))*sin(exp(x0)) - (x0 + exp(x0) - 1.9311075) + exp(x0 + x0))
