Complexity,Loss,Equation
1,0.013463211898516327,"-1.1111814763196928"
3,0.009528464704857357,"-0.014481540944015124 * x0"
4,0.009528464704857355,"cos(-1.5852783739533027) * x0"
5,6.531411106564313e-6,"(1132.9731084285934 / x0) + -15.32224091169718"
6,7.573983780413914e-7,"cos(1339.0411978129205 / x0) + -0.6494440644305928"
8,6.111643332889321e-7,"-0.6763870469332047 + (0.9857838738484788 * cos(1340.880753366426 / x0))"
9,7.936199082148842e-8,"sin(-0.8431686711531293) - (cos(0.2219377858999564 * x0) * 0.9080730571812651)"
11,7.415423401351689e-8,"(-0.009252484020586458 * sin(x0)) + (-0.5782431695753812 - cos(x0 * 0.22393654607106497))"
12,6.573295493406801e-8,"(sin(sin(x0)) * -0.01365505365147988) + (-0.5805902099022368 - cos(x0 * 0.2239359588280841))"
14,3.527814823032925e-8,"(sin(-0.5760734964004639) - cos(x0 * 0.2245100726589019)) + (sin(-0.5353306853733845 - x0) * 0.01306947951062739)"
