Complexity,Loss,Equation
1,45993.496,"x0"
2,41254.234,"exp(x0)"
3,40952.406,"x0 ^ x0"
4,66.87131,"exp(x0 + x0)"
6,66.87065,"exp(exp(log(x0 + x0)))"
7,64.73599,"exp(x0 + x0) + sin(x0)"
8,52.856552,"(exp(x0) * x0) * (x0 + x0)"
9,31.710335,"(sin(exp(x0)) + exp(x0)) * exp(x0)"
10,3.3897526,"x0 * (((x0 + x0) * exp(x0)) + x0)"
12,2.8188565,"exp(x0) * ((exp(x0) + sin(x0)) + sin(exp(x0)))"
13,0.79019445,"(exp(cos(x0)) + exp(x0)) * (sin(exp(x0)) + exp(x0))"
15,0.06291479,"((exp(x0) + x0) * (x0 / 0.2085077)) * log(x0)"
17,0.06289819,"log(x0) * (((x0 + x0) / 0.4170273) * (exp(x0) + x0))"
18,0.0317247,"((x0 + x0) + exp(x0 + x0)) - ((exp(x0) * cos(x0)) * sin(exp(x0)))"
21,0.017530048,"((exp(x0) + (0.1577755 + x0)) * (x0 / 0.21025327)) * log(x0)"
24,0.0074726488,"(exp(x0 + x0) + (0.15633264 + (x0 + x0))) - (sin(exp(x0)) * (cos(x0) * exp(x0)))"
25,0.0044848826,"((exp(x0) + x0) * ((x0 + x0) * 2.3964891)) * (log(x0) + (0.06465855 ^ x0))"
