Model,MSE_Train,NMSE_Train
Model_1,0.7179707363208766,7.281850450753876
Model_2,0.5362992731312287,5.4392900799849215
Model_3,0.3059743186080045,3.1032730404753432
Model_4,0.1333333410205647,1.3523022600982408
Model_5,0.09231913326507067,0.9363252402518774
Model_6,0.053349485139818825,0.5410846887765848
Model_7,0.00828689165020996,0.08404786246254602
Model_8,0.0038102003186364477,0.03864406653939918
Model_9,0.003263696140051728,0.03310127559006519
Model_10,0.0016519744153668011,0.016754764550454326
Model_11,0.0007704376448343735,0.007813983812297906
Model_12,0.0006309090990990677,0.00639884813579091
Model_13,0.0003473711180800794,0.0035231304074206924
Model_14,9.319514958098908e-05,0.000945210031068877
Model_15,1.4364170076237112e-05,0.00014568523903961118
Model_16,1.4355053573223612e-05,0.0001455927770377219
Model_17,1.1416815375529458e-05,0.00011579238258997497
