complexity,loss,score,equation,sympy_format,lambda_format
1,0.71797067,0.0,x0,x0,PySRFunction(X=>x0)
2,0.53629935,0.2917362246517441,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
3,0.30597436,0.5611911863878825,x0 / x0,x0/x0,PySRFunction(X=>x0/x0)
4,0.13333336,0.8306488491522058,cos(x0) + x0,x0 + cos(x0),PySRFunction(X=>x0 + cos(x0))
5,0.09231913,0.3676010794679676,x0 * exp(cos(x0)),x0*exp(cos(x0)),PySRFunction(X=>x0*exp(cos(x0)))
6,0.053349514,0.5483865109188489,exp(cos(sin(x0)) / x0),exp(cos(sin(x0))/x0),PySRFunction(X=>exp(cos(sin(x0))/x0))
7,0.008286864,1.862193257567327,sin(x0) + sin(x1 * x1),sin(x0) + sin(x1*x1),PySRFunction(X=>sin(x0) + sin(x1*x1))
8,0.0038101766,0.7769960707152694,sin(x1 * x1) + cos(log(x0)),sin(x1**2) + cos(log(x0)),PySRFunction(X=>sin(x1**2) + cos(log(x0)))
9,0.0032637161,0.1548090856181524,sin(cos(log(x1))) + sin(x1 * x1),sin(x1**2) + sin(cos(log(x1))),PySRFunction(X=>sin(x1**2) + sin(cos(log(x1))))
10,0.0016520008,0.6808792947921165,cos(cos(x1)) + (sin(x1 * x1) ^ x0),sin(x1*x1)**x0 + cos(cos(x1)),PySRFunction(X=>sin(x1*x1)**x0 + cos(cos(x1)))
13,0.00077043945,0.25426045733477487,sin(1.5073128 / x1) + sin(x1 * x1),sin(1.5073128/x1) + sin(x1*x1),PySRFunction(X=>sin(1.5073128/x1) + sin(x1*x1))
15,0.00063091086,0.09989824080242615,(sin(x1 * x1) + sin(x0)) + (cos(x1 * x1) / exp(x0)),sin(x0) + sin(x1*x1) + cos(x1*x1)/exp(x0),PySRFunction(X=>sin(x0) + sin(x1*x1) + cos(x1*x1)/exp(x0))
16,0.00034736964,0.5967751268003019,cos((-1.0519435 + x1) * x1) + cos(cos(x1 * x1)),cos(x1*(x1 - 1.0519435)) + cos(cos(x1*x1)),PySRFunction(X=>cos(x1*(x1 - 1.0519435)) + cos(cos(x1*x1)))
17,9.3190894e-05,1.3157394448772775,(sin(x1 ^ x1) / x0) + (0.10161192 + sin(x1 ^ x1)),sin(x1**x1) + 0.10161192 + sin(x1**x1)/x0,PySRFunction(X=>sin(x1**x1) + 0.10161192 + sin(x1**x1)/x0)
22,1.436264e-05,0.3740039244643141,(-0.0014254414 / cos(x1)) + (sin(x1 * x1) + sin(1.5507687 / x1)),sin(1.5507687/x1) + sin(x1*x1) - 0.0014254414/cos(x1),PySRFunction(X=>sin(1.5507687/x1) + sin(x1*x1) - 0.0014254414/cos(x1))
23,1.4353383e-05,0.0006447271838900196,(sin(x1 * x1) + sin(1.5506953 / x1)) + sin(-0.0014259253 / cos(x1)),sin(1.5506953/x1) + sin(x1*x1) + sin(-0.0014259253/cos(x1)),PySRFunction(X=>sin(1.5506953/x1) + sin(x1*x1) + sin(-0.0014259253/cos(x1)))
25,1.1415741e-05,0.11449623554456077,(sin(1.5507687 / x1) + sin(x1 * x1)) + ((-0.0014254414 / cos(x1)) * sin(x1)),sin(1.5507687/x1) - 0.0014254414*sin(x1)/cos(x1) + sin(x1*x1),PySRFunction(X=>sin(1.5507687/x1) - 0.0014254414*sin(x1)/cos(x1) + sin(x1*x1))
