Complexity,Loss,Equation
1,1.539485350851326,"x4"
2,0.274582850264916,"exp(x0)"
5,0.15325520903483944,"(x3 + x4) + x2"
7,0.1424412213159362,"((x3 + x4) ^ x4) + x2"
8,0.10138460291128037,"(x3 * x4) + (exp(x0) ^ x2)"
9,0.04355993463336531,"((x1 + x4) * (x3 + x0)) + x2"
11,0.04179022660633454,"(((x1 + x4) ^ x4) * (x3 + x0)) + x2"
12,0.03943541522866718,"(x4 + (exp(x2) * (x1 * x2))) + (x3 * x3)"
13,0.035717311657872716,"((x4 + x2) * ((x0 + x1) ^ x1)) + (x3 * x3)"
14,0.030908087040474076,"(((x1 * x0) * exp(x0)) - x0) + ((x2 + x3) + x4)"
16,0.0188050401277834,"(((x3 * x3) + (x2 * x2)) + x4) * exp(x1 * (x1 * x0))"
17,0.012291262415722818,"(x4 + ((x2 * x2) + (x3 * x3))) + ((x1 + x1) * (x1 * x0))"
18,0.010527012058130994,"(exp(x1) * (x1 * (x1 * x0))) + (x4 + ((x2 * x2) + (x3 * x3)))"
19,0.009612224943187224,"((x4 * x4) + ((x3 * x3) + (x2 * x2))) + (((x1 * x0) + x0) * x1)"
20,0.007342766365458765,"((x4 * x4) + ((x2 * x2) + (x3 * x3))) + ((x1 * x0) * exp(x1 * x1))"
21,0.00582254635264921,"((x4 * x4) + ((x2 * x2) + (x3 * x3))) + ((x1 * (x0 ^ x2)) * (x2 + x1))"
22,0.005771064988692852,"((x4 * x4) + ((x2 * x2) + (x3 * x3))) + (((x1 * x1) * (x0 ^ x2)) * exp(x2))"
24,0.004540082622888988,"(exp(x3 ^ x3) * (x1 * (x0 * x1))) + (((x2 * x2) + (x3 * x3)) + ((x4 ^ x4) * x4))"
26,0.004129865931572518,"((x2 * x2) + ((x3 * x3) + (x4 * x4))) + (((x1 ^ x4) + x1) * (x1 * (x0 + 0.10304069665395141)))"
27,0.0036290782689575645,"(((x4 ^ x1) * (x4 * x4)) + ((x2 * x2) + (x3 * x3))) + (((x1 ^ x4) + x2) * (x1 * (x0 ^ x2)))"
29,0.00329043325570157,"(((x0 ^ x2) * (x1 * x1)) * (exp(x0) + -0.19687836801211928)) + (((x4 ^ x4) * x4) + ((x2 * x2) + (x3 * x3)))"
