Complexity,Loss,Equation
1,0.33642615696538763,"x0"
3,0.16707550872749014,"x0 - -0.4115223552629995"
4,0.024256499032377643,"x0 * exp(x0)"
5,0.011957007761738395,"(x0 + 1.5050612339712692) * x0"
6,0.00503904056280434,"(exp(x0) + 0.22738240446523958) * x0"
7,0.0010550368972504823,"(x0 + square(x0)) + cube(x0)"
8,0.0007362123976912627,"sin(cube(x0)) + (square(x0) + x0)"
9,0.0006493633896914757,"sin(cube(x0)) + (x0 * (1.0152859103718985 + x0))"
10,0.0005424617819478546,"(x0 + square(x0)) + (cube(sin(x0)) / 0.7427773034590248)"
11,0.00020773073608182949,"((0.8084989584166595 + x0) * x0) + cube(sin(1.3149156587780941 * x0))"
13,8.293710676556248e-5,"cube(sin(x0 / 0.7510737816304234)) + ((x0 + 0.8159201622033224) * (x0 * 0.9736068100208959))"
15,7.940354602422349e-5,"(((0.9807173208852098 * x0) * (x0 + 0.8063827146435657)) + -0.0036848090858108396) + cube(sin(x0 / 0.7492547086450839))"
17,2.3324594393218356e-5,"cube(sin(x0 / 0.7407362147622695)) + (((0.758100912270705 + x0) * x0) + (-0.006248621568653464 / (x0 + 1.0076139689302348)))"
18,2.3324481816305795e-5,"cube(sin(x0 / 0.7407362147622695)) + (((0.758100912270705 + x0) * x0) + (sin(-0.006248621568653464) / (x0 + 1.0076139689302348)))"
19,5.68277247931428e-6,"cube(sin(x0 / 0.7315664274945236)) + ((0.002676004222963632 / (0.8075404313395699 + x0)) + ((x0 + -0.020005656598597578) * (x0 + 0.7780954293084184)))"
20,5.682772479314023e-6,"((sin(0.002676007416075705) / (0.8075404313805378 + x0)) + ((x0 + -0.020005656593104805) * (x0 + 0.7780954293287724))) + cube(sin(x0 / 0.7315664275100486))"
21,5.682772478500621e-6,"cube(sin(x0 / 0.7315665994781025)) + (((-0.0017486837059881124 / -0.653472963765949) / (x0 + 0.807541823761972)) + ((x0 + -0.020005517006955718) * (0.7780954764143361 + x0)))"
