gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.000524961174065695,0.0767996871555192,48.706251635425,42.1035174932109,0.00113950242388479,0.000196595088555679,3.14487767350463e-09,5.6443508348333e-06
0.00284953015528297,0.0792510270063388,61.5015296571416,77.7572056992709,0.000681774667460835,0.000935840034125519,-1.42499155281591e-09,4.00449658416454e-07
0.000234642038391783,0.0422607914426823,73.0742257694113,19.90436474014,0.00142544118616745,0.000838874312849736,6.77303243017343e-09,7.67540021319038e-06
0.00896956088636569,0.0137362754935464,76.8222781288552,63.7340706652963,0.000669486819446434,0.0024695665771397,-6.15359128916135e-09,8.63038331334417e-09
0.000291242902616556,0.0165120727620514,78.2095735558707,48.7535680288543,0.000285450931554833,0.00158378122829885,-6.01867558862547e-10,3.44271032477531e-06
0.00164755969598627,0.0152104154347311,45.0215887212304,75.7646215589431,0.00094059109931743,0.00129394648180219,-2.01001616288993e-09,5.57969721958519e-08
0.00625460909893682,0.0110108250942721,48.6372236499854,33.5058553514129,0.000982051973233869,0.00167324976491086,-3.42452405782459e-09,3.17585231965175e-09
0.0235331336863568,0.0127920944853889,96.0710191750593,18.5326913425207,0.0013452360388352,0.000807266605846832,-1.34131761274622e-09,2.49566230716151e-09
0.0377436833414689,0.0413469505894751,61.5674230543436,50.5867140362054,0.000759212917583413,0.00104412805491644,-2.54062642667755e-09,5.78963931382866e-10
0.00219086992787451,0.0870284022010653,86.4749848796806,67.6067059240967,0.000613382001159709,0.00124151635065818,-1.70863239111552e-09,8.91963095131642e-07
0.000130269675949146,0.0226180797466079,34.8710784668401,21.8834935631934,0.000132564781192269,0.000109268748666827,5.99205248016543e-11,2.6002510120368e-06
0.000140233579936776,0.0257412178486163,66.0091253637205,50.7540186841646,0.00116839834650746,0.000967595893016458,3.3233603444943e-09,5.14328886931505e-06
0.000296138428019695,0.0964604796195077,62.9525516152185,68.6979639053329,0.00062564267031694,0.00258145534403861,-1.55482213127856e-09,7.48840808688028e-06
0.016638791217886,0.0882224651866559,96.7121619226292,84.4298498402258,0.000146212815287272,0.0027082304234463,-7.18758449887708e-09,6.74746422476944e-10
0.000289611992311565,0.047494648560467,17.7312425470526,37.7269217578191,0.00131477642939287,0.00156821901953052,-3.11882174116568e-10,2.94415904536603e-06
0.0138619549322457,0.0973424476609982,55.0449002443556,46.2127221104549,0.000197237235766987,0.000692951659073316,-1.33399557491382e-09,1.07320379934861e-06
0.000268871586953133,0.0584563086221897,56.9430708848249,89.5808184441803,0.00135459493346215,0.000879227471175976,2.62992727061112e-09,3.79723668806727e-06
0.0306733262485437,0.0217119717073589,18.1149401952067,73.0521559049628,0.00122823917283382,0.000319910041901074,-5.86515203478373e-10,5.66626644324585e-10
0.000560946318764681,0.0459601947623011,91.4199831721113,31.7685065632828,0.0025569031114666,0.0004478775201298,9.71996965320119e-09,1.10500024154385e-07
0.000194426633144999,0.0175454813282156,89.5950044658874,78.3848634147629,0.0011746238579414,0.001562085526103,2.85516241926734e-09,3.99232270954963e-06
0.000283283694852396,0.0197472784851244,49.5090700125031,36.1833163474087,0.000437381222745956,0.00140770818759173,-5.53002836536081e-10,3.46549512476301e-06
0.00352455289593434,0.047882671322536,80.355035162545,34.9694847059943,0.000829779833714043,0.0015950900335558,-2.446997610302e-09,2.49737370304537e-07
0.00131472993371539,0.0337168373123706,23.3618520649068,10.5497022723939,0.000328218105678497,0.000332360766499276,8.12306007295843e-11,3.40706602552143e-06
0.000567477341534392,0.0257984440337432,65.7834334534784,43.7240027031002,0.00114558309012479,0.00107868753267872,1.98979900521298e-09,3.54924049102282e-06
0.0155401743875422,0.0400532921170901,33.4561311454979,49.3239502658789,0.000914063770415511,0.000484890748743955,-8.11430996203691e-10,1.86940825198113e-08
0.00284945811668132,0.0563015117097198,50.1090590295618,37.386862195751,0.00176060663957109,0.000662486190817037,-9.77712239044663e-11,9.73060454771196e-08
0.00222915788387034,0.0383295017870103,85.9599560327442,36.1774297548135,0.000597254618933372,0.000903942041461263,-8.346036852016e-11,2.59670612060066e-06
0.0282196092457463,0.0356280878851808,27.6584426858127,31.82646779965,0.000598353046101592,0.000427768477417939,-7.07413750282821e-10,5.75789915078095e-08
0.000360153019974237,0.0383328066660743,37.3466460499887,94.3015249020101,0.000801710470211837,0.00110908083509064,-3.86591377798424e-10,2.51680520778204e-06
0.00934481464773063,0.0324952528004347,53.4965110960857,87.4171216744333,0.000712218372799319,0.00103966602450061,-2.31816550402564e-09,6.60068781288053e-09
0.00912341199492684,0.012094633900885,40.4030839483921,45.7505434394052,0.000449928970549946,0.000334240686359905,-2.41839643931175e-10,1.91463913391089e-07
0.000692321063932178,0.052428826226069,81.8637246569394,53.1477193922754,0.00135153434516483,0.000523250676291239,3.52157332352551e-09,2.82753944952121e-06
0.00252600919151856,0.0991188172913815,98.8738817670418,60.8496483785374,0.00113944492176814,0.00165714104837521,-2.71148463826664e-09,1.01734595780156e-07
8.44370152347626e-05,0.0226221722543743,24.3142799250155,54.0657450591891,0.000217256943907142,0.0010275092033556,-1.12664101459853e-09,2.93123188687671e-06
7.25805676260264e-05,0.0935963289668169,31.3191804903449,34.2830469406434,0.0012669197277225,0.000877729010773348,3.51282617037219e-09,8.5971929158549e-06
0.00195597213443944,0.0222048969136698,73.2012969401101,99.0766127855994,0.000518782273962186,0.000386559463913886,8.3104143871876e-11,9.98597234056423e-07
0.0108760625004496,0.0770094216430207,43.7924496427793,26.5308126639512,0.00130304561637268,0.000305755712865223,4.48353485650583e-11,8.03851195675396e-08
0.0316958247564596,0.0284901584753688,97.6334412407486,87.549105243162,0.000606432740152535,0.00056168073531748,-1.25099392679247e-09,1.36572118673862e-09
0.000122655952604132,0.0259076063156362,97.5075000119611,12.9369314895811,0.00102197236429763,0.00235520618095491,3.49528775919557e-09,5.67230206161092e-06
0.00254355414498959,0.01650942958817,67.9328244479264,39.8762217627987,0.00222296495086838,0.00112395200127813,-1.01399189644391e-09,1.40917130616381e-08
0.00127979947451092,0.0133553288864113,87.4088989168745,77.3872296204661,0.000624921582288046,0.00187678197969973,-2.74732244059278e-09,5.45541220385079e-08
5.42845463515061e-05,0.0203664152140176,46.1695058207277,67.9929812363479,0.000769530861063782,0.000875113117441512,9.57941682618144e-10,3.73296705678462e-06
0.000513260612087183,0.0532236226890998,66.8737718179711,25.2314166386498,0.000618062895025276,0.00128133808274279,7.40887680742954e-10,7.1089027821332e-06
0.000153291095847993,0.0606557633925142,98.6712975473347,95.6984590650191,0.00139881403106591,0.000860563123192104,8.58533630662719e-09,9.52686552860662e-06
0.0120732342307736,0.0494069011073732,60.3529665388548,58.8943211853024,0.00200285364911781,0.000694681500114157,-1.31793618949299e-09,8.39147737727485e-07
0.000429155942415775,0.0102282716132993,94.0232724257988,32.6272128540238,0.000630331948577789,0.000949665504522342,7.21588549901774e-10,2.44918263282494e-06
0.00192561478071066,0.069696880126666,74.8308885400673,62.071507886825,0.000282160974187261,0.000553662870366612,-3.58724332734852e-10,4.54868364968394e-06
0.000157005979574833,0.0836242041833612,53.5634665131108,92.3928939130035,0.00269910937542396,0.00111645613937822,5.57674474290462e-09,8.67531756504335e-07
0.0031982751856785,0.0590138869886364,67.5127983413107,90.6036873529956,0.00055581077896689,0.000276850345348599,1.38216988205598e-10,8.99845475981288e-07
0.000307527429357517,0.0110321423230772,89.8873179300644,53.4255955642035,0.000722229786450294,0.000205160542413352,1.21211645000902e-09,2.3683104001902e-06
0.00458360621651503,0.0238883490957164,27.8863075089029,49.8465979987362,0.00277526982652464,0.000265087233966286,2.2060467753029e-10,4.86281152263458e-09
0.00584269900730318,0.0506220378816174,45.5829646559689,38.0579457023477,0.00114056858155282,0.00189811431165291,-4.10186860053406e-09,1.97414996615559e-08
0.00877859034023445,0.0536429984688441,99.2957772245775,14.9782394783501,0.000157795707288466,0.000935494212600243,-1.21249068901792e-09,4.50098887198116e-06
0.00112355619804346,0.0167601179497965,46.2116455242353,77.8412596067841,0.000551417149984902,0.00239421071891544,-4.5856579538434e-09,5.38151449799548e-08
8.92142314066844e-05,0.0185803859884449,69.2970832965638,21.8752731784827,0.000739688944456752,0.00144503030696381,1.12452662971431e-09,4.06677166420507e-06
0.000243164913575632,0.0471011124977384,91.121331073106,42.0329907175045,0.000443428793353861,0.000921347760174777,6.59925037235155e-10,7.02475636192944e-06
0.0274778082687755,0.0300256347812935,99.5843598866098,45.6283867613231,0.000913761878020628,0.000997939176054505,-2.28350892713357e-09,8.49342347922768e-10
0.000143253110674402,0.0420451990319552,68.7846952985221,89.6969104740672,0.000632106174129415,0.000305574009447596,1.62243907372341e-09,5.92838326216703e-06
0.0150113909890203,0.0172363352512751,19.7592785069963,11.9115593759754,0.000459364005061162,0.000200012473779964,2.3532490779396e-10,9.83885252305894e-07
0.00206061715041413,0.015035703553373,13.250262771582,85.9672647286972,0.000718871182939227,0.0019070675267498,-4.14757022398096e-09,1.09271527155635e-08
0.0486826436724517,0.0675528048015223,65.6282115142276,35.9263579440011,0.000819824826400753,0.000331123227868791,-5.55076786022219e-10,8.94746833658408e-09
8.58018378871086e-05,0.0584684617264765,61.0429925708196,32.5308594282824,0.000401991842119677,0.000769114392151663,1.29640220835399e-10,6.72312040874366e-06
0.00106415481310957,0.0859960043736785,96.5768192024793,53.9541671522469,0.000994762610498218,0.000537077969939949,2.2982786373065e-09,3.34422207295782e-06
0.000104454779078967,0.0128200259739646,77.1494922476999,75.6132503810512,0.000983050551479427,0.00131556795706979,1.65908743738282e-09,3.06028642123758e-06
0.0384294569010297,0.0152134427875562,69.6264488591574,28.2354486547416,0.00123490768765096,0.00136580269065931,-3.29530420348542e-09,6.00986870729093e-08
5.16264992310272e-05,0.012563055617325,57.0981986570809,29.4648584892859,0.000827687116735832,0.00145070498236845,9.0033139886176e-10,2.91094984250658e-06
0.0105609113833487,0.0308861518232937,33.3904853335958,97.8701063301478,0.000347810653580294,0.000644882710612578,-1.32347252175988e-09,5.27346979389237e-08
0.0141540154815159,0.015604337339937,96.5794390224555,63.3912213192896,0.000884634373794361,0.000996581962815493,-2.17688219821281e-09,9.12297847623018e-10
0.0201861790188806,0.0786849319921874,58.6183633762168,37.3963220284121,0.000697640459309172,0.00285206135310482,-7.39818694803809e-09,6.00060901948304e-10
8.95937141542478e-05,0.0125628926772509,12.7243147077792,97.0932594875796,0.00148696870922944,0.0030566233909019,-3.1400529246039e-09,5.39734046257784e-07
0.000791257704223636,0.0110704575706125,72.6683017070015,90.6372847586486,0.000413515312357729,0.000416650350291205,2.16466333797765e-10,1.74538259161764e-06
0.000301010200407283,0.0360823783259848,56.774454212879,27.1022929113052,0.00157168776802319,0.000911687445709136,5.62183433928927e-09,6.30045989024786e-06
0.0125653747349394,0.0592236360086915,15.3127500098036,10.1619391491241,0.000816186510442191,0.00112771201329391,-1.86533227534256e-09,3.76292834645194e-07
0.000984490402585675,0.0205087909138835,90.1032609905392,74.0587386983742,0.00157910806018371,0.00108921045734967,1.40989859014772e-10,1.11772265722799e-07
0.0269719774321755,0.015100192344262,39.7182018262618,88.0954110018886,0.000254356302578203,0.000462508622014872,-9.76445207415436e-10,1.10664049291426e-08
0.000175594572982077,0.0218250716556796,30.6731078084008,20.6477118854196,0.000760561769804046,0.000507350645374475,9.44843630425548e-10,3.27831304225526e-06
0.000309299169516011,0.0162235404909024,20.255377779567,13.5120679054878,0.00173742422299719,0.00107317963333103,2.10960906790899e-09,2.54018116015019e-06
0.000136642860648205,0.03237073196586,37.9830442108245,63.83750728868,0.0011122445109143,0.000340572024333533,2.52394490336283e-09,4.53693258443169e-06
0.000127989894316615,0.0806054344813214,30.5589089922164,64.3882155068195,0.00329434587099312,0.00128118971245004,5.37414104183322e-09,1.61244603943855e-06
0.0202696676210616,0.0425523881322621,68.6797450495303,56.4789169403999,0.000575025590885829,0.00215169418146956,-5.54064087848576e-09,3.02602731686998e-10
0.0027421030159427,0.0126337968384548,15.9544112138494,10.6756663683956,0.000442951043697176,0.0010380139531995,-9.22084649573301e-10,1.16533835794795e-06
0.00223126220907038,0.0245954488603942,34.7888241874825,72.0040027229306,0.0003920138722046,0.00039224491971777,-1.43542737687437e-10,1.37941580135781e-06
0.000136092564844308,0.0113400929740726,35.363821380478,95.1418337855282,0.000248669911456751,0.000269440340731526,3.85527966584261e-11,1.68096894726281e-06
0.0181160436112697,0.0317163289251144,89.2059633753451,88.6182810817795,0.00175487843505062,0.000204734691009643,-1.84040083786416e-10,5.37905474319527e-07
0.00367396824938131,0.0270222291115073,49.9897322829311,20.1948807271584,0.00339530961075931,0.00109387644926797,-7.4464406672949e-10,1.21334634087663e-08
0.000564712169715021,0.0994398245820568,78.0322708817165,41.9112407073268,0.00206090677352208,0.00126918265091462,4.06334885584437e-09,4.74386841891462e-07
0.0017326810432622,0.0648041145464331,64.2966738233814,31.7743147564031,0.000566382945994543,0.00108995433307462,-5.25018915838379e-10,4.04171699861668e-06
0.000802405885680012,0.0305950854083375,80.4939343663633,60.4299978856556,0.00154958845353146,0.00142184444733039,1.71825606630412e-10,2.75053053385715e-07
8.45026015093714e-05,0.0784237771558606,20.2537574810583,65.1454396794896,0.000126642715932292,0.00142389404218244,-2.43697068736484e-09,5.16805856530626e-06
0.000262251792320997,0.0137260821806951,98.070749664398,37.0728181594652,0.00148758125033613,0.00103920209867361,3.76049506235688e-09,3.41300410153989e-06
0.000117199783343261,0.0245473669315266,86.3737007931594,81.8327542775641,0.000346856187035364,0.00160193073529583,-2.9198060533204e-10,4.80852706373591e-06
0.000178112077457099,0.084597245972856,14.5581847903489,81.6077464054034,0.000262992470389175,0.000554430524677796,-5.36489415347486e-10,4.84552638820489e-06
0.000262317691268511,0.0826977764253509,51.9581650411572,80.2983039319348,0.000606786236682734,0.00107660608145047,1.01743335830915e-10,6.69241739711748e-06
0.00089283501006537,0.0517099373498022,39.308794745323,41.598858917314,0.000984546286591609,0.00294900017835174,-4.83169178272358e-09,6.40085508508626e-07
7.04584841203175e-05,0.0415276526794471,66.7184612499775,14.8867618509979,0.000147751523704124,0.00151668970727421,-1.61183309251277e-09,5.78386871522656e-06
0.0255339694291138,0.0220438724901167,30.7269247399906,73.7834155281302,0.000539106936362097,0.000507282798186648,-1.06467535457317e-09,5.01403187521068e-09
0.0341453503755031,0.0863032849836132,62.189647595316,99.3635597173596,0.00154573920778835,0.000777193102704212,-1.89423044787011e-09,8.26672248912243e-11
0.00148443874668686,0.0133282779395061,64.2840688395907,24.6228836670898,0.00113659255402515,0.000900020808895298,1.14935466110938e-09,1.62997574625935e-06
0.0014680063005482,0.0537756119846514,63.9891186249571,20.2209704804842,0.000619630041686481,0.000601325868292349,9.59824178906737e-10,5.74767099393938e-06
0.000515380798212377,0.044307519003829,50.3585092345524,92.1587883297889,0.000652358295307244,0.000298853611214278,9.91270985720813e-10,3.80801722813839e-06
0.0250686844420346,0.06810076423877,13.188111461451,53.34912823353,0.00089251090931911,0.000262118964408355,-3.52769664607096e-10,1.39747847093428e-08
0.000640782065030721,0.025019707504306,56.2433351534449,86.6625356807518,0.00179169570413477,0.000360984632231085,1.76906154377762e-09,3.98891399041389e-07
0.000107789949937229,0.0562111162095735,46.6957145595373,82.8922422793785,0.00135959900089129,0.000579313391055696,4.4858213139338e-09,7.04638776032412e-06
0.0109578716520192,0.0684258987585012,19.7241432954003,26.8083589842856,0.00139569712386578,0.000547109854761512,-6.8314499272695e-10,4.62247306792057e-08
0.000738221203826645,0.0210116615823944,51.3888066048083,32.2479871071097,0.00111448809085919,0.000418810224284579,2.03721927926817e-09,3.03479012278547e-06
0.000265487368049836,0.0356665922522064,50.5794478308247,14.8769957230542,0.000454299079577733,0.0018416242837521,-8.0619008116381e-10,5.57901809912311e-06
0.000814153775343788,0.0953079509049668,59.6026302223977,64.8065310808491,0.00124147734631467,0.00113572022444813,-1.12062658291746e-10,1.16726557786943e-06
9.73494674019033e-05,0.0354248918476285,82.4863885307198,79.9509186311059,0.000833826830793788,0.00100487337609338,2.60088619213568e-09,6.46104465616843e-06
0.000124419909798934,0.0214004846902301,73.0765065507454,55.9957680201449,0.00191896861273257,0.00135795821147547,6.56176934549101e-09,4.84411955940108e-06
0.0335059377014229,0.0416362449797424,88.5011953529438,12.4975079603445,0.00175826320737021,0.00174930010667756,-3.93291116290388e-09,4.3187157351414e-07
0.0369295167841236,0.0229422797452838,14.6972937186011,99.1346753410188,0.0016692951932283,0.000542194309138479,-1.26088452615862e-09,2.68988077683962e-11
0.00265824979814877,0.0570833619946041,29.7713180264811,55.0845931378245,0.000909896082941199,0.000410596963017878,3.73665281011585e-11,5.33973846776238e-07
7.55629027810473e-05,0.0259358657015048,51.367780910023,39.8797738265041,0.00110938079024745,0.000468089227931049,2.90259424463049e-09,4.8035308468476e-06
0.000253110256800401,0.0310702755161382,96.2680236516109,25.6494825950056,0.000897925572443149,0.000501864929811569,3.27692499046489e-09,6.0866681067103e-06
0.000573384195396323,0.0495157353572023,81.1040821281494,66.3072755363955,0.00151917055090331,0.00016876248036564,4.33604553439762e-09,2.37676581504596e-06
0.0145395888231454,0.0939147669374026,50.6687148138251,61.7621349525694,0.00179435174378535,0.00128421537565998,-3.02840834118355e-09,5.13545511425858e-10
5.56135114364037e-05,0.0212693863686896,40.008536781478,77.58868460729,0.000858067635800413,0.00114871292459374,8.74312893667745e-10,3.80022630935978e-06
6.73040826630413e-05,0.068834027829429,15.3185781412073,23.8166919798927,0.0010249303998363,0.00122441229449871,4.36666078689534e-10,5.68031119411819e-06
0.000160671960425237,0.0548368156140453,76.6814772604229,42.1108476942123,0.000450786712725015,0.00212037269627122,-2.16782694442523e-10,7.89726117428677e-06
0.00442910962045465,0.0899858982883948,55.6115071649952,22.9555720221531,0.00179040610665887,0.00108090435796805,-1.08334147045569e-09,8.71739332486782e-08
0.00783677108973278,0.010762734561183,27.9932871825419,86.5546889720724,0.00209838419490769,0.0014295224568642,-3.37275313974639e-09,4.80576427487678e-11
0.0043874066961899,0.0227441120458892,48.4474195991159,40.4082766277506,0.000845829154227154,0.00130472856570138,-2.30959171611929e-09,5.74057637941251e-08
0.00112652575103938,0.045988986027673,25.1821250841044,34.7676843560808,0.000909542056649081,0.00106406949271063,-6.63217323294313e-10,1.71063022759112e-06
0.00218774490550928,0.019120601890261,77.6525131769219,10.5409875805405,0.000429536318515013,0.000604223440250641,3.47123367981484e-10,3.42194662250467e-06
0.000387197389984612,0.0169974224075925,43.151575746592,82.1720771755748,0.000562860368893057,0.00044371686591596,4.41774162631198e-10,2.34506963965814e-06
0.00857133413679807,0.051419583104094,94.7636015715896,54.7667456264714,0.000628441600658165,0.000627410250667459,-9.11168702257434e-10,1.44143809429011e-07
0.000184431479192561,0.0421282013047768,11.5455286819646,58.4058557191709,0.000442317889475698,0.00150927322774609,-1.91534104560156e-09,3.38092882853083e-06
0.00574508296098303,0.0389590764339825,84.6150317900921,88.3821272159192,0.00225087400058062,0.00103759775421501,-2.07622929497104e-09,5.35766079540679e-07
0.00017762474667267,0.0457549374852335,66.3931877459748,75.0559211799803,0.000247185661555671,0.00162062403564172,-1.44967278240868e-09,6.02727614680259e-06
0.000637417222828252,0.0111571859976347,58.4871863641497,70.1277338507361,0.00023230697081225,0.00140078391271584,-1.16616424793077e-09,1.44663988122163e-06
