Model,MSE_Train,NMSE_Train
Model_1,4.778031245374103,6.525707044609589
Model_2,0.5982079335923898,0.8170163663464187
Model_3,0.3022996148164393,0.4128727136098806
Model_4,0.0672118532038585,0.09179614812237248
Model_5,0.06358045268262148,0.08683647859610509
Model_6,0.035547240258695594,0.048549468234889474
Model_7,0.027347718230544514,0.037350780760139084
Model_8,0.006668229281667317,0.009107288873545507
Model_9,0.005225379407227863,0.007136683177096907
Model_10,0.0021978809820239367,0.003001806951658823
Model_11,0.0015935805969562755,0.0021764696783385094
Model_12,5.5666578921777594e-05,7.602792187071966e-05
Model_13,4.696301719789901e-05,6.414083048560216e-05
Model_14,4.069872072884711e-05,5.5585222223895546e-05
Model_15,2.96530051961982e-05,4.04992799262292e-05
Model_16,2.488424950935471e-05,3.398624119091636e-05
Model_17,4.638219166538303e-06,6.334755453687363e-06
