Complexity,Loss,Equation
1,0.1620127314957522,"-0.9477946420625606"
2,0.16158588883298802,"sin(-1.9549005691890575)"
3,0.12171585666235855,"-0.4511212799282538 * x0"
4,0.09134319474504271,"sin(x0) + -1.7022784434627165"
5,0.08831919465970825,"sin(sin(x0)) + -1.6049980440854217"
6,0.08805423464344306,"cos(x0 + -1.6975710323573463) + -1.7440574707096355"
7,0.05725389031953922,"sin(sin(x0) ^ -1.3061677046208855) - 1.525346740491984"
8,0.017109322597890393,"-0.430529400458675 * (x0 - sin(x0 / -0.20001855241930347))"
9,1.3905704572297272e-7,"(sin(x0 * x0) * cos(x0)) + -0.9999990310448145"
11,1.3873446439205875e-7,"-0.9999957755658916 + ((cos(x0) * 0.99995532148985) * sin(x0 * x0))"
13,1.3858310943325602e-7,"-0.9999989861945969 + ((cos(x0) / (x0 ^ 5.889027203344371e-5)) * sin(x0 * x0))"
14,1.3490261747205775e-7,"(-0.9999967319154883 - (-8.502439611677696e-6 / cos(x0))) + (cos(x0) * sin(x0 * x0))"
15,7.692485318116324e-8,"((3.071683115288958e-5 / (2.4371874267988014 - x0)) - 1.0000014625840372) + (cos(x0) * sin(x0 * x0))"
16,7.692443545101418e-8,"((-3.0517218908281428e-5 / (x0 - 2.4375872682508897)) - cos(1.8258725396678127e-5)) + (sin(x0 * x0) * cos(x0))"
17,6.398159578553972e-8,"((-4.134480085641319e-5 / (x0 - 2.4247800458115396)) - 1.0000076885754148) + ((0.9996735183697071 * cos(x0)) * sin(x0 * x0))"
19,6.380788593464516e-8,"((-4.183708019839851e-5 / (x0 - 2.4228492291553554)) - (x0 ^ 2.440734643425753e-5)) + (sin(x0 * x0) * (0.999660672560233 * cos(x0)))"
20,6.269963071445206e-8,"((-4.23827606132217e-5 / (x0 - 2.4216299323534822)) - (sin(x0) ^ -6.965728211879711e-5)) + (sin(x0 * x0) * (0.9995988315474298 * cos(x0)))"
21,6.269963071444044e-8,"((sin(-4.23827606132217e-5) / (x0 - 2.4216299323534822)) - (sin(x0) ^ -6.965728211879711e-5)) + (sin(x0 * x0) * (0.9995988315474298 * cos(x0)))"
22,6.158438551627267e-8,"((-4.254201787368788e-5 / (x0 - 2.4192043208328347)) - (sin(x0) ^ -0.00011732313741746421)) + (sin(x0 * x0) * ((0.9998162738466372 ^ x0) * cos(x0)))"
