Model,MSE_Train,NMSE_Train
Model_1,2985.527668146745,556.7767421997554
Model_2,12.929870764748495,2.4113162300483086
Model_3,0.7994162998147504,0.14908466862359762
Model_4,0.5329847614074051,0.09939734347956573
Model_5,0.007130162483866888,0.0013297175844250767
Model_6,0.0070059831072974196,0.0013065591359295505
Model_7,0.0070059833489463375,0.0013065591809951174
Model_8,0.006970670472580788,0.0012999736154114235
Model_9,0.006848061375138562,0.001277108011261685
Model_10,0.006847046461916024,0.0012769187381614258
Model_11,0.006831741540767785,0.0012740644942609396
