Complexity,Loss,Equation
1,9.216307e22,"x0"
5,9.184915e22,"exp(x0 / log(x0))"
6,6.9899483e22,"x0 * (x0 ^ log(x0))"
7,5.1805614e22,"1.3104379 ^ x0"
8,3.0414772e22,"exp(x0 / 3.5797474)"
9,1.1438695e17,"exp(log(x0) / 0.16660358)"
10,1.0100109e17,"exp(log(x0) / sin(0.16738176))"
13,1.2471831e15,"x0 * ((x0 * (x0 * x0)) * ((x0 * x0) + x0))"
15,1.2470953e15,"(x0 + (x0 / x0)) * (((x0 * x0) * x0) * (x0 * x0))"
16,9.162184e14,"((x0 * (x0 * x0)) * x0) * (((x0 * x0) + x0) - sin(x0))"
17,1.253314e13,"x0 * (((x0 + 1.0109134) * x0) * (x0 * (x0 * x0)))"
19,6.233891e11,"x0 * ((x0 * (x0 * x0)) * ((x0 * x0) - (-1.0335218 - x0)))"
36,2.8027404e10,"(((x0 * x0) + 0.36158675) - -0.6472076) * (((x0 + 0.34974822) + sin(0.70785695)) * ((x0 * x0) * x0))"
