Model,MSE_Train,NMSE_Train
Model_1,12.859532274556617,50.776895877814354
Model_2,0.33516823420512115,1.323438688626109
Model_3,0.28340694266799904,1.1190550722731367
Model_4,0.13411948917500152,0.5295815735459561
Model_5,0.0913564332565037,0.36072821314132325
Model_6,0.06335895820147223,0.2501779345340826
Model_7,0.03835333399766981,0.15144121927512824
Model_8,0.019911658519690803,0.07862278268155713
Model_9,0.012833463520426497,0.05067396130866611
Model_10,0.0035655136765333725,0.014078717082305419
Model_11,0.0031191358338022133,0.012316158323666202
Model_12,0.002063262522919691,0.008146957763166538
Model_13,0.0014885001347931168,0.005877462317042841
Model_14,0.0013988075708213652,0.005523304025390288
Model_15,0.0004094116888685317,0.0016165949315255584
Model_16,1.802979857906208e-06,7.119210758219943e-06
Model_17,1.639409840058982e-06,6.473341407170999e-06
