gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals
-0.5983238071379859,-0.2614870725882796,0.7125897910767443,0.953435017387676,0.3627249352350661,-0.3171373145795571,0.31712211776098237,2.7560956813388916e-06,6.971294391672884e-07,2.7560956813388916e-06,6.971294391672884e-07,2.7954768256638132e-06,6.577482948423668e-07,3.1799529514924575e-06,2.732721690137225e-07,2.9634214388564667e-06,4.898036816497133e-07,2.9753904813615395e-06,4.778346391446405e-07,2.939227492357916e-06,5.139976281482642e-07,3.400975576164942e-06,5.224954434123807e-08,3.40778282637102e-06,4.544229413516012e-08,3.428452662488476e-06,2.4772458017703834e-08,3.2757517735602817e-06,1.774733469458983e-07,3.5220578420410357e-06,6.883272153485566e-08,3.2341076131956147e-06,2.191175073105653e-07,3.502115208159384e-06,4.8890087653204076e-08,3.475789347300216e-06,2.256422679403583e-08,3.380342831460623e-06,7.288228904555703e-08,3.621616202932692e-06,1.68391082426512e-07,3.3579827700277478e-06,9.524235047843221e-08,3.499352978408174e-06,4.612785790199396e-08,3.4910205907615233e-06,3.7795470255343336e-08,3.3207856718474754e-06,1.3243944865870464e-07,3.492080617137029e-06,3.8855496630849055e-08
-0.5925500087567948,1.0518161160044002,-0.4318680441053139,-1.0180524788167309,0.40591173885449033,-0.6991216624739138,1.2505862851026779,4.338411224525448e-06,2.3948554364134176e-07,4.338411224525448e-06,2.3948554364134176e-07,4.180002925952051e-06,3.978938422147393e-07,4.129858909379611e-06,4.4803785878717873e-07,4.543736297616207e-06,3.4160470550582844e-08,4.55848102157437e-06,1.9415746592420268e-08,4.505403222110134e-06,7.249354605665616e-08,4.345224072194106e-06,2.3267269597268442e-07,4.355523653680851e-06,2.2237311448593885e-07,4.27779931798618e-06,3.0009745018061004e-07,4.553208449047808e-06,2.468831911898233e-08,4.2803896307530474e-06,2.975071374137426e-07,4.497933771426566e-06,7.996299674022389e-08,4.389769578060581e-06,1.8812719010620915e-07,4.358077524066725e-06,2.19819244100065e-07,4.580943569998038e-06,3.0468018312481245e-09,4.3303247727889455e-06,2.475719953778446e-07,4.555257729057522e-06,2.2639039109268366e-08,4.515243545951952e-06,6.265322221483824e-08,4.613291255169113e-06,3.539448700232312e-08,4.541772007416855e-06,3.6124760749935433e-08,4.591261117144626e-06,1.3364348977835591e-08
-0.6050619904835566,-0.6534022457067594,0.5052957086997314,0.667732454221913,-1.446808703672816,-1.6410269415470387,-0.5125304600878123,2.283901997943857e-06,1.697274611966529e-07,2.283901997943857e-06,1.697274611966529e-07,2.3823073526931584e-06,7.132210644735155e-08,2.6458728303406274e-06,1.922433712001174e-07,2.4935626098492182e-06,3.993315070870824e-08,2.426932819618706e-06,2.6696639521803932e-08,2.38701623897982e-06,6.661322016068979e-08,2.8729689401698672e-06,4.1933948102935723e-07,2.7987215182222194e-06,3.4509205908170944e-07,2.7931224054152285e-06,3.3949294627471854e-07,2.5882877600958074e-06,1.346583009552974e-07,2.7904338700703773e-06,3.3680441092986727e-07,2.5472466110144014e-06,9.361715187389141e-08,2.7425575415526045e-06,2.8892808241209456e-07,2.716279903157623e-06,2.626504440171129e-07,2.531546176948683e-06,7.791671780817288e-08,2.7658804926759022e-06,3.1225103353539226e-07,2.51351401441275e-06,5.988455527223981e-08,2.5686769939895843e-06,1.1504753484907431e-07,2.637012190422618e-06,1.8338273128210808e-07,2.514685403834536e-06,6.105594469402618e-08,2.533316868333796e-06,7.968740919328595e-08
-0.4168559465923914,-0.857828428066715,0.5685457225915489,-1.3659565983441109,1.392571618484551,-0.7141686800871968,-0.5894865520379039,2.0376018833990427e-06,3.233080715986275e-07,2.0376018833990427e-06,3.233080715986275e-07,2.1667947524664456e-06,1.941152025312246e-07,2.231601862853729e-06,1.2930809214394128e-07,2.1820470381328607e-06,1.7886291686480946e-07,2.260086565669324e-06,1.0082338932834595e-07,2.189631088790614e-06,1.712788662070561e-07,2.3954250965112402e-06,3.4515141513570075e-08,2.4706441072454546e-06,1.0973415224778444e-07,2.353503379677881e-06,7.406575319789191e-09,2.297446742222036e-06,6.346321277563428e-08,2.3928671975225e-06,3.195724252482964e-08,2.2240311405535438e-06,1.368788144441264e-07,2.3430147168092996e-06,1.789523818837055e-08,2.3223534134748626e-06,3.8556541522807524e-08,2.162425520601816e-06,1.9848443439585402e-07,2.3859625219807443e-06,2.5052566983074135e-08,2.1524677280755502e-06,2.0844222692211994e-07,2.2182583199587004e-06,1.426516350389698e-07,2.519799172605706e-06,1.5888921760803586e-07,2.3592870870723513e-06,1.6228679253188636e-09,2.2586128475808007e-06,1.0229710741686943e-07
-0.5634490931326676,1.2050829727415047,-0.4544616465633571,-1.0833375761122361,1.3731865552563556,-1.273548400640551,1.4271299405969151,4.52307271912697e-06,2.675302790755899e-07,4.52307271912697e-06,2.675302790755899e-07,4.341581733728382e-06,4.4902126447417784e-07,4.20420941995559e-06,5.863935782469696e-07,4.718314005973142e-06,7.228899222941804e-08,4.821236805920562e-06,3.06338077180024e-08,4.697931227578076e-06,9.267177062448421e-08,4.40896573978814e-06,3.8163725841441947e-07,4.51073528994872e-06,2.798677082538395e-07,4.376973672311974e-06,4.136293258905858e-07,4.723569053426928e-06,6.703394477563214e-08,4.42948986820382e-06,3.6111312999874026e-07,4.596717599431891e-06,1.9388539877066925e-07,4.543030810106927e-06,2.4757218809563286e-07,4.485400648240997e-06,3.052023499615628e-07,4.745928512927304e-06,4.4674485275255485e-08,4.457040206875454e-06,3.335627913271062e-07,4.694998885193455e-06,9.560411300910515e-08,4.6475834306328094e-06,1.4301956756975045e-07,4.7673563437946965e-06,2.3246654407863396e-08,4.74473256156725e-06,4.587043663531004e-08,4.751862990430632e-06,3.87400077719275e-08
1.45501352438416,1.9426547314193867,-0.7243027121667374,0.2685703818202918,0.0649399065466395,0.43262665622775603,0.38494894664504326,5.411726053793793e-06,1.8767806979904531e-06,5.411726053793793e-06,1.8767806979904531e-06,5.119153401561852e-06,1.584208045758512e-06,4.509134876528732e-06,9.741895207253918e-07,4.907547918906887e-06,1.3726025631035471e-06,4.922737508415672e-06,1.3877921526123315e-06,4.908616049894067e-06,1.3736706940907268e-06,3.989855743372467e-06,4.549103875691271e-07,4.015755352138371e-06,4.808099963350307e-07,4.059594272209073e-06,5.246489164057326e-07,4.24113697515671e-06,7.061916193533702e-07,3.926583848043902e-06,3.916384922405621e-07,4.2445561656009e-06,7.096108097975595e-07,3.4667653820663104e-06,6.817997373702976e-08,3.439864551796984e-06,9.508080400635612e-08,3.6736419504325753e-06,1.3869659462923512e-07,3.302064999525378e-06,2.3288035627796215e-07,3.638055804489559e-06,1.0311044868621878e-07,3.5412162548195814e-06,6.270899016241269e-09,3.5421505251024534e-06,7.2051692991132955e-09,3.5020826617523503e-06,3.286269405098982e-08,3.4788099156143383e-06,5.613544018900185e-08
-0.5877689242791009,-0.8389462907864482,-0.24848248310565121,1.6596668718767122,0.19726264495204787,-1.3116572528647992,-0.7107327747649164,2.0603517705284304e-06,1.5447631667205968e-07,2.0603517705284304e-06,1.5447631667205968e-07,2.1867009037046596e-06,2.8127183495830455e-08,2.2764244481870826e-06,6.159636098659253e-08,2.264020145441267e-06,4.9192058240776825e-08,2.265454373940997e-06,5.062628674050696e-08,2.1993059675446197e-06,1.5522119655870297e-08,2.5009781957603815e-06,2.861501085598915e-07,2.495830487975423e-06,2.8100240077493283e-07,2.5771697501865326e-06,3.6234166298604254e-07,2.3149550646201127e-06,1.0012697741962269e-07,2.671316947054518e-06,4.564888598540279e-07,2.2476888611949546e-06,3.286077399446458e-08,2.595777996002156e-06,3.809499088016661e-07,2.5357636637241796e-06,3.209355765236896e-07,2.406188366958774e-06,1.913602797582838e-07,2.5545531109815257e-06,3.3972502378103567e-07,2.3581326081607694e-06,1.433045209602794e-07,2.3579980694108e-06,1.4316998221031015e-07,2.2872864125732723e-06,7.245832537278223e-08,2.244212073417306e-06,2.9383986216816105e-08,2.277966862381433e-06,6.313877518094278e-08
2.8603180804338852,-0.5708222567348687,1.4028209391663855,1.5007170279386692,-0.8387498521089605,0.9947847347776666,-1.2101579701681975,2.383397378173931e-06,7.702949672755109e-07,2.383397378173931e-06,7.702949672755109e-07,2.469365810394473e-06,8.562633994960528e-07,2.7797609706913027e-06,1.1666585597928827e-06,1.3922658107977232e-06,2.2083660010069682e-07,1.615652331713658e-06,2.5499208152378788e-09,1.482653289278589e-06,1.3044912161983102e-07,1.7638109466825439e-06,1.5070853578412385e-07,2.011889345265341e-06,3.9878693436692105e-07,1.8154357932211545e-06,2.023333823227345e-07,1.8109501691221492e-06,1.978477582237292e-07,1.4875233360349425e-06,1.2557907486347748e-07,1.6934376818889663e-06,8.03352709905463e-08,1.6986021657943825e-06,8.549975489596247e-08,1.5916229181735916e-06,2.1479492724828395e-08,1.5328858055153501e-06,8.021660538306989e-08,1.8678016121501445e-06,2.5469920125172447e-07,1.3970967780996641e-06,2.160056327987559e-07,1.7126131422337414e-06,9.951073133532142e-08,1.6615713472059633e-06,4.846893630754328e-08,1.5157014954753811e-06,9.74009154230389e-08,1.66565756822736e-06,5.255515732893995e-08
-0.5025981031382891,0.8215647024059846,-0.3669860044715288,1.1105743744161738,-0.29754251288706246,0.8868438767667258,1.017690047803482,4.0609959302186844e-06,2.362989636595959e-07,4.0609959302186844e-06,2.362989636595959e-07,3.937264543433633e-06,3.6003035044464754e-07,4.008757162998112e-06,2.885377308801682e-07,4.235151682032203e-06,6.214321184607744e-08,4.214394787658904e-06,8.290010621937629e-08,4.239481724602719e-06,5.781316927556133e-08,4.1922006977639404e-06,1.0509419611433989e-07,4.166688159640692e-06,1.3060673423758865e-07,4.18652840498688e-06,1.1076648889139995e-07,4.330534707953835e-06,3.323981407555424e-08,4.253024528389048e-06,4.427036548923237e-08,4.352563025184059e-06,5.526813130577872e-08,4.322480059767173e-06,2.5185165888892958e-08,4.348246198166335e-06,5.095130428805429e-08,4.486726746386992e-06,1.8943185250871207e-07,4.250536355594173e-06,4.6758538284106994e-08,4.5162455446787945e-06,2.1895065080051418e-07,4.39947773014619e-06,1.0218283626790937e-07,4.223891443368026e-06,7.340345051025395e-08,4.337805756295676e-06,4.051086241739548e-08,4.35612100999486e-06,5.882611611657931e-08
-0.408363454936813,-1.0283105337162666,1.4520601536210676,0.44096326182512857,0.9999503618391717,1.0357850461362428,-0.9028657291508109,1.8321988295211896e-06,1.511404722078104e-07,1.8321988295211896e-06,1.511404722078104e-07,1.9870670803233243e-06,3.727778594324301e-09,1.7269222277696954e-06,2.564170739593046e-07,1.9737012428084878e-06,9.638058920512283e-09,2.017859945328347e-06,3.4520643599346826e-08,2.0849965091282987e-06,1.0165720739929864e-07,1.8951384327820987e-06,8.820086894690134e-08,1.9340354515457065e-06,4.9303850183293577e-08,1.9069992489446674e-06,7.634005278433264e-08,1.91753195957773e-06,6.580734215126994e-08,1.986015811060556e-06,2.6765093315560227e-09,1.980824717089264e-06,2.514584639735973e-09,1.9208604770852143e-06,6.247882464378579e-08,1.9281926109219806e-06,5.51466908070194e-08,1.8854951427239323e-06,9.784415900506773e-08,2.1188093645617277e-06,1.3547006283272767e-07,1.909767287398478e-06,7.357201433052193e-08,2.1084534900306887e-06,1.2511418830168866e-07,2.0282521278145698e-06,4.4912826085569734e-08,1.9879143900439042e-06,4.575088314904166e-09,2.063758800324445e-06,8.0419498595445e-08
-0.4754992110646264,0.5431151821697416,0.3244502424821815,-1.3668224224975751,1.5540907036091671,0.5897938120066474,1.2574186775151273,3.7255098005194312e-06,8.60618883023239e-07,3.7255098005194312e-06,8.60618883023239e-07,3.6437141799467857e-06,9.424145035958846e-07,3.843912574199215e-06,7.422161093434551e-07,3.8902754891931694e-06,6.958531943495008e-07,3.998851199122435e-06,5.872774844202354e-07,4.037187050010881e-06,5.48941633531789e-07,4.018129330700839e-06,5.67999352841831e-07,4.126419420592607e-06,4.5970926295006344e-07,3.9862576351191225e-06,5.998710484235478e-07,4.231265435172864e-06,3.548632483698064e-07,4.027563093911011e-06,5.585655896316592e-07,4.257509398231633e-06,3.2861928531103737e-07,4.074962762010713e-06,5.111659215319577e-07,4.082050870918468e-06,5.040778126242027e-07,4.188284798925395e-06,3.9784388461727545e-07,4.124231222861636e-06,4.6189746068103426e-07,4.197616804334817e-06,3.885118792078536e-07,4.2354331911378385e-06,3.506954924048318e-07,4.392180937675534e-06,1.9394774586713625e-07,4.307040336065943e-06,2.790883474767277e-07,4.2649958623192605e-06,3.2113282122340974e-07
-0.5996192647958309,0.1648320098467299,0.8280260433782781,0.7079048152548065,-1.6148755206270067,0.16820024110499154,0.47947084080985974,3.2697404484827296e-06,3.790883301338106e-07,3.2697404484827296e-06,3.790883301338106e-07,3.2449159969146715e-06,4.039127817018686e-07,3.5762816235075446e-06,7.254715510899557e-08,3.4775150962785128e-06,1.7131368233802738e-07,3.406959864158185e-06,2.418689144583552e-07,3.4028195341428426e-06,2.460092444736976e-07,3.795925768546818e-06,1.4709698993027789e-07,3.718638605770773e-06,6.980982715423276e-08,3.7177096104667913e-06,6.888083185025116e-08,3.7214657577937466e-06,7.263697917720643e-08,3.7017335211113095e-06,5.290474249476931e-08,3.71386207559924e-06,6.503329698269998e-08,3.7314259873516448e-06,8.259720873510463e-08,3.7237365267290656e-06,7.490774811252543e-08,3.7449701107505397e-06,9.614133213399958e-08,3.7975792019886095e-06,1.487504233720694e-07,3.740082102013669e-06,9.125332339712892e-08,3.8201155323196474e-06,1.712867537031073e-07,3.7451953186973244e-06,9.636654008078429e-08,3.705058096013462e-06,5.622931739692168e-08,3.7987591464668276e-06,1.4993036785028743e-07
-0.5856168564694497,0.26330185609962947,-1.4540795240079991,0.3791108180136454,-0.9555752567525736,1.0877130933437829,0.49208542189165927,3.388380507849461e-06,2.756467777758891e-07,3.388380507849461e-06,2.756467777758891e-07,3.3487260488605616e-06,3.153012367647886e-07,3.651870102097089e-06,1.2157183528261279e-08,3.5913031676770173e-06,7.272411794833288e-08,3.541580160739591e-06,1.2244712488575901e-07,3.5716526616943482e-06,9.237462393100198e-08,3.866207913995959e-06,2.0218062837060865e-07,3.810295905431977e-06,1.462686198066269e-07,3.799410497049624e-06,1.3538321142427392e-07,3.8423902207315565e-06,1.7836293510620625e-07,3.8055101818992367e-06,1.4148289627388645e-07,3.8679116960683224e-06,2.0388441044297224e-07,3.8419884690649685e-06,1.779611834396183e-07,3.858991206541767e-06,1.9496392091641662e-07,3.88417961583968e-06,2.2015233021432994e-07,3.69533589754588e-06,3.13086119205296e-08,3.903898794827601e-06,2.398715092022506e-07,3.7185447443787463e-06,5.451745875339608e-08,3.697104407417303e-06,3.3077121791953e-08,3.7173850738571395e-06,5.335778823178926e-08,3.7219245983826983e-06,5.7897312757348145e-08
-0.23499036016572517,-0.4597579301639896,-0.29100199939158905,-0.4449601849313574,-0.4594371207432463,-1.707024040301673,-0.20727152705368657,2.5172117264166773e-06,3.042048199950026e-07,2.5172117264166773e-06,3.042048199950026e-07,2.586453365106876e-06,2.34963181304804e-07,2.9391613466765594e-06,1.1774480026487953e-07,2.5986384619893955e-06,2.2277808442228438e-07,2.586108011118654e-06,2.353085352930258e-07,2.563259825675953e-06,2.5815672073572693e-07,3.0314196102927063e-06,2.1000306388102639e-07,3.015523348238295e-06,1.941068018266152e-07,2.9956476993066785e-06,1.742311528949986e-07,2.8313729983813298e-06,9.956451969649868e-09,2.994603513293341e-06,1.7318696688166117e-07,2.8069624817015658e-06,1.4454064710114146e-08,2.982572105465035e-06,1.6115555905335511e-07,2.969685923785333e-06,1.4826937737365303e-07,2.8078135156927586e-06,1.3603030718921274e-08,2.968168709432244e-06,1.4675216302056408e-07,2.7967659049384253e-06,2.4650641473254614e-08,2.790792233965721e-06,3.062431244595889e-08,3.004294378691821e-06,1.8287783228014093e-07,2.797368068729287e-06,2.4048477682392706e-08,2.786069900052617e-06,3.534664635906311e-08
-0.604041373099159,-0.6159666531283892,-1.588579379439864,-1.2310480852222947,1.2210866033397694,-0.117894742752907,-0.4157989792565094,2.329005764172149e-06,2.41169308322761e-07,2.329005764172149e-06,2.41169308322761e-07,2.4217731481429138e-06,1.4840192435199632e-07,2.7084167395126947e-06,1.3824166701778458e-07,2.5383127209666292e-06,3.186235152828087e-08,2.628634009784686e-06,5.8458937289775865e-08,2.581808668895926e-06,1.1633596401015811e-08,2.934630880056452e-06,3.644558075615417e-07,3.021813968102183e-06,4.5163889560727286e-07,2.8816894016675076e-06,3.1151432917259746e-07,2.8117602127861597e-06,2.4158514029124956e-07,2.927352066757696e-06,3.5717699426278596e-07,2.757422550767908e-06,1.8724747827299803e-07,2.8796607895583164e-06,3.0948571706340627e-07,2.8638858208077137e-06,2.937107483128036e-07,2.6719582238735584e-06,1.0178315137864829e-07,2.7437233977863817e-06,1.7354832529147163e-07,2.6638233464910606e-06,9.364827399615048e-08,2.522373990352535e-06,4.780108214237491e-08,2.867926294350553e-06,2.9775122185564294e-07,2.647595452087151e-06,7.7420379592241e-08,2.5462060202592756e-06,2.396905223563448e-08
0.42006427679334873,2.03717163927572,-1.5960075092318942,1.6028831066516323,-1.5212137899305482,-0.4206708423854189,1.3359313018851866,5.525603468920814e-06,8.448799142499941e-07,5.525603468920814e-06,8.448799142499941e-07,5.218796139797995e-06,5.380725851271752e-07,4.543171918837516e-06,1.375516358333044e-07,5.380046592605229e-06,6.993230379344093e-07,5.427733071385852e-06,7.470095167150322e-07,5.440168187720728e-06,7.594446330499083e-07,4.394751828526636e-06,2.859717261441841e-07,4.446216452051878e-06,2.3450710261894198e-07,4.42152395270058e-06,2.591996019702404e-07,4.663402950743406e-06,1.7320603927413955e-08,4.393590137883576e-06,2.871334167872437e-07,4.6846645089722725e-06,3.940954301452449e-09,4.2536781460236565e-06,4.2704540864716353e-07,4.27595879400713e-06,4.047647606636901e-07,4.440101856408078e-06,2.4062169826274243e-07,3.9030297056820515e-06,7.776938489887686e-07,4.465126126253591e-06,2.1559742841722946e-07,4.084105552710913e-06,5.966180019599068e-07,3.9680784230237e-06,7.126451316471197e-07,4.224814168269739e-06,4.559093864010812e-07,3.800926687198855e-06,8.797968674719648e-07
-0.597133523321274,-0.7717675045028949,1.303831849547609,-1.6685684059057457,-1.3694067858791854,-0.8569119823296483,-0.6271591793533723,2.1412912204834572e-06,1.7422938019625268e-07,2.1412912204834572e-06,1.7422938019625268e-07,2.2575229224153082e-06,5.7997678264401716e-08,2.423597939006564e-06,1.0807733832685395e-07,2.348204531611608e-06,3.268393093189809e-08,2.2846245388051315e-06,3.0896061874578456e-08,2.257175771114217e-06,5.8344829565492985e-08,2.649917653618644e-06,3.3439705293893393e-07,2.5784952966873226e-06,2.629746960076127e-07,2.524647243294259e-06,2.091266426145492e-07,2.3778170539651863e-06,6.229645328547633e-08,2.3503675012100177e-06,3.4846900530307796e-08,2.3499602439644125e-06,3.4439643284702555e-08,2.301916519438293e-06,1.3604081241416722e-08,2.305567824701097e-06,9.952775978612965e-09,2.095472473852289e-06,2.2004812682742106e-07,2.210628069964237e-06,1.048925307154729e-07,2.109557748619757e-06,2.0596285205995272e-07,2.035002878985681e-06,2.8051772169402906e-07,2.3797332771933244e-06,6.42126765136145e-08,2.5503008529090096e-06,2.3478025222929966e-07,2.0405224863555673e-06,2.749981143241426e-07
-0.5979594823121306,1.0669831668217233,0.29589742465306423,1.6768997883124224,1.225008129250046,-0.9280655262481564,1.534531767982955,4.3566850400929476e-06,5.633195938596025e-07,4.3566850400929476e-06,5.633195938596025e-07,4.195992514573612e-06,7.240121193789378e-07,4.137424479606131e-06,7.825801543464193e-07,4.563884555064928e-06,3.56120078887622e-07,4.6537760880298375e-06,2.6622854592271257e-07,4.552189016966259e-06,3.678156169862911e-07,4.354709620365982e-06,5.652950135865677e-07,4.442616519312018e-06,4.77388114640532e-07,4.680386558533407e-06,2.3961807541914306e-07,4.641280091272731e-06,2.787245426798192e-07,4.6290338232188255e-06,2.9097081073372455e-07,4.535290458096248e-06,3.847141758563022e-07,4.725143104767287e-06,1.9486152918526318e-07,4.648094723711114e-06,2.719099102414362e-07,4.917641461133463e-06,2.363172819086784e-09,4.816904464648906e-06,1.0310016930364437e-07,4.846750090802485e-06,7.325454315006519e-08,4.992399966569717e-06,7.239533261716678e-08,4.748226938363553e-06,1.7177769558899693e-07,4.84603521697935e-06,7.396941697319985e-08,4.8882589087929625e-06,3.174572515958758e-08
0.33447243674767946,1.0195769512067556,-1.6177965032498505,-0.7261601621106549,1.2095773702261112,-0.4411234204452724,0.4498298091956501,4.299568303864203e-06,6.864521203640332e-07,4.299568303864203e-06,6.864521203640332e-07,4.146015370373461e-06,5.328991868732912e-07,4.1136179238370445e-06,5.005017403368744e-07,4.1836699383133415e-06,5.705537548131714e-07,4.13443929044021e-06,5.213231069400403e-07,4.1741664658651285e-06,5.610502823649584e-07,3.996784109007611e-06,3.8366792550744075e-07,3.947920041777678e-06,3.3480385827750787e-07,4.006564423322012e-06,3.934482398218423e-07,4.14362290666899e-06,5.305067231688202e-07,3.974132383973386e-06,3.610162004732156e-07,4.188564015507861e-06,5.75447832007691e-07,3.9160003698386925e-06,3.0288418633852234e-07,3.931385819712191e-06,3.1826963621202077e-07,4.113634968876392e-06,5.005187853762215e-07,3.609252888093168e-06,3.86329540700232e-09,4.125248534325241e-06,5.12132350825071e-07,3.786374790183881e-06,1.7325860668371068e-07,3.852350110768602e-06,2.3923392726843206e-07,4.052363887414229e-06,4.39247703914059e-07,3.844777329073025e-06,2.3166114557285455e-07
-0.18525369439419642,-0.5813586389981084,0.41781704086389265,0.6906325482254723,-0.5057166955475568,-1.658921303349007,-0.354692934449129,2.3707027608388856e-06,2.7309510136765454e-07,2.3707027608388856e-06,2.7309510136765454e-07,2.458258020226308e-06,1.85539841980232e-07,2.763483685224464e-06,1.1968582301792388e-07,2.4348951965484484e-06,2.0890266565809172e-07,2.424412004918792e-06,2.1938585728774833e-07,2.4070153600790187e-06,2.367825021275215e-07,2.8391736944703086e-06,1.9537583226376846e-07,2.8255326309182624e-06,1.817347687117222e-07,2.8202162148190163e-06,1.7641835261247618e-07,2.620507074218087e-06,2.3290787988453133e-08,2.842778609329259e-06,1.9898074712271883e-07,2.60236776053644e-06,4.143010167010001e-08,2.827822882911641e-06,1.840250207051007e-07,2.8111183619227434e-06,1.673204997162032e-07,2.6289978244647732e-06,1.480003774176695e-08,2.8682618061730305e-06,2.2446394396649032e-07,2.615100411215744e-06,2.8697450990796144e-08,2.6727463199467302e-06,2.8948457740190083e-08,2.744821432692232e-06,1.0102357048569178e-07,2.580402550827847e-06,6.339531137869333e-08,2.650385576033825e-06,6.587713827284662e-09
0.24847827108884596,-0.18195614272621857,0.350391088523893,0.2095262830494071,-0.32519894147266626,1.2436834433720847,-0.011334861478585187,2.8519174440345805e-06,2.0557073771048936e-07,2.8519174440345805e-06,2.0557073771048936e-07,2.879320868022541e-06,1.78167313722529e-07,3.2644657564541805e-06,2.0697757470911063e-07,2.7658169994833714e-06,2.916711822616984e-07,2.7766065776169973e-06,2.8088160412807255e-07,2.7541945251689235e-06,3.032936565761463e-07,3.181554230821977e-06,1.2406604907690698e-07,3.1934128392319967e-06,1.3592465748692686e-07,3.1966010211763466e-06,1.3911283943127673e-07,3.0871768492572177e-06,2.9688667512147862e-08,3.1887955162325407e-06,1.313073344874709e-07,3.0652051017965782e-06,7.716920051508408e-09,3.1898992158226197e-06,1.324110340775499e-07,3.1765441882537382e-06,1.190560065086684e-07,3.102250085483123e-06,4.476190373805322e-08,3.225504226340317e-06,1.68016044595247e-07,3.083679956396729e-06,2.619177465165916e-08,3.134525968665633e-06,7.703778692056337e-08,3.2061057871163637e-06,1.4861760537129389e-07,3.0896456332741345e-06,3.2157451529064623e-08,3.125264393278103e-06,6.777621153303297e-08
-0.10479323739933842,-1.051659369284634,1.2107322224525499,-0.5579221370111941,1.5096850857925659,-0.6356416301782419,-1.0427516612572196,1.8040673015114807e-06,1.0732331260879189e-08,1.8040673015114807e-06,1.0732331260879189e-08,1.9624519933148287e-06,1.4765236054246876e-07,1.6378621143738475e-06,1.7693751839851237e-07,1.8403793069295207e-06,2.55796741571608e-08,1.8630580185453848e-06,4.8258385773024874e-08,1.8446916505537909e-06,2.9892017781430956e-08,1.6989413613891235e-06,1.1585827138323641e-07,1.7177531143178507e-06,9.704651845450926e-08,1.6803286769104273e-06,1.344709558619326e-07,1.740339984687707e-06,7.445964808465294e-08,1.7139739638997416e-06,1.0082566887261831e-07,1.7248508255188496e-06,8.994880725351029e-08,1.694298372369911e-06,1.2050126040244893e-07,1.67830268251198e-06,1.3649695026037987e-07,1.6987608240788276e-06,1.1603880869353236e-07,1.8290260825791632e-06,1.4226449806803248e-08,1.6978075594354788e-06,1.1699207333688114e-07,1.855694157692309e-06,4.089452491994908e-08,1.8756992119598828e-06,6.089957918752291e-08,1.8808529479055762e-06,6.60533151332163e-08,1.8853269041280245e-06,7.052727135566462e-08
-0.03906481700760918,-1.1137269969372057,0.4209108669691109,-1.4356552838044505,-1.4905798405161783,-0.3426030351728831,-1.2768803203603358,1.7292859617443695e-06,1.965730699638394e-07,1.7292859617443695e-06,1.965730699638394e-07,1.8970183210186064e-06,3.6430542923807634e-07,1.3630601655566135e-06,1.6965272622391663e-07,1.7428223490346052e-06,2.1010945725407516e-07,1.7384418773522881e-06,2.0572898557175804e-07,1.7373797252943176e-06,2.0466683351378752e-07,1.406535602247095e-06,1.2617728953343514e-07,1.3969090962429467e-06,1.3580379553758337e-07,1.3746000051260267e-06,1.5811288665450338e-07,1.5559731800822712e-06,2.3260288301741085e-08,1.3876446494878553e-06,1.4506824229267476e-07,1.5599376216371251e-06,2.7224729856595053e-08,1.377653100773652e-06,1.5505979100687806e-07,1.363172861111101e-06,1.6954003066942917e-07,1.5139483507679822e-06,1.8764541012547892e-08,1.3434473964559478e-06,1.892654953245823e-07,1.5179569695323926e-06,1.4755922248137493e-08,1.491818390301086e-06,4.089450147944411e-08,1.5218051529551224e-06,1.090773882540765e-08,1.6845739945800374e-06,1.5186110279950732e-07,1.5967457123171987e-06,6.403282053666862e-08
