gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals,Model_23_Y_pred,Model_23_Residuals,Model_24_Y_pred,Model_24_Residuals
-0.5062155754823023,1.245160057765886,-0.1355986823655867,-1.1760635461664675,-0.7251968646837964,1.2436681933289309,-0.5497667609341393,-2.281235030392374e-09,4.966814902726838e-10,-2.280420390331024e-10,1.5565115010865877e-09,-1.56157323876009e-10,1.628396216243681e-09,1.0643150100911867e-09,2.8488685502108767e-09,-1.929437650903661e-09,1.448841107839709e-10,-2.2787098995649603e-09,4.941563594452703e-10,-1.1475495630143433e-09,6.370039771053467e-10,-1.7514619772568764e-09,3.3091562862813636e-11,-1.9113929838861644e-09,1.2683944376647442e-10,-2.1000857581637083e-09,3.1553221804401833e-10,-2.302957888818142e-09,5.184043486984521e-10,-1.4521809115641973e-09,3.3237262855549273e-10,-1.3963458123430422e-09,3.8820772777664777e-10,-1.4762731087358206e-09,3.082804313838694e-10,-1.3745187037535239e-09,4.1003483636616613e-10,-1.3972141903990092e-09,3.873393497206808e-10,-1.4185514753316919e-09,3.6600206478799813e-10,-1.6266682029116249e-09,1.5788533720806513e-10,-1.7715641915596727e-09,1.2989348560017285e-11,-1.78577529628319e-09,1.2217561635000311e-12,-1.656630111251135e-09,1.2792342886855494e-10,-2.0608199883109126e-09,2.762664481912226e-10,-1.7633055733688644e-09,2.124796675082562e-11,-2.6687440350537278e-09,8.841904949340378e-10
-0.35178770669799125,-1.0307354560587811,1.205217652750069,0.9913177296848223,2.0319897229531687,-1.0252676249520865,0.23097187670658287,5.52497105417799e-09,5.0990805384118795e-09,-2.280420390331024e-10,6.539325547992124e-10,-1.56157323876009e-10,5.82047839642119e-10,7.15829030412125e-10,2.8993851464601497e-10,1.1745714936144005e-09,7.486809778482904e-10,2.9562388537631806e-09,2.5303483379970708e-09,1.488966901945489e-09,1.063076386179379e-09,3.3226427070490537e-09,2.896752191282944e-09,3.695399142366737e-09,3.2695086266006274e-09,3.850464531132968e-09,3.424574015366858e-09,4.2607062831337095e-09,3.834815767367599e-09,4.271335610890051e-09,3.845445095123941e-09,4.078930622244521e-09,3.6530401064784112e-09,3.144044543360567e-09,2.718154027594457e-09,4.735819711060663e-09,4.3099291952945525e-09,6.020635724877063e-09,5.594745209110952e-09,2.8546076629546257e-09,2.428717147188516e-09,3.10812587663671e-09,2.6822353608706e-09,2.6285169238247953e-09,2.2026264080586855e-09,3.3772031639030657e-09,2.951312648136956e-09,3.158818314358825e-09,2.7329277985927153e-09,3.44835540485296e-09,3.02246488908685e-09,3.283292325416284e-09,2.8574018096501742e-09,3.085081483250517e-09,2.659190967484407e-09
-0.596375891590248,-0.7151627200004448,-0.9496795267921254,-1.3504560092661984,-0.29357402703676555,-0.7136267008868513,0.41426841690165017,-1.059215150929862e-09,2.00405878135541e-09,-2.280420390331024e-10,1.1728856694586504e-09,-1.56157323876009e-10,1.101000954301557e-09,1.2438038310483183e-09,2.9896020062277025e-10,7.482322951625826e-10,1.9661133526296553e-10,2.0946306802806097e-10,7.353805623974871e-10,1.4053608550198707e-09,4.6051722459432263e-10,8.306173054416479e-10,1.1422632498390016e-10,9.417570183935206e-10,3.0866120320275236e-12,1.1281606128434571e-09,1.8331698241790904e-10,1.282084982300373e-09,3.372413518748249e-10,1.923894413712733e-09,9.790507832871847e-10,1.8217682128883829e-09,8.769245824628348e-10,1.975987137983216e-09,1.0311435075576681e-09,1.7089747423918103e-09,7.641311119662622e-10,1.2676887977500044e-09,3.2284516732445636e-10,1.7573946751652261e-09,8.12551044739678e-10,1.7686931961136195e-09,8.238495656880714e-10,2.1106770204926518e-09,1.1658333900671037e-09,1.4070699352214028e-09,4.6222630479585466e-10,1.6288742325255272e-09,6.840306020999791e-10,1.9202834258267213e-09,9.754397954011732e-10,1.4240933869007952e-09,4.792497564752471e-10,2.1707221519330963e-09,1.2258785215075482e-09
-0.5709007133949839,0.07766773886145208,1.6932158119771041,1.4623958229847298,0.42488709865771457,-1.008788464365089,1.561216133215335,9.749074710469941e-10,3.217199250646296e-09,-2.280420390331024e-10,4.420148760726393e-09,-1.56157323876009e-10,4.348264045569299e-09,1.1949020629491664e-09,2.997204658744124e-09,1.152027239720619e-09,3.0400794819726714e-09,1.2652001654317682e-09,2.926906556261522e-09,1.7416249597003917e-09,2.4504817619928985e-09,1.8598207768084949e-09,2.3322859448847953e-09,2.079007879105931e-09,2.113098842587359e-09,2.4148980114330855e-09,1.7772087102602047e-09,2.7109055293206864e-09,1.4812011923726037e-09,3.1676038964731266e-09,1.0245028252201636e-09,3.008276040112607e-09,1.1838306815806832e-09,3.0934152215494864e-09,1.0986915001438038e-09,3.252910647665256e-09,9.39196074028034e-10,5.3430767129397095e-09,1.1509699912464193e-09,2.6083720408168964e-09,1.5837346808763938e-09,2.7127689197269126e-09,1.4793378019663776e-09,2.867874535113495e-09,1.3242321865797952e-09,4.004935842451398e-09,1.8717087924189194e-10,2.803678985401592e-09,1.3884277362916982e-09,3.1597615284260344e-09,1.0323451932672558e-09,3.0009781770045315e-09,1.1911285446887586e-09,3.0786057622417357e-09,1.1135009594515545e-09
-0.31058419640032153,0.422310889714158,-1.3266512889547166,-0.9178483625325697,-0.6077877151665385,0.5586914245440537,-0.7294057807585085,-1.948823716099949e-09,3.4432768818572123e-10,-2.280420390331024e-10,2.0651093652525677e-09,-1.56157323876009e-10,2.136994080409661e-09,6.14551205630243e-10,2.907702609915913e-09,-9.92357748969054e-10,1.300793655316616e-09,-1.44298628930071e-09,8.5016511498496e-10,-5.373994913104481e-10,1.755751912975222e-09,-1.1194978780684472e-09,1.1736535262172228e-09,-1.213084305635301e-09,1.080067098650369e-09,-1.2344924237732687e-09,1.0586589805124013e-09,-1.3338240654942742e-09,9.593273387913958e-10,-8.692751895735303e-10,1.4238762147121397e-09,-8.423039275525419e-10,1.450847476733128e-09,-7.325023636372768e-10,1.5606490406483932e-09,-9.087549941553448e-10,1.3843964101303252e-09,-6.253765753627982e-10,1.6677748289228718e-09,-1.7609171730719037e-09,5.322342312137663e-10,-1.8953370531917075e-09,3.9781435109396253e-10,-1.8564413260182941e-09,4.367100782673759e-10,-2.75371443258973e-09,4.605630283040601e-10,-1.8092779824690105e-09,4.838734218166595e-10,-1.9747725217461624e-09,3.183788825395076e-10,-2.5650476201983315e-09,2.718962159126615e-10,-2.904599147209128e-09,6.11447742923458e-10
-0.5961860135108589,0.2272445465183588,0.41639090282557323,0.7362110593507248,-1.0427126589937494,0.9901108471153693,-0.4314853930564017,-3.180192589740512e-09,1.7305198073318319e-09,-2.280420390331024e-10,1.2216307433755777e-09,-1.56157323876009e-10,1.293515458532671e-09,1.2434446068559273e-09,2.6931173892646075e-09,-1.5825594734932018e-09,1.3288669108452176e-10,-2.345325706162264e-09,8.95652923753584e-10,-7.192150847537668e-10,7.304576976549133e-10,-1.7243692359208043e-09,2.746964535121243e-10,-1.8814560042114e-09,4.3178322180272e-10,-2.144750511891672e-09,6.950777294829919e-10,-2.3622687041557934e-09,9.125959217471134e-10,-1.349341238930713e-09,1.0033154347796695e-10,-1.2961313650891708e-09,1.5354141731950922e-10,-1.3009696011237679e-09,1.4870318128491219e-10,-1.4825370475585541e-09,3.2864265149874067e-11,-1.5168813161313384e-09,6.72085337226584e-11,-7.989519271698947e-10,6.507208552387853e-10,-1.0129430549425931e-09,4.367297274660869e-10,-9.459935703870324e-10,5.036792120216477e-10,-5.73607713255024e-10,8.76065069153656e-10,-1.2817074875355553e-09,1.6796529487312478e-10,-1.569407499852832e-09,1.19734717444152e-10,-9.8787153126617e-10,4.618012511425101e-10,-1.1239784408441173e-09,3.2569434156456274e-10
-0.5475479245788186,-0.876563302018387,-0.35472936459484705,0.19780768221136644,0.29665754024587715,1.7949449686806895,-0.8645174227164187,6.118611819113186e-10,3.287543578577909e-09,-2.280420390331024e-10,2.447640357633488e-09,-1.56157323876009e-10,2.519525072790581e-09,1.1488208606509794e-09,3.82450325731757e-09,-2.683609777794714e-09,7.92738112812371e-12,-1.7885806157253071e-09,8.871017809412832e-10,-1.7833839548199892e-09,8.922984418466011e-10,-1.2182830595443658e-09,1.4573993371222245e-09,-1.3222401098903339e-09,1.3534422867762564e-09,-1.4680623690417454e-09,1.207620027624845e-09,-1.6052843903301735e-09,1.0703980063364168e-09,-7.539124306222135e-10,1.9217699660443766e-09,-7.294910703543761e-10,1.9461913263122144e-09,-1.1226576161272854e-09,1.5530247805393049e-09,-6.9827124223840115e-12,2.668699684244206e-09,-6.920227075116134e-10,1.983659689154977e-09,-6.257569225432569e-10,2.0499254741233333e-09,-7.906524432274644e-10,1.885029953439126e-09,-1.5282128272292033e-09,1.147469569437387e-09,-1.6957564878569047e-09,9.799259088096856e-10,-4.963613694541874e-10,2.179321027212403e-09,-1.1611820851733177e-09,1.5145003114932726e-09,-8.370479832301854e-10,1.838634413436405e-09,-1.1922437836421884e-09,1.4834386130244019e-09
-0.49500679062777253,1.6385805298897598,-0.09995604065632945,-0.058286406249204045,-0.23997714545873655,-0.28806069423018216,0.06148038988629702,-9.074705047878737e-10,8.534930705095372e-10,-2.280420390331024e-10,1.740646047547659e-10,-1.56157323876009e-10,1.0217988959767251e-10,1.040749778587342e-09,1.0947272128656785e-09,1.6603831434777188e-10,2.2001574862610837e-10,-1.779607052796125e-10,1.23983271001276e-10,7.483412928404378e-10,8.023187271187743e-10,3.3761272732017206e-10,3.915901615985085e-10,3.9699604896227453e-10,4.50973483240611e-10,4.635543880374938e-10,5.175318223158303e-10,5.380836585422799e-10,5.920610928206164e-10,1.0939189939565787e-09,1.1478964282349152e-09,1.0339122482547607e-09,1.0878896825330972e-09,1.1117151642933212e-09,1.1656925985716577e-09,1.0233218917991245e-09,1.077299326077461e-09,1.0502754773549917e-09,1.1042529116333282e-09,6.036346310263285e-10,6.576120653046651e-10,5.80768853666989e-10,6.347462879453255e-10,7.581521068959659e-10,8.121295411743024e-10,6.777468892506559e-10,7.317243235289924e-10,5.355226726736226e-10,5.895001069519591e-10,6.660078401205665e-10,7.19985274398903e-10,4.966146743255077e-10,5.505921086038442e-10,9.015035097538134e-12,6.299246937587462e-11
-0.06634296353661698,0.4189209567874021,-0.37947042913916346,-0.6827376257035084,0.26094687589175203,1.4147779653443135,-1.3682527110466511,5.107563794234551e-10,4.6126249799575156e-09,-2.280420390331024e-10,3.873826561500958e-09,-1.56157323876009e-10,3.945711276658052e-09,-4.0613910766960026e-11,4.0612546897671e-09,-2.1635237333625895e-09,1.938344867171471e-09,-1.4298127352996478e-09,2.6720558652344127e-09,-1.909365150180702e-09,2.1925034503533586e-09,-1.360713340933689e-09,2.7411552596003717e-09,-1.4796229448766948e-09,2.6222456556573657e-09,-1.3890491264508115e-09,2.712819474083249e-09,-1.4921444029866331e-09,2.6097241975474273e-09,-1.3182210879364302e-09,2.7836475125976303e-09,-1.2764277343110916e-09,2.825440866222969e-09,-2.105120923491375e-09,1.9967476770426855e-09,-1.2682313574454472e-09,2.8336372430886133e-09,-1.2034682969321367e-09,2.898400303601924e-09,-2.7466328754028723e-09,1.3552357251311882e-09,-2.8798910683478722e-09,1.2219775321861882e-09,-3.475258212311067e-09,6.266103882229936e-10,-3.679027127913421e-09,4.228414726206396e-10,-2.7753478826381623e-09,1.3265207178958982e-09,-3.292687110878047e-09,8.091814896560133e-10,-3.0964960856020345e-09,1.005372514932026e-09,-4.3109814288488e-09,2.0911282831473976e-10
0.483176304852556,-0.32454227132315866,0.49017279091418703,-1.5065191569908556,-0.17355415461643167,-0.6028025663242851,-0.03727487362945449,-7.194123016929029e-10,3.858368371627549e-10,-2.280420390331024e-10,1.055334254970456e-10,-1.56157323876009e-10,1.7741814065413898e-10,-1.4300910744159781e-09,1.0965156098858302e-09,5.96619753131259e-10,9.301952176614069e-10,2.1904087225697745e-10,5.526163367871254e-10,-7.888364590108596e-11,2.54691818629062e-10,-2.8421053915858084e-10,4.9364925371567144e-11,-2.901071961082062e-10,4.3468268421941795e-11,-2.757333743138024e-10,5.784209021634561e-11,-2.791887042986331e-10,5.4386760231514873e-11,-7.030321581283625e-10,3.6945669359821454e-10,-6.878484841231117e-10,3.5427301959296367e-10,2.975339525487377e-10,6.311094170788857e-10,-5.253612639317049e-10,1.9178579940155692e-10,-7.555588796604618e-10,4.219834151303138e-10,-2.142293224486231e-09,1.808717759956083e-09,-2.1301501013648312e-09,1.7965746368346833e-09,-1.8732855958625283e-09,1.5397101313323804e-09,-1.5530954670553452e-09,1.2195200025251973e-09,-2.0404326195832414e-09,1.7068571550530935e-09,-1.8041692289591537e-09,1.4705937644290058e-09,-1.9275949512182496e-09,1.5940194866881016e-09,-1.1222404275291446e-09,7.886649629989967e-10
2.928344505084243,-0.227466906583316,-0.5201081612020948,1.6698892542036603,-0.609067998546697,0.26328972325937144,-0.9645549448258354,-1.952448481996091e-09,1.0064623030854988e-09,-2.280420390331024e-10,2.7308687460484876e-09,-1.56157323876009e-10,2.8027534612055808e-09,-7.538303476775872e-10,2.2050804374040027e-09,-5.882345583939556e-10,2.3706762266876345e-09,-1.1366446554054695e-09,1.8222661296761204e-09,-4.207594915701262e-09,1.2486841306196723e-09,-4.1866566085875396e-09,1.2277458235059496e-09,-4.602238154477228e-09,1.6433273693956379e-09,-2.1337162265334282e-09,8.251945585481617e-10,-2.2096161436259597e-09,7.492946414556303e-10,-3.6019897723969075e-09,6.430789873153176e-10,-3.5399824317498533e-09,5.810716466682634e-10,-6.388586248548065e-12,2.952522198833042e-09,-3.749344174116626e-09,7.90433389035036e-10,-3.3551283768247617e-09,3.962175917431718e-10,-3.0976176263943593e-09,1.3870684131276936e-10,-3.2050232970475595e-09,2.461125119659696e-10,-3.0661836833990445e-09,1.0727289831745454e-10,-3.4066330619637576e-09,4.477222768821677e-10,-2.480008870125191e-09,4.789019149563989e-10,-2.5641487222270624e-09,3.9476206285452757e-10,-2.7431597168512566e-09,2.1575106823033333e-10,-3.5998711065879967e-09,6.409603215064067e-10
-0.024530948800524893,-0.4547464196342788,-1.6848136779422191,1.208655270886932,-1.127569990510591,-0.43694921481464943,-0.38907787607511196,-3.420442495415155e-09,2.0908347889702254e-09,-2.280420390331024e-10,1.1015656674118277e-09,-1.56157323876009e-10,1.173450382568921e-09,-1.586102092700529e-10,1.1709974971748771e-09,3.697246970494586e-10,1.6993324034943886e-09,-9.473568660049028e-10,3.822508404400272e-10,3.473637190362217e-10,1.6769714254811516e-09,-9.218067003961109e-10,4.078010060488191e-10,-9.946391990865115e-10,3.349685073584185e-10,-9.28124547200737e-10,4.0148315924419304e-10,-9.892414054982735e-10,3.403663009466565e-10,-9.0234170610249e-10,4.2726600034244004e-10,-8.768776889729895e-10,4.5273001747194045e-10,3.864561279623793e-10,1.7160638344073094e-09,-9.247878847632508e-10,4.0481982168167915e-10,-6.037624591021341e-10,7.258452473427959e-10,-2.3937152389293948e-09,1.0641075324844648e-09,-2.4844288918267396e-09,1.1548211853818096e-09,-1.9033164555390732e-09,5.737087490941432e-10,-3.0925370582242458e-09,1.7629293517793158e-09,-2.1730458027876086e-09,8.434380963426786e-10,-1.9620307372610405e-09,6.324230308161105e-10,-2.652122013015033e-09,1.322514306570103e-09,-2.139082936246688e-09,8.094752298017581e-10
-0.1413769283615799,-0.9241116721165605,-1.635699886024803,-1.3355585625151818,-0.6550795903895124,-1.3030107136881595,0.2562989459655874,-2.082717492375974e-09,2.580314552429107e-09,-2.280420390331024e-10,7.256390990862354e-10,-1.56157323876009e-10,6.53754383929142e-10,1.6844529693773754e-10,3.2915176311539553e-10,1.55453688545903e-09,1.056939825405897e-09,4.4680945725377583e-10,5.078760279935724e-11,1.5729215378383207e-09,1.0753244777851876e-09,5.940603427484043e-10,9.646328269527127e-11,6.803659359546677e-10,1.8276887590153467e-10,6.39163407875337e-10,1.4156634782220388e-10,7.18617337628223e-10,2.2102027757508998e-10,7.944929298337967e-10,2.9689586978066364e-10,7.54196352805078e-10,2.5659929275194497e-10,1.7062165395999587e-09,1.2086194795468257e-09,6.600598071085565e-10,1.6246274705542347e-10,3.426956628988949e-10,1.5490139715423817e-10,-6.096724608829066e-10,1.1072695209360396e-09,-5.774439573096965e-10,1.0750410173628295e-09,1.0695173385103931e-10,3.9064532620209376e-10,-1.1042635624114133e-09,1.6018606224645463e-09,-5.465347278182852e-10,1.0441317878714183e-09,-3.1282290322354984e-11,5.28879350375488e-10,-6.191120922083838e-10,1.1167091522615169e-09,-5.797543603214079e-11,5.555724960852738e-10
-0.6063577203608939,0.6356560849121112,-1.5157456207200881,-0.9918948326728002,-0.7477119138225081,1.87046442018511,-0.9222433578844821,-2.344980122715503e-09,4.941371855987074e-10,-2.280420390331024e-10,2.611075269281108e-09,-1.56157323876009e-10,2.682959984438201e-09,1.2625771431642867e-09,4.101694451478497e-09,-2.786923880454658e-09,5.219342785955248e-11,-2.9549988914106606e-09,1.1588158309645035e-10,-1.8042187227603318e-09,1.0348985855538785e-09,-2.3234480981914892e-09,5.156692101227211e-10,-2.543427101964437e-09,2.956902063497733e-10,-2.9250632965737195e-09,8.594598825950924e-11,-3.2327778349331668e-09,3.9366052661895647e-10,-2.112187001268516e-09,7.269303070456943e-10,-2.0223671226729265e-09,8.167501856412838e-10,-2.1843586238211527e-09,6.547586844930576e-10,-1.814646548966061e-09,1.0244707593481494e-09,-1.2432467831185019e-09,1.5958705251957084e-09,-1.3244921795456272e-09,1.514625128768583e-09,-1.5922462873059023e-09,1.246871021008308e-09,-1.9391554320480995e-09,8.999618762661108e-10,-2.8993059706994544e-09,6.018866238524416e-11,-1.6792989073089286e-09,1.1598184010052816e-09,-2.307827383525876e-09,5.312899247883341e-10,-3.091802302793418e-09,2.526849944792075e-10,-1.4011119961224684e-09,1.4380053121917419e-09
-0.51238262596094,0.5471278997574195,0.8331085565570883,-0.13873691190705864,0.07723463559337662,0.5989982701519544,-0.046016999615108314,-9.373674326848558e-12,3.4895268568759046e-10,-2.280420390331024e-10,1.3028432098133663e-10,-1.56157323876009e-10,2.0216903613843002e-10,1.0771627294478234e-09,1.4354890894622626e-09,-1.047499378073569e-09,6.8917301805913e-10,-7.714840143117598e-10,4.1315765429732077e-10,-3.360404847646812e-10,2.228587524975784e-11,-2.378128116679553e-10,1.2051354834648371e-10,-2.3883856265350423e-10,1.194877973609348e-10,-2.400823506091017e-10,1.182440094053373e-10,-2.413911955341876e-10,1.1693516448025143e-10,4.1754911817048083e-10,7.758754781849198e-10,3.880240257096475e-10,7.463503857240866e-10,2.079572758580134e-10,5.662836358724524e-10,7.068631280472628e-10,1.0651894880617017e-09,6.060894285656943e-10,9.644157885801332e-10,1.3252889954822333e-10,4.908552595626623e-10,5.7324291225447343e-11,4.1565065123988636e-10,-1.9025692039915128e-10,1.6806943961528774e-10,4.28643553324999e-10,7.86969913339438e-10,1.7007075390888613e-10,5.283971139233252e-10,-4.276771070557535e-11,3.155586493088637e-10,6.494801143757956e-10,1.0078064743902345e-09,-5.289636264983792e-10,1.7063726648394016e-10
-0.10450241852265806,-0.9777600784493894,-0.23282006278523043,-0.11623291947532664,0.3232139639968031,0.22832304036499146,-0.6672618648468829,6.870483011285844e-10,2.8042565114775244e-09,-2.280420390331024e-10,1.8891661713158377e-09,-1.56157323876009e-10,1.961050886472931e-09,6.627492732460478e-11,2.183483137673545e-09,-5.403985188801326e-10,1.5768096914688074e-09,-1.2920856816824374e-10,1.9879996421806965e-09,-3.8243025415737266e-10,1.7347779561915673e-09,-2.0364262084327896e-11,2.0968439482646123e-09,1.4380755959024164e-12,2.1186462859448423e-09,-1.2061025062086521e-11,2.1051471852868535e-09,7.422943962526862e-12,2.124631154311467e-09,1.0113502286544057e-10,2.2183432332143806e-09,8.833854261329314e-11,2.2055467529622333e-09,-3.3662534077055573e-10,1.7805828695783842e-09,1.375540612834309e-10,2.2547622716323708e-09,7.954029241045835e-11,2.1967485027593982e-09,-1.3182823830363352e-09,7.989258273126048e-10,-1.336849037135395e-09,7.80359173213545e-10,-1.5576558576476674e-09,5.595523527012726e-10,-1.7201873400256548e-09,3.9702087032328523e-10,-1.3451255869393934e-09,7.720826234095466e-10,-1.4297294846991084e-09,6.874787256498316e-10,-1.4667090101434858e-09,6.504992002054542e-10,-1.9276588440469606e-09,1.8954936630197939e-10
0.15490219295339597,-0.3145021142095615,0.05719519464951583,0.5084098586599547,0.17079119699100861,0.08490092440309036,-0.6816309180557045,2.5550567845558133e-10,2.4133958619039015e-09,-2.280420390331024e-10,1.929848144415218e-09,-1.56157323876009e-10,2.001732859572311e-09,-6.611295602884236e-10,1.4967606231598965e-09,-3.4419043053978067e-10,1.8136997529085395e-09,-1.3858318007699718e-10,2.019307003371323e-09,-5.27045344936756e-10,1.6308448385115642e-09,-2.9992128058453343e-10,1.8579689028637868e-09,-3.074672757291641e-10,1.850422907719156e-09,-2.9604604946074696e-10,1.8618441339875733e-09,-3.015818316046465e-10,1.8563083518436736e-09,-4.486859164443243e-10,1.709204267003996e-09,-4.408554924254362e-10,1.717034691022884e-09,-5.707376341865768e-10,1.5871525492617434e-09,-4.636342035251251e-10,1.694255979923195e-09,-4.5192830154235775e-10,1.7059618819059625e-09,-2.0317471658509288e-09,1.261430175973914e-10,-2.0511405039581367e-09,1.0674967949018345e-10,-2.162946197745573e-09,5.056014297252697e-12,-2.1232568709064856e-09,3.463331254183459e-11,-2.0771665529373394e-09,8.072363051098084e-11,-2.1019108620025885e-09,5.5979321445731714e-11,-2.059849711078347e-09,9.80404723699734e-11,-2.2180938027873428e-09,6.020361933902257e-11
-0.44294753536098674,0.310432458187704,-0.12568164620600772,0.25857118612778146,-1.0008642153766467,-0.3139256170139177,-0.24045201620820927,-3.0617103743335363e-09,2.1528954052462426e-09,-2.280420390331024e-10,6.807729300541916e-10,-1.56157323876009e-10,7.52657645211285e-10,9.277002687415824e-10,1.8365152378288764e-09,2.0142272504643756e-10,1.1102376941337316e-09,-9.435217008252134e-10,3.470673173791938e-11,7.156803662657082e-10,1.6244953353530021e-09,-4.821704919295641e-10,4.2664447715772985e-10,-5.088492941856659e-10,3.9996567490162804e-10,-5.316425946518067e-10,3.7717237443548727e-10,-5.635326433115951e-10,3.4528232577569884e-10,1.952151845577441e-11,9.283364875430684e-10,8.52975450828586e-12,9.173447235955798e-10,4.0325158856176476e-10,1.3120665576490588e-09,-3.446592599236034e-10,5.641557091636906e-10,9.48673572029499e-12,9.18301704807589e-10,-5.080863371123306e-10,4.007286319749634e-10,-5.984617925724357e-10,3.103531765148583e-10,-1.0923871097008878e-10,7.995762581172052e-10,-1.8960950238379988e-10,7.192054667034941e-10,-7.556879958766429e-10,1.531269732106511e-10,-5.761310548553846e-10,3.3268391423190934e-10,-7.966761884054189e-10,1.121387806818751e-10,-1.450761314363015e-09,5.419463452757209e-10
-0.603858196279857,-0.4991416591826338,-0.19008846938166316,0.4869129766104444,-0.9925014263541644,-0.0597316436261892,-0.1389987946223343,-3.0380334658341266e-09,2.41645504402805e-09,-2.280420390331024e-10,3.9353638277297455e-10,-1.56157323876009e-10,4.6542109793006796e-10,1.2578965959766166e-09,1.8794750177826935e-09,-1.4632638778420412e-10,4.752520340218728e-10,-1.1995667288187128e-09,5.779883070126359e-10,5.993682051841305e-10,1.2209466269902075e-09,-5.70619310411211e-10,5.0959111394865944e-11,-6.065836079007768e-10,1.499481390530009e-11,-6.684559454320065e-10,4.687752362592953e-11,-7.186384580177678e-10,9.706003621169089e-11,1.4011255167248225e-10,7.616909734785592e-10,1.2258185606169458e-10,7.441602778677715e-10,2.5516460787619877e-10,8.767430296822757e-10,-2.7730911394306473e-10,3.442693078630122e-10,1.1602473375289627e-10,7.376031555589732e-10,4.1013675500611717e-10,1.031715176812194e-09,2.9718240966040166e-10,9.187608314664785e-10,6.975107169758553e-10,1.3190891387819322e-09,5.843500035067099e-10,1.2059284253127869e-09,-6.044731260889991e-11,5.61131109197177e-10,3.4540452605438144e-11,6.56118874411515e-10,-1.351863125109119e-10,4.863921092951651e-10,4.576845226764883e-10,1.0792629444825653e-09
-0.3651164151937217,0.4894229432050974,-0.20243570838338765,1.3058753797179592,-0.7110390082576057,-0.3601678933750732,-0.28520147162907,-2.2411510021752904e-09,1.2056404105451202e-09,-2.280420390331024e-10,8.074685525970678e-10,-1.56157323876009e-10,8.793532677541612e-10,7.47877507782721e-10,1.7833880994128912e-09,2.6468429795293947e-10,1.3001948895831096e-09,-5.934912177619066e-10,4.420193738682636e-10,6.762931855158437e-10,1.7118037771460138e-09,-2.1320487211153302e-10,8.223057195186371e-10,-2.1164724313362948e-10,8.238633484965406e-10,-2.1090274189684614e-10,8.24607849733324e-10,-2.0916801074467228e-10,8.263425808854979e-10,2.2838871511895166e-10,1.2638993067491219e-09,2.0876475851434667e-10,1.2442753501445169e-09,5.828800426003954e-10,1.6183906342305656e-09,8.30603068912907e-12,1.0438166223192991e-09,1.9963757119751488e-10,1.235148162827685e-09,-6.217575741030775e-10,4.1375301752709264e-10,-6.812661941646282e-10,3.5424439746554194e-10,-2.919426036936101e-10,7.4356798793656e-10,-4.3660383867464393e-10,5.989067529555262e-10,-7.254641529818606e-10,3.100464386483096e-10,-5.470865344564689e-10,4.884240571737012e-10,-7.914725829797743e-10,2.4403800865039584e-10,-1.3655795328830904e-09,3.3006894125292025e-10
-0.5767814353520254,-0.8042092999248622,0.48438672057972143,-1.1669189508989064,1.296458037403853,-1.2126277125479092,2.1155364532834344,3.442517895267815e-09,2.318992462261795e-09,-2.280420390331024e-10,5.989552396562713e-09,-1.56157323876009e-10,5.917667681405619e-09,1.2063170903411509e-09,4.555193267188459e-09,1.4308887594133704e-09,4.3306215981162394e-09,2.3852917117004092e-09,3.376218645829201e-09,2.003118492716542e-09,3.758391864813068e-09,2.986037378456097e-09,2.7754729790735132e-09,3.3234564601735503e-09,2.4380538973560597e-09,3.851702099192004e-09,1.909808258337606e-09,4.310026436003985e-09,1.4514839215256248e-09,4.614249719880622e-09,1.147260637648988e-09,4.3864489002926155e-09,1.3750614572369945e-09,4.374245047295857e-09,1.3872653102337533e-09,5.1092007679979785e-09,6.523095895316315e-10,5.450825607197346e-09,3.1068475033226426e-10,3.774977493005917e-09,1.9865328645236933e-09,3.978147716132736e-09,1.783362641396874e-09,3.854637290630048e-09,1.9068730668995623e-09,4.101393534616718e-09,1.6601168229128919e-09,4.3608440198566584e-09,1.4006663376729516e-09,4.738871884293771e-09,1.0226384732358393e-09,4.375964826105937e-09,1.3855455314236731e-09,4.833466982663748e-09,9.280433748658622e-10
