Model,MSE_Train,NMSE_Train
Model_1,0.5828333827583025,0.008912730319944908
Model_2,0.5815347425413177,0.008892871419650207
Model_3,0.3149409978558725,0.004816100559133172
Model_4,0.30577810841583686,0.004675980989893648
Model_5,0.036782099277651414,0.000562474527302593
Model_6,0.015671875080272787,0.000239655449276591
Model_7,0.008182260798167163,0.00012512372499391165
Model_8,0.004682269637391911,7.16016065617955e-05
Model_9,0.004682269719572911,7.16016078185133e-05
Model_10,0.004666957110945282,7.136744629786217e-05
Model_11,0.0011179615774764193,1.709594944776794e-05
Model_12,6.592490235437425e-05,1.0081283835742486e-06
Model_13,6.592498372664923e-05,1.0081296279249737e-06
Model_14,6.457190886025638e-05,9.87438309027312e-07
