Complexity,Loss,Equation
1,1.885946966694699,"x0"
3,0.03562793351091984,"3.197748966030059 + 2.9945533606893195"
4,0.026440586257059355,"sin(x0) - -5.363564815893183"
5,1.8469246786201008e-5,"(x0 ^ 0.6942875779315946) - -2.1327682092306195"
7,4.583667688001554e-6,"-2.529310901646735 + ((x0 / 0.009285761225479786) ^ 0.32342529235205)"
8,4.580477496295373e-6,"-2.529310901646735 + ((x0 / sin(0.009285761225479786)) ^ 0.32342529235205)"
9,9.400342674737993e-7,"(-10.15169457730174 / x0) + (6.052210762089783 + (0.19851369478206968 * x0))"
10,3.7477304695956286e-7,"((x0 ^ 0.6900815816026785) - -2.14019987373402) - (sin(x0) * -0.0324647698772845)"
11,2.2227371788582018e-7,"(0.04267007401526734 * cos(cos(x0))) + ((x0 ^ 0.6901088299506308) - -2.1301116274373353)"
12,1.3139146296373164e-7,"(-0.009487407960169869 / sin(x0 - -0.3570468919626672)) + ((x0 / 0.14324524023343635) ^ 0.46081535318168837)"
13,1.313910454573688e-7,"(-0.009487740084260772 / sin(x0 - -0.3570347640183463)) + ((x0 / sin(0.14373938968797373)) ^ 0.460815119053103)"
16,1.7319490861123084e-8,"(((0.263692418224133 * x0) + (-3.0540916796792126 / x0)) + 4.637614038635222) - (cos(x0) * (0.6895156070630899 ^ x0))"
20,1.5476145909911114e-8,"((4.636529739363278 - (0.330936068869351 ^ x0)) + ((0.2638369476541166 * x0) + (-3.0531377544100846 / x0))) - (cos(x0) * (0.6888705266725462 ^ x0))"
22,1.5306446148324576e-8,"(((x0 * 0.2638231313258414) + (-3.053097057887028 / x0)) + 4.636665869435895) - (((0.6887962368420176 ^ x0) * cos(x0)) + ((0.33093593784336295 ^ x0) / 0.8263477037415768))"
23,8.526521399844385e-9,"(((x0 ^ 0.6546058397504477) - (-0.06056301296774093 * -0.002520294281466394)) - -2.465757175395889) - (((x0 + 0.3070180077666426) - cos(x0)) * ((0.516890114862545 ^ x0) * cos(x0)))"
