Model,MSE_Train,NMSE_Train
Model_1,6.32742140533838,7.946323490022261
Model_2,0.12259861111450589,0.15396607258074718
Model_3,0.08147872317977065,0.10232545779141256
Model_4,0.024767796870182206,0.031104760289804575
Model_5,0.013584511038412378,0.017060175425320855
Model_6,0.009055704796624979,0.011372651690847838
Model_7,0.008152390914870957,0.010238220481415644
Model_8,0.005095951626943416,0.0063997760735571025
Model_9,0.004436546639017791,0.005571659055687796
Model_10,0.0037770524345440877,0.004743429994775
Model_11,0.0013420431297897118,0.0016854115071067675
Model_12,0.000991512102434645,0.0012451953814187958
Model_13,7.089920916759866e-05,8.903912275499245e-05
Model_14,3.700751467066021e-05,4.647607047109328e-05
Model_15,1.600244793077492e-05,2.0096753439385397e-05
Model_16,2.6538221302239406e-06,3.3328156575674854e-06
