complexity,loss,score,equation,sympy_format,lambda_format
1,3422.2964,0.0,x0,x0,PySRFunction(X=>x0)
2,1.1802919,7.972305285947912,cos(x0),cos(x0),PySRFunction(X=>cos(x0))
3,0.76562726,0.4328216141839703,x0 - x1,x0 - x1,PySRFunction(X=>x0 - x1)
4,0.25818294,1.0870270421476058,sin(x1 + x1),sin(x1 + x1),PySRFunction(X=>sin(x1 + x1))
6,0.25818175,2.3045727624196544e-06,sin(exp(log(x1 + x1))),sin(2*x1),PySRFunction(X=>sin(2*x1))
8,0.25757426,0.001177863697480395,sin(x1 + x1) + (x0 - x1),x0 - x1 + sin(x1 + x1),PySRFunction(X=>x0 - x1 + sin(x1 + x1))
9,0.25468674,0.011273747495728624,sin((x1 + x1) + (cos(x0) / x0)),sin(x1 + x1 + cos(x0)/x0),PySRFunction(X=>sin(x1 + x1 + cos(x0)/x0))
10,0.25331786,0.005389255582146033,(sin(x1) - sin(x0)) + sin(x1 + x1),-sin(x0) + sin(x1) + sin(x1 + x1),PySRFunction(X=>-sin(x0) + sin(x1) + sin(x1 + x1))
11,0.25328866,0.00011527684259703701,sin(x1 + x1) + ((x1 - x0) * cos(x0)),(-x0 + x1)*cos(x0) + sin(x1 + x1),PySRFunction(X=>(-x0 + x1)*cos(x0) + sin(x1 + x1))
12,0.24973926,0.014112373355902479,sin(x1 + x1) - (cos(x1) / (sin(x0) * x1)),sin(x1 + x1) - cos(x1)/(x1*sin(x0)),PySRFunction(X=>sin(x1 + x1) - cos(x1)/(x1*sin(x0)))
13,0.24366455,0.02462492928757135,sin(x1 + x1) + (0.014763531 / sin(x0)),sin(x1 + x1) + 0.014763531/sin(x0),PySRFunction(X=>sin(x1 + x1) + 0.014763531/sin(x0))
15,0.24105747,0.005378557260340931,sin(x1 + x1) + ((x0 * 0.00021715139) / sin(x0)),x0*0.00021715139/sin(x0) + sin(x1 + x1),PySRFunction(X=>x0*0.00021715139/sin(x0) + sin(x1 + x1))
17,0.24025229,0.0016728951250013161,sin(x1 + x1) - ((0.021374097 / sin(x0)) * sin(cos(x0))),sin(x1 + x1) - 0.021374097*sin(cos(x0))/sin(x0),PySRFunction(X=>sin(x1 + x1) - 0.021374097*sin(cos(x0))/sin(x0))
18,0.22584303,0.06184937910940753,sin(x1 + x1) - (cos(x0 / -0.025805606) / (sin(x0) * x0)),sin(x1 + x1) - cos(x0/(-0.025805606))/(x0*sin(x0)),PySRFunction(X=>sin(x1 + x1) - cos(x0/(-0.025805606))/(x0*sin(x0)))
19,0.21853928,0.03287443088754782,(0.021374097 / sin(0.2776031 * x1)) + sin(x0 + x1),sin(x0 + x1) + 0.021374097/sin(0.2776031*x1),PySRFunction(X=>sin(x0 + x1) + 0.021374097/sin(0.2776031*x1))
20,0.21483791,0.01708193272565413,sin(x0 + x1) + (sin(0.029802026) / sin(x1 * 0.2776031)),sin(x0 + x1) + sin(0.029802026)/sin(x1*0.2776031),PySRFunction(X=>sin(x0 + x1) + sin(0.029802026)/sin(x1*0.2776031))
27,0.21276042,0.0013881561275281204,sin(x1 + x1) + (((0.021374097 * 0.021374097) * x0) / sin(x1 * 0.2776031)),0.021374097*0.021374097*x0/sin(x1*0.2776031) + sin(x1 + x1),PySRFunction(X=>0.021374097*0.021374097*x0/sin(x1*0.2776031) + sin(x1 + x1))
33,0.21154463,0.0009551251922510329,sin(x1 + x0) + (((0.021374097 * 0.021374097) * (-0.29047015 + x0)) / sin(0.2776031 * x1)),0.021374097*0.021374097*(x0 - 0.29047015)/sin(0.2776031*x1) + sin(x0 + x1),PySRFunction(X=>0.021374097*0.021374097*(x0 - 0.29047015)/sin(0.2776031*x1) + sin(x0 + x1))
39,0.20905034,0.001976818094586351,(((1.6451024 - -0.13990168) * 0.015654102) / sin(x0 * 0.27773982)) + sin((-2.2795725 / x0) + (x1 + x1)),sin(x1 + x1 - 2.2795725/x0) + (1.6451024 - 1*(-0.13990168))*0.015654102/sin(x0*0.27773982),PySRFunction(X=>sin(x1 + x1 - 2.2795725/x0) + (1.6451024 - 1*(-0.13990168))*0.015654102/sin(x0*0.27773982))
