Model,MSE_Train,NMSE_Train
Model_1,3422.2964191459128,4477.013908436351
Model_2,1.1802919646008352,1.5440461299528092
Model_3,0.7656273234867317,1.001585998440321
Model_4,0.25818321688494517,0.3377526991677736
Model_5,0.25818321688494517,0.3377526991677736
Model_6,0.2575742926640017,0.3369561105990289
Model_7,0.2546869489508596,0.3331789164641621
Model_8,0.25331826985255107,0.3313884241721933
Model_9,0.25328906670257323,0.3313502209038003
Model_10,0.24973864006529647,0.32670558832695945
Model_11,0.24366406537828528,0.3187588905454821
Model_12,0.24105706699698728,0.31534844136666584
Model_13,0.24025206642348645,0.31429534767679723
Model_14,0.22584257885520237,0.2954450003206356
Model_15,0.21853944995957741,0.28589112022483254
Model_16,0.21483795129114908,0.28104885672950736
Model_17,0.21276068797890907,0.27833140166385173
Model_18,0.21154453463858788,0.2767404420412577
Model_19,0.2090513772005008,0.27347891844447264
