x1,x2,x3,x4,x5,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals
1.214,1.4345,1.0915,1.6932,2.7144,8.680018385229376,1.0915,2.978738831403898,1.1002792234407035,3.616188941324332,8.022306913894091,8.012808992218243,9.324403117650538,8.087815182848782,8.961069121530763,8.509138463060854,8.586463972754409,8.459951765198912,8.745607286573835,8.799638928794646,8.670078676755882,8.65424922795581,8.695761165637474,7.588518385229376,5.7012795538254775,7.579739161788672,5.063829443905044,0.6577114713352845,0.6672093930111327,0.6443847324211625,0.5922032023805937,0.28105073630138655,0.1708799221685222,0.09355441247496721,0.2200666200304635,0.0655889013444586,0.11962054356527041,0.009939708473494235,0.025769157273565213,0.01574278040809851
1.4536,2.068,1.6759,1.9827,1.7389,17.342402412587063,1.6759,5.343602227568187,2.375841107782962,7.767460197993117,12.868979937373652,15.344950713902529,14.965693840721693,17.45887556590567,16.98655297310933,17.393685092542434,17.174954795715234,17.19913937546326,17.156054329985405,17.30718099801408,17.368715627680327,17.346854012335548,17.347942156902263,15.666502412587063,11.998800185018876,14.9665613048041,9.574942214593946,4.473422475213411,1.997451698684534,2.37670857186537,0.11647315331860852,0.3558494394777334,0.051282679955370725,0.1674476168718293,0.14326303712380195,0.1863480826016577,0.03522141457298389,0.02631321509326412,0.00445159974848508,0.005539744315200323
2.0724,1.8131,1.1715,1.1644,2.6786,13.590697102974534,1.1715,3.2268292540410615,1.203736961927102,6.687280946074696,8.518904977080604,13.760672597144238,14.39752404317478,14.17474804783255,13.988022459807365,14.12247839362105,13.686036030846516,13.681992067820545,13.638879185584589,13.71098994802913,13.56636730270131,13.587671318843308,13.579122605309912,12.419197102974534,10.363867848933474,12.386960141047432,6.903416156899838,5.07179212589393,0.16997549416970337,0.8068269402002457,0.5840509448580153,0.3973253568328303,0.5317812906465154,0.09533892787198184,0.09129496484601063,0.04818208261005452,0.12029284505459614,0.024329800273223512,0.003025784131226672,0.01157449766462193
2.4522,1.5208,2.9752,2.1562,2.0958,50.31846573858039,2.9752,19.5935415660645,25.63334573229986,48.047282628303364,53.19425724359412,51.944256937793504,50.80095227851051,52.00924540390134,50.36073809541951,50.26010747010627,50.058261703095326,50.27417192527538,50.291023809035835,50.27192716301239,50.31507529646453,50.321977573560815,50.32144555333656,47.34326573858039,30.724924172515895,24.685120006280535,2.271183110277029,2.87579150501373,1.6257911992131113,0.4824865399301146,1.690779665320946,0.042272356839113456,0.058358268474123065,0.2602040354850672,0.04429381330501059,0.027441929544558263,0.04653857556800034,0.0033904421158652553,0.0035118349804221793,0.002979814756166377
