Model,MSE_Train,NMSE_Train
Model_1,674.6615441507329,2.520134353159025
Model_2,306.97662915697146,1.1466821482011125
Model_3,261.0605835778954,0.9751671050979707
Model_4,42.53432860138157,0.15888295935383454
Model_5,13.609336292464828,0.05083638783281795
Model_6,1.7767675886892644,0.006636947187306904
Model_7,1.7369345729006112,0.006488154726332601
Model_8,0.8910305028015402,0.0033283601226291723
Model_9,0.09131818282180947,0.00034111043024838807
Model_10,0.07950672241117417,0.00029698983763436855
Model_11,0.028396695935021074,0.00010607317041042008
Model_12,0.019812581890225424,7.400802473362556e-05
Model_13,0.010525521112664495,3.931708805830501e-05
Model_14,0.008046457518650078,3.0056780603244578e-05
Model_15,0.0003486543430396039,1.3023653043367885e-06
Model_16,0.00017633864036223788,6.58696303678668e-07
Model_17,0.00010534304855620251,3.934989889888728e-07
