complexity,loss,score,equation,sympy_format,lambda_format
1,674.6615,0.0,x2,x2,PySRFunction(X=>x2)
2,306.97665,0.7874393975444853,exp(x2),exp(x2),PySRFunction(X=>exp(x2))
3,261.0606,0.16201912178244346,x2 ^ x2,x2**x2,PySRFunction(X=>x2**x2)
4,42.534332,1.8144410026894653,exp(x2) * x0,x0*exp(x2),PySRFunction(X=>x0*exp(x2))
5,13.609339,1.1395553133367915,exp(x2 + sin(x1)),exp(x2 + sin(x1)),PySRFunction(X=>exp(x2 + sin(x1)))
6,1.7767615,2.0359639230581403,(x0 * exp(x3)) * x0,x0*x0*exp(x3),PySRFunction(X=>x0*x0*exp(x3))
8,1.736932,0.011335993329705122,(exp(x2) + exp(x2)) + exp(x0),exp(x0) + exp(x2) + exp(x2),PySRFunction(X=>exp(x0) + exp(x2) + exp(x2))
9,0.89102507,0.6675030535187801,(x0 * (exp(x3) * x0)) / sin(x1),x0*x0*exp(x3)/sin(x1),PySRFunction(X=>x0*x0*exp(x3)/sin(x1))
10,0.09131803,2.2780243150632065,(x4 + (exp(x0) + (x3 ^ x1))) * x2,x2*(x3**x1 + x4 + exp(x0)),PySRFunction(X=>x2*(x3**x1 + x4 + exp(x0)))
12,0.07950687,0.06925240795775699,(x2 * ((x3 * x1) + exp(x0))) + (x2 + x2),x2*(x1*x3 + exp(x0)) + x2 + x2,PySRFunction(X=>x2*(x1*x3 + exp(x0)) + x2 + x2)
13,0.028397148,1.029554715431788,((x0 / x2) ^ x4) + ((exp(x2) * x1) + exp(x2)),x1*exp(x2) + (x0/x2)**x4 + exp(x2),PySRFunction(X=>x1*exp(x2) + (x0/x2)**x4 + exp(x2))
15,0.01981259,0.17998556168766797,((exp(x0) + (x3 * x3)) * x2) + ((sin(x1) * x1) ^ x1),x2*(x3*x3 + exp(x0)) + (x1*sin(x1))**x1,PySRFunction(X=>x2*(x3*x3 + exp(x0)) + (x1*sin(x1))**x1)
16,0.010525409,0.6325253555430302,(((x3 * x3) + exp(x0)) * x2) + ((sin(x3) + log(x1)) * x1),x1*(log(x1) + sin(x3)) + x2*(x3**2 + exp(x0)),PySRFunction(X=>x1*(log(x1) + sin(x3)) + x2*(x3**2 + exp(x0)))
17,0.00804668,0.268532654670171,(((x2 + x0) ^ x3) + exp(x0)) + ((sin(x2) ^ x1) * (x1 * x2)),x1*x2*sin(x2)**x1 + (x0 + x2)**x3 + exp(x0),PySRFunction(X=>x1*x2*sin(x2)**x1 + (x0 + x2)**x3 + exp(x0))
18,0.00034870108,3.13879981208782,(((x1 ^ x0) + exp(x2)) / 0.43537652) - (exp(cos(x2)) * x2),-x2*exp(cos(x2)) + (x1**x0 + exp(x2))/0.43537652,PySRFunction(X=>-x2*exp(cos(x2)) + (x1**x0 + exp(x2))/0.43537652)
21,0.00017634049,0.2272661075057021,(((x1 ^ x0) + exp(x2)) / 0.43581396) - ((sin(x0) ^ x3) + sin(log(x4))),2.29455706283479*x1**x0 + 2.29455706283479*exp(x2) - sin(x0)**x3 - sin(log(x4)),PySRFunction(X=>2.29455706283479*x1**x0 + 2.29455706283479*exp(x2) - sin(x0)**x3 - sin(log(x4)))
24,0.0001053373,0.1717497153134482,(((x1 ^ x0) + exp(x2)) / 0.42866093) - (sin(x2 ^ x0) + cos(0.23876579)),(x1**x0 + exp(x2))/0.42866093 - (sin(x2**x0) + cos(0.23876579)),PySRFunction(X=>(x1**x0 + exp(x2))/0.42866093 - (sin(x2**x0) + cos(0.23876579)))
